Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,37.0,8,45.0
5,0,enzyme0,1,45.0,4,49.0
7,0,enzyme0,2,86.0,4,90.0
1,1,enzyme0,0,17.0,8,25.0
5,1,enzyme0,1,41.0,4,45.0
8,1,enzyme0,2,117.0,4,121.0
2,2,enzyme0,0,24.0,8,32.0
5,2,enzyme0,1,49.0,4,53.0
7,2,enzyme0,2,78.0,4,82.0
1,3,enzyme0,0,33.0,8,41.0
3,3,enzyme0,1,84.0,4,88.0
8,3,enzyme0,2,109.0,4,113.0
0,4,enzyme0,0,70.0,8,78.0
6,4,enzyme0,1,78.0,4,82.0
7,4,enzyme0,2,82.0,4,86.0
2,5,enzyme0,0,8.0,8,16.0
4,5,enzyme0,1,74.0,4,78.0
8,5,enzyme0,2,121.0,4,125.0
1,6,enzyme0,0,25.0,8,33.0
4,6,enzyme0,1,33.0,4,37.0
7,6,enzyme0,2,39.0,4,43.0
2,7,enzyme0,0,-0.0,8,8.0
5,7,enzyme0,1,37.0,4,41.0
8,7,enzyme0,2,113.0,4,117.0
1,8,enzyme1,0,55.0,3,58.0
4,8,enzyme1,1,61.0,2,63.0
1,9,enzyme1,0,52.0,3,55.0
5,9,enzyme1,1,97.0,2,99.0
2,10,enzyme1,0,17.0,3,20.0
5,10,enzyme1,1,89.0,2,91.0
1,11,enzyme1,0,49.0,3,52.0
5,11,enzyme1,1,123.0,2,125.0
0,12,enzyme1,0,42.0,3,45.0
6,12,enzyme1,1,83.0,2,85.0
0,13,enzyme1,0,91.0,3,94.0
6,13,enzyme1,1,106.0,2,108.0
0,14,enzyme1,0,88.0,3,91.0
6,14,enzyme1,1,104.0,2,106.0
1,15,enzyme1,0,67.0,3,70.0
3,15,enzyme1,1,123.0,2,125.0
4,16,enzyme2,0,29.0,3,32.0
8,16,enzyme2,1,102.0,3,105.0
6,17,enzyme2,0,32.0,3,35.0
7,17,enzyme2,1,35.0,3,38.0
4,18,enzyme2,0,0.0,3,3.0
8,18,enzyme2,1,3.0,3,6.0
6,19,enzyme2,0,-0.0,3,3.0
7,19,enzyme2,1,14.0,3,17.0
3,20,enzyme2,0,79.0,3,82.0
7,20,enzyme2,1,92.0,3,95.0
4,21,enzyme2,0,44.0,3,47.0
8,21,enzyme2,1,75.0,3,78.0
3,22,enzyme2,0,1.0,3,4.0
8,22,enzyme2,1,6.0,3,9.0
4,23,enzyme2,0,41.0,3,44.0
7,23,enzyme2,1,49.0,3,52.0
1,24,enzyme3,0,44.0,4,48.0
3,24,enzyme3,1,48.0,6,54.0
7,24,enzyme3,2,54.0,6,60.0
0,25,enzyme3,0,14.0,4,18.0
3,25,enzyme3,1,91.0,6,97.0
7,25,enzyme3,2,107.0,6,113.0
1,26,enzyme3,0,4.0,4,8.0
6,26,enzyme3,1,8.0,6,14.0
8,26,enzyme3,2,18.0,6,24.0
1,27,enzyme3,0,-0.0,4,4.0
4,27,enzyme3,1,6.0,6,12.0
8,27,enzyme3,2,12.0,6,18.0
0,28,enzyme3,0,8.0,4,12.0
5,28,enzyme3,1,12.0,6,18.0
8,28,enzyme3,2,24.0,6,30.0
1,29,enzyme3,0,62.0,4,66.0
4,29,enzyme3,1,66.0,6,72.0
7,29,enzyme3,2,119.0,6,125.0
0,30,enzyme3,0,36.0,4,40.0
6,30,enzyme3,1,53.0,6,59.0
8,30,enzyme3,2,59.0,6,65.0
2,31,enzyme3,0,68.0,4,72.0
3,31,enzyme3,1,72.0,6,78.0
7,31,enzyme3,2,113.0,6,119.0
2,32,enzyme4,0,48.0,5,53.0
5,32,enzyme4,1,54.0,4,58.0
8,32,enzyme4,2,80.0,7,87.0
0,33,enzyme4,0,27.0,5,32.0
5,33,enzyme4,1,32.0,4,36.0
8,33,enzyme4,2,47.0,7,54.0
0,34,enzyme4,0,22.0,5,27.0
3,34,enzyme4,1,58.0,4,62.0
8,34,enzyme4,2,87.0,7,94.0
1,35,enzyme4,0,9.0,5,14.0
6,35,enzyme4,1,16.0,4,20.0
8,35,enzyme4,2,33.0,7,40.0
0,36,enzyme4,0,58.0,5,63.0
6,36,enzyme4,1,63.0,4,67.0
8,36,enzyme4,2,67.0,7,74.0
0,37,enzyme4,0,53.0,5,58.0
3,37,enzyme4,1,65.0,4,69.0
7,37,enzyme4,2,69.0,7,76.0
0,38,enzyme4,0,48.0,5,53.0
5,38,enzyme4,1,58.0,4,62.0
7,38,enzyme4,2,62.0,7,69.0
0,39,enzyme4,0,-0.0,5,5.0
3,39,enzyme4,1,27.0,4,31.0
8,39,enzyme4,2,40.0,7,47.0
5,40,enzyme5,0,-0.0,8,8.0
8,40,enzyme5,1,55.0,3,58.0
4,41,enzyme5,0,50.0,8,58.0
7,41,enzyme5,1,100.0,3,103.0
4,42,enzyme5,0,89.0,8,97.0
7,42,enzyme5,1,97.0,3,100.0
6,43,enzyme5,0,87.0,8,95.0
7,43,enzyme5,1,103.0,3,106.0
5,44,enzyme5,0,20.0,8,28.0
7,44,enzyme5,1,45.0,3,48.0
6,45,enzyme5,0,21.0,8,29.0
8,45,enzyme5,1,95.0,3,98.0
6,46,enzyme5,0,36.0,8,44.0
8,46,enzyme5,1,98.0,3,101.0
4,47,enzyme5,0,13.0,8,21.0
7,47,enzyme5,1,21.0,3,24.0
