Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,101.0,8,109.0
3,0,enzyme0,1,146.0,4,150.0
8,0,enzyme0,2,159.0,4,163.0
1,1,enzyme0,0,24.0,8,32.0
5,1,enzyme0,1,84.0,4,88.0
7,1,enzyme0,2,88.0,4,92.0
0,2,enzyme0,0,60.0,8,68.0
5,2,enzyme0,1,68.0,4,72.0
8,2,enzyme0,2,163.0,4,167.0
1,3,enzyme0,0,117.0,8,125.0
3,3,enzyme0,1,125.0,4,129.0
7,3,enzyme0,2,142.0,4,146.0
1,4,enzyme0,0,8.0,8,16.0
4,4,enzyme0,1,118.0,4,122.0
7,4,enzyme0,2,122.0,4,126.0
1,5,enzyme0,0,109.0,8,117.0
3,5,enzyme0,1,117.0,4,121.0
7,5,enzyme0,2,138.0,4,142.0
1,6,enzyme0,0,52.0,8,60.0
4,6,enzyme0,1,126.0,4,130.0
7,6,enzyme0,2,130.0,4,134.0
2,7,enzyme0,0,27.0,8,35.0
4,7,enzyme0,1,40.0,4,44.0
7,7,enzyme0,2,44.0,4,48.0
1,8,enzyme0,0,16.0,8,24.0
4,8,enzyme0,1,122.0,4,126.0
7,8,enzyme0,2,126.0,4,130.0
2,9,enzyme0,0,72.0,8,80.0
3,9,enzyme0,1,80.0,4,84.0
7,9,enzyme0,2,84.0,4,88.0
1,10,enzyme0,0,60.0,8,68.0
5,10,enzyme0,1,72.0,4,76.0
7,10,enzyme0,2,134.0,4,138.0
1,11,enzyme1,0,188.0,3,191.0
5,11,enzyme1,1,196.0,2,198.0
1,12,enzyme1,0,3.0,3,6.0
5,12,enzyme1,1,78.0,2,80.0
0,13,enzyme1,0,56.0,3,59.0
5,13,enzyme1,1,182.0,2,184.0
2,14,enzyme1,0,36.0,3,39.0
5,14,enzyme1,1,239.0,2,241.0
0,15,enzyme1,0,22.0,3,25.0
4,15,enzyme1,1,91.0,2,93.0
0,16,enzyme1,0,25.0,3,28.0
4,16,enzyme1,1,89.0,2,91.0
1,17,enzyme1,0,-0.0,3,3.0
5,17,enzyme1,1,237.0,2,239.0
0,18,enzyme1,0,28.0,3,31.0
4,18,enzyme1,1,156.0,2,158.0
1,19,enzyme1,0,137.0,3,140.0
6,19,enzyme1,1,140.0,2,142.0
0,20,enzyme1,0,53.0,3,56.0
6,20,enzyme1,1,181.0,2,183.0
2,21,enzyme1,0,-0.0,3,3.0
4,21,enzyme1,1,46.0,2,48.0
4,22,enzyme2,0,9.0,3,12.0
8,22,enzyme2,1,68.0,3,71.0
6,23,enzyme2,0,-0.0,3,3.0
7,23,enzyme2,1,6.0,3,9.0
3,24,enzyme2,0,-0.0,3,3.0
8,24,enzyme2,1,62.0,3,65.0
4,25,enzyme2,0,82.0,3,85.0
8,25,enzyme2,1,185.0,3,188.0
6,26,enzyme2,0,3.0,3,6.0
8,26,enzyme2,1,10.0,3,13.0
3,27,enzyme2,0,3.0,3,6.0
8,27,enzyme2,1,6.0,3,9.0
6,28,enzyme2,0,6.0,3,9.0
8,28,enzyme2,1,65.0,3,68.0
6,29,enzyme2,0,185.0,3,188.0
8,29,enzyme2,1,188.0,3,191.0
4,30,enzyme2,0,149.0,3,152.0
7,30,enzyme2,1,170.0,3,173.0
4,31,enzyme2,0,161.0,3,164.0
7,31,enzyme2,1,167.0,3,170.0
5,32,enzyme2,0,-0.0,3,3.0
7,32,enzyme2,1,3.0,3,6.0
1,33,enzyme3,0,183.0,4,187.0
5,33,enzyme3,1,187.0,6,193.0
7,33,enzyme3,2,193.0,6,199.0
1,34,enzyme3,0,39.0,4,43.0
6,34,enzyme3,1,95.0,6,101.0
7,34,enzyme3,2,105.0,6,111.0
1,35,enzyme3,0,77.0,4,81.0
4,35,enzyme3,1,132.0,6,138.0
8,35,enzyme3,2,175.0,6,181.0
0,36,enzyme3,0,47.0,4,51.0
5,36,enzyme3,1,96.0,6,102.0
7,36,enzyme3,2,152.0,6,158.0
1,37,enzyme3,0,93.0,4,97.0
4,37,enzyme3,1,102.0,6,108.0
7,37,enzyme3,2,158.0,6,164.0
0,38,enzyme3,0,12.0,4,16.0
6,38,enzyme3,1,133.0,6,139.0
7,38,enzyme3,2,199.0,6,205.0
0,39,enzyme3,0,35.0,4,39.0
5,39,enzyme3,1,102.0,6,108.0
7,39,enzyme3,2,181.0,6,187.0
1,40,enzyme3,0,35.0,4,39.0
3,40,enzyme3,1,137.0,6,143.0
8,40,enzyme3,2,143.0,6,149.0
0,41,enzyme3,0,43.0,4,47.0
5,41,enzyme3,1,90.0,6,96.0
7,41,enzyme3,2,187.0,6,193.0
0,42,enzyme3,0,16.0,4,20.0
4,42,enzyme3,1,51.0,6,57.0
7,42,enzyme3,2,175.0,6,181.0
0,43,enzyme3,0,39.0,4,43.0
3,43,enzyme3,1,131.0,6,137.0
7,43,enzyme3,2,205.0,6,211.0
2,44,enzyme4,0,16.0,5,21.0
4,44,enzyme4,1,67.0,4,71.0
7,44,enzyme4,2,75.0,7,82.0
0,45,enzyme4,0,-0.0,5,5.0
4,45,enzyme4,1,110.0,4,114.0
7,45,enzyme4,2,227.0,7,234.0
2,46,enzyme4,0,21.0,5,26.0
6,46,enzyme4,1,26.0,4,30.0
8,46,enzyme4,2,73.0,7,80.0
1,47,enzyme4,0,128.0,5,133.0
5,47,enzyme4,1,174.0,4,178.0
7,47,enzyme4,2,213.0,7,220.0
1,48,enzyme4,0,87.0,5,92.0
6,48,enzyme4,1,103.0,4,107.0
7,48,enzyme4,2,113.0,7,120.0
1,49,enzyme4,0,71.0,5,76.0
4,49,enzyme4,1,76.0,4,80.0
8,49,enzyme4,2,80.0,7,87.0
0,50,enzyme4,0,5.0,5,10.0
3,50,enzyme4,1,10.0,4,14.0
8,50,enzyme4,2,15.0,7,22.0
2,51,enzyme4,0,11.0,5,16.0
3,51,enzyme4,1,16.0,4,20.0
8,51,enzyme4,2,28.0,7,35.0
2,52,enzyme4,0,6.0,5,11.0
6,52,enzyme4,1,107.0,4,111.0
7,52,enzyme4,2,234.0,7,241.0
1,53,enzyme4,0,82.0,5,87.0
6,53,enzyme4,1,87.0,4,91.0
7,53,enzyme4,2,94.0,7,101.0
1,54,enzyme4,0,44.0,5,49.0
4,54,enzyme4,1,95.0,4,99.0
7,54,enzyme4,2,220.0,7,227.0
3,55,enzyme5,0,23.0,8,31.0
7,55,enzyme5,1,50.0,3,53.0
3,56,enzyme5,0,47.0,8,55.0
8,56,enzyme5,1,55.0,3,58.0
4,57,enzyme5,0,31.0,8,39.0
8,57,enzyme5,1,39.0,3,42.0
3,58,enzyme5,0,31.0,8,39.0
7,58,enzyme5,1,69.0,3,72.0
4,59,enzyme5,0,15.0,8,23.0
8,59,enzyme5,1,23.0,3,26.0
6,60,enzyme5,0,15.0,8,23.0
7,60,enzyme5,1,23.0,3,26.0
4,61,enzyme5,0,23.0,8,31.0
8,61,enzyme5,1,171.0,3,174.0
4,62,enzyme5,0,-0.0,8,8.0
8,62,enzyme5,1,58.0,3,61.0
4,63,enzyme5,0,140.0,8,148.0
7,63,enzyme5,1,148.0,3,151.0
5,64,enzyme5,0,6.0,8,14.0
7,64,enzyme5,1,37.0,3,40.0
4,65,enzyme5,0,58.0,8,66.0
8,65,enzyme5,1,152.0,3,155.0
