Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,13.0,8,21.0
4,0,enzyme0,1,30.0,4,34.0
7,0,enzyme0,2,42.0,4,46.0
0,1,enzyme0,0,22.0,8,30.0
6,1,enzyme0,1,45.0,4,49.0
7,1,enzyme0,2,69.0,4,73.0
2,2,enzyme0,0,21.0,8,29.0
4,2,enzyme0,1,34.0,4,38.0
7,2,enzyme0,2,38.0,4,42.0
0,3,enzyme0,0,14.0,8,22.0
3,3,enzyme0,1,27.0,4,31.0
7,3,enzyme0,2,46.0,4,50.0
1,4,enzyme0,0,18.0,8,26.0
5,4,enzyme0,1,30.0,4,34.0
7,4,enzyme0,2,34.0,4,38.0
2,5,enzyme1,0,36.0,3,39.0
6,5,enzyme1,1,63.0,2,65.0
1,6,enzyme1,0,34.0,3,37.0
6,6,enzyme1,1,65.0,2,67.0
0,7,enzyme1,0,64.0,3,67.0
6,7,enzyme1,1,67.0,2,69.0
2,8,enzyme1,0,42.0,3,45.0
6,8,enzyme1,1,71.0,2,73.0
2,9,enzyme1,0,39.0,3,42.0
6,9,enzyme1,1,69.0,2,71.0
3,10,enzyme2,0,0.0,3,3.0
7,10,enzyme2,1,7.0,3,10.0
3,11,enzyme2,0,22.0,3,25.0
8,11,enzyme2,1,67.0,3,70.0
4,12,enzyme2,0,0.0,3,3.0
8,12,enzyme2,1,4.0,3,7.0
3,13,enzyme2,0,3.0,3,6.0
8,13,enzyme2,1,70.0,3,73.0
4,14,enzyme2,0,3.0,3,6.0
7,14,enzyme2,1,10.0,3,13.0
0,15,enzyme3,0,32.0,4,36.0
6,15,enzyme3,1,36.0,6,42.0
8,15,enzyme3,2,42.0,6,48.0
1,16,enzyme3,0,29.0,4,33.0
4,16,enzyme3,1,40.0,6,46.0
8,16,enzyme3,2,48.0,6,54.0
2,17,enzyme3,0,-0.0,4,4.0
4,17,enzyme3,1,22.0,6,28.0
7,17,enzyme3,2,52.0,6,58.0
0,18,enzyme3,0,7.0,4,11.0
5,18,enzyme3,1,18.0,6,24.0
7,18,enzyme3,2,25.0,6,31.0
2,19,enzyme3,0,31.0,4,35.0
3,19,enzyme3,1,39.0,6,45.0
8,19,enzyme3,2,54.0,6,60.0
1,20,enzyme4,0,10.0,5,15.0
5,20,enzyme4,1,25.0,4,29.0
7,20,enzyme4,2,60.0,7,67.0
2,21,enzyme4,0,7.0,5,12.0
5,21,enzyme4,1,12.0,4,16.0
8,21,enzyme4,2,23.0,7,30.0
1,22,enzyme4,0,5.0,5,10.0
4,22,enzyme4,1,10.0,4,14.0
8,22,enzyme4,2,16.0,7,23.0
1,23,enzyme4,0,-0.0,5,5.0
6,23,enzyme4,1,5.0,4,9.0
8,23,enzyme4,2,9.0,7,16.0
0,24,enzyme4,0,-0.0,5,5.0
6,24,enzyme4,1,21.0,4,25.0
8,24,enzyme4,2,30.0,7,37.0
3,25,enzyme5,0,7.0,8,15.0
7,25,enzyme5,1,18.0,3,21.0
6,26,enzyme5,0,27.0,8,35.0
8,26,enzyme5,1,38.0,3,41.0
4,27,enzyme5,0,55.0,8,63.0
8,27,enzyme5,1,63.0,3,66.0
5,28,enzyme5,0,-0.0,8,8.0
7,28,enzyme5,1,15.0,3,18.0
6,29,enzyme5,0,10.0,8,18.0
7,29,enzyme5,1,21.0,3,24.0
