Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,7.0,8,15.0
3,0,enzyme0,1,15.0,4,19.0
7,0,enzyme0,2,23.0,4,27.0
1,1,enzyme0,0,-0.0,8,8.0
4,1,enzyme0,1,8.0,4,12.0
7,1,enzyme0,2,27.0,4,31.0
0,2,enzyme0,0,25.0,8,33.0
6,2,enzyme0,1,33.0,4,37.0
8,2,enzyme0,2,49.0,4,53.0
2,3,enzyme0,0,15.0,8,23.0
6,3,enzyme0,1,46.0,4,50.0
7,3,enzyme0,2,50.0,4,54.0
0,4,enzyme1,0,36.0,3,39.0
3,4,enzyme1,1,57.0,2,59.0
1,5,enzyme1,0,31.0,3,34.0
6,5,enzyme1,1,38.0,2,40.0
0,6,enzyme1,0,56.0,3,59.0
4,6,enzyme1,1,60.0,2,62.0
1,7,enzyme1,0,34.0,3,37.0
4,7,enzyme1,1,58.0,2,60.0
4,8,enzyme2,0,-0.0,3,3.0
8,8,enzyme2,1,3.0,3,6.0
6,9,enzyme2,0,3.0,3,6.0
7,9,enzyme2,1,6.0,3,9.0
3,10,enzyme2,0,-0.0,3,3.0
7,10,enzyme2,1,3.0,3,6.0
6,11,enzyme2,0,-0.0,3,3.0
8,11,enzyme2,1,6.0,3,9.0
1,12,enzyme3,0,22.0,4,26.0
5,12,enzyme3,1,34.0,6,40.0
8,12,enzyme3,2,40.0,6,46.0
0,13,enzyme3,0,19.0,4,23.0
4,13,enzyme3,1,23.0,6,29.0
8,13,enzyme3,2,34.0,6,40.0
1,14,enzyme3,0,26.0,4,30.0
3,14,enzyme3,1,41.0,6,47.0
7,14,enzyme3,2,56.0,6,62.0
2,15,enzyme3,0,-0.0,4,4.0
5,15,enzyme3,1,4.0,6,10.0
8,15,enzyme3,2,12.0,6,18.0
1,16,enzyme4,0,11.0,5,16.0
5,16,enzyme4,1,29.0,4,33.0
7,16,enzyme4,2,33.0,7,40.0
1,17,enzyme4,0,16.0,5,21.0
3,17,enzyme4,1,34.0,4,38.0
7,17,enzyme4,2,41.0,7,48.0
0,18,enzyme4,0,5.0,5,10.0
6,18,enzyme4,1,10.0,4,14.0
7,18,enzyme4,2,14.0,7,21.0
0,19,enzyme4,0,-0.0,5,5.0
3,19,enzyme4,1,51.0,4,55.0
8,19,enzyme4,2,55.0,7,62.0
3,20,enzyme5,0,22.0,8,30.0
8,20,enzyme5,1,30.0,3,33.0
3,21,enzyme5,0,4.0,8,12.0
8,21,enzyme5,1,24.0,3,27.0
5,22,enzyme5,0,12.0,8,20.0
8,22,enzyme5,1,27.0,3,30.0
4,23,enzyme5,0,13.0,8,21.0
8,23,enzyme5,1,21.0,3,24.0
