Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,58.0,8,66.0
4,0,enzyme0,1,80.0,4,84.0
8,0,enzyme0,2,136.0,4,140.0
0,1,enzyme0,0,12.0,8,20.0
6,1,enzyme0,1,20.0,4,24.0
7,1,enzyme0,2,53.0,4,57.0
1,2,enzyme0,0,12.0,8,20.0
6,2,enzyme0,1,55.0,4,59.0
7,2,enzyme0,2,86.0,4,90.0
0,3,enzyme0,0,44.0,8,52.0
5,3,enzyme0,1,71.0,4,75.0
8,3,enzyme0,2,132.0,4,136.0
2,4,enzyme0,0,32.0,8,40.0
5,4,enzyme0,1,90.0,4,94.0
7,4,enzyme0,2,94.0,4,98.0
2,5,enzyme0,0,40.0,8,48.0
5,5,enzyme0,1,48.0,4,52.0
7,5,enzyme0,2,115.0,4,119.0
0,6,enzyme0,0,73.0,8,81.0
5,6,enzyme0,1,82.0,4,86.0
7,6,enzyme0,2,119.0,4,123.0
1,7,enzyme0,0,50.0,8,58.0
5,7,enzyme0,1,86.0,4,90.0
7,7,enzyme0,2,90.0,4,94.0
0,8,enzyme0,0,27.0,8,35.0
5,8,enzyme0,1,67.0,4,71.0
7,8,enzyme0,2,127.0,4,131.0
1,9,enzyme0,0,92.0,8,100.0
4,9,enzyme0,1,119.0,4,123.0
7,9,enzyme0,2,123.0,4,127.0
0,10,enzyme1,0,55.0,3,58.0
4,10,enzyme1,1,71.0,2,73.0
2,11,enzyme1,0,5.0,3,8.0
6,11,enzyme1,1,9.0,2,11.0
1,12,enzyme1,0,8.0,3,11.0
3,12,enzyme1,1,20.0,2,22.0
0,13,enzyme1,0,58.0,3,61.0
6,13,enzyme1,1,75.0,2,77.0
2,14,enzyme1,0,55.0,3,58.0
6,14,enzyme1,1,64.0,2,66.0
0,15,enzyme1,0,23.0,3,26.0
3,15,enzyme1,1,118.0,2,120.0
2,16,enzyme1,0,65.0,3,68.0
4,16,enzyme1,1,108.0,2,110.0
1,17,enzyme1,0,88.0,3,91.0
3,17,enzyme1,1,132.0,2,134.0
1,18,enzyme1,0,5.0,3,8.0
3,18,enzyme1,1,8.0,2,10.0
1,19,enzyme1,0,85.0,3,88.0
3,19,enzyme1,1,88.0,2,90.0
3,20,enzyme2,0,3.0,3,6.0
7,20,enzyme2,1,6.0,3,9.0
6,21,enzyme2,0,3.0,3,6.0
7,21,enzyme2,1,12.0,3,15.0
4,22,enzyme2,0,76.0,3,79.0
8,22,enzyme2,1,99.0,3,102.0
6,23,enzyme2,0,41.0,3,44.0
8,23,enzyme2,1,96.0,3,99.0
5,24,enzyme2,0,14.0,3,17.0
7,24,enzyme2,1,18.0,3,21.0
6,25,enzyme2,0,13.0,3,16.0
7,25,enzyme2,1,21.0,3,24.0
5,26,enzyme2,0,17.0,3,20.0
8,26,enzyme2,1,23.0,3,26.0
6,27,enzyme2,0,-0.0,3,3.0
7,27,enzyme2,1,3.0,3,6.0
3,28,enzyme2,0,-0.0,3,3.0
7,28,enzyme2,1,9.0,3,12.0
5,29,enzyme2,0,11.0,3,14.0
7,29,enzyme2,1,15.0,3,18.0
1,30,enzyme3,0,0.0,4,4.0
