Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,109.0,8,117.0
3,0,enzyme0,1,117.0,4,121.0
8,0,enzyme0,2,121.0,4,125.0
1,1,enzyme0,0,56.0,8,64.0
5,1,enzyme0,1,64.0,4,68.0
7,1,enzyme0,2,68.0,4,72.0
0,2,enzyme0,0,43.0,8,51.0
5,2,enzyme0,1,52.0,4,56.0
8,2,enzyme0,2,125.0,4,129.0
1,3,enzyme0,0,48.0,8,56.0
3,3,enzyme0,1,56.0,4,60.0
7,3,enzyme0,2,137.0,4,141.0
1,4,enzyme0,0,8.0,8,16.0
4,4,enzyme0,1,113.0,4,117.0
7,4,enzyme0,2,117.0,4,121.0
1,5,enzyme0,0,40.0,8,48.0
3,5,enzyme0,1,52.0,4,56.0
7,5,enzyme0,2,133.0,4,137.0
1,6,enzyme0,0,24.0,8,32.0
4,6,enzyme0,1,121.0,4,125.0
7,6,enzyme0,2,125.0,4,129.0
2,7,enzyme0,0,43.0,8,51.0
4,7,enzyme0,1,51.0,4,55.0
7,7,enzyme0,2,55.0,4,59.0
1,8,enzyme0,0,16.0,8,24.0
4,8,enzyme0,1,117.0,4,121.0
7,8,enzyme0,2,121.0,4,125.0
2,9,enzyme0,0,27.0,8,35.0
3,9,enzyme0,1,48.0,4,52.0
7,9,enzyme0,2,59.0,4,63.0
1,10,enzyme0,0,32.0,8,40.0
5,10,enzyme0,1,40.0,4,44.0
7,10,enzyme0,2,129.0,4,133.0
1,11,enzyme1,0,141.0,3,144.0
5,11,enzyme1,1,151.0,2,153.0
1,12,enzyme1,0,3.0,3,6.0
5,12,enzyme1,1,46.0,2,48.0
0,13,enzyme1,0,30.0,3,33.0
5,13,enzyme1,1,149.0,2,151.0
2,14,enzyme1,0,36.0,3,39.0
5,14,enzyme1,1,257.0,2,259.0
0,15,enzyme1,0,18.0,3,21.0
4,15,enzyme1,1,97.0,2,99.0
0,16,enzyme1,0,21.0,3,24.0
4,16,enzyme1,1,95.0,2,97.0
1,17,enzyme1,0,-0.0,3,3.0
5,17,enzyme1,1,153.0,2,155.0
0,18,enzyme1,0,24.0,3,27.0
4,18,enzyme1,1,160.0,2,162.0
1,19,enzyme1,0,129.0,3,132.0
6,19,enzyme1,1,132.0,2,134.0
0,20,enzyme1,0,27.0,3,30.0
6,20,enzyme1,1,134.0,2,136.0
2,21,enzyme1,0,-0.0,3,3.0
4,21,enzyme1,1,57.0,2,59.0
4,22,enzyme2,0,33.0,3,36.0
8,22,enzyme2,1,46.0,3,49.0
6,23,enzyme2,0,-0.0,3,3.0
7,23,enzyme2,1,8.0,3,11.0
3,24,enzyme2,0,-0.0,3,3.0
8,24,enzyme2,1,40.0,3,43.0
4,25,enzyme2,0,88.0,3,91.0
8,25,enzyme2,1,137.0,3,140.0
6,26,enzyme2,0,3.0,3,6.0
8,26,enzyme2,1,9.0,3,12.0
3,27,enzyme2,0,3.0,3,6.0
8,27,enzyme2,1,6.0,3,9.0
6,28,enzyme2,0,6.0,3,9.0
8,28,enzyme2,1,43.0,3,46.0
6,29,enzyme2,0,138.0,3,141.0
8,29,enzyme2,1,153.0,3,156.0
4,30,enzyme2,0,153.0,3,156.0
7,30,enzyme2,1,221.0,3,224.0
4,31,enzyme2,0,215.0,3,218.0
7,31,enzyme2,1,218.0,3,221.0
5,32,enzyme2,0,-0.0,3,3.0
7,32,enzyme2,1,5.0,3,8.0
1,33,enzyme3,0,136.0,4,140.0
5,33,enzyme3,1,140.0,6,146.0
7,33,enzyme3,2,232.0,6,238.0
1,34,enzyme3,0,93.0,4,97.0
6,34,enzyme3,1,97.0,6,103.0
7,34,enzyme3,2,103.0,6,109.0
1,35,enzyme3,0,97.0,4,101.0
4,35,enzyme3,1,137.0,6,143.0
8,35,enzyme3,2,143.0,6,149.0
0,36,enzyme3,0,72.0,4,76.0
5,36,enzyme3,1,76.0,6,82.0
7,36,enzyme3,2,154.0,6,160.0
1,37,enzyme3,0,101.0,4,105.0
4,37,enzyme3,1,105.0,6,111.0
7,37,enzyme3,2,199.0,6,205.0
0,38,enzyme3,0,12.0,4,16.0
6,38,enzyme3,1,113.0,6,119.0
7,38,enzyme3,2,238.0,6,244.0
0,39,enzyme3,0,53.0,4,57.0
5,39,enzyme3,1,82.0,6,88.0
7,39,enzyme3,2,193.0,6,199.0
1,40,enzyme3,0,67.0,4,71.0
3,40,enzyme3,1,71.0,6,77.0
8,40,enzyme3,2,77.0,6,83.0
0,41,enzyme3,0,61.0,4,65.0
5,41,enzyme3,1,70.0,6,76.0
7,41,enzyme3,2,226.0,6,232.0
0,42,enzyme3,0,37.0,4,41.0
4,42,enzyme3,1,41.0,6,47.0
7,42,enzyme3,2,187.0,6,193.0
0,43,enzyme3,0,57.0,4,61.0
3,43,enzyme3,1,62.0,6,68.0
7,43,enzyme3,2,244.0,6,250.0
2,44,enzyme4,0,16.0,5,21.0
4,44,enzyme4,1,72.0,4,76.0
7,44,enzyme4,2,76.0,7,83.0
0,45,enzyme4,0,-0.0,5,5.0
4,45,enzyme4,1,130.0,4,134.0
7,45,enzyme4,2,207.0,7,214.0
2,46,enzyme4,0,21.0,5,26.0
6,46,enzyme4,1,26.0,4,30.0
8,46,enzyme4,2,61.0,7,68.0
1,47,enzyme4,0,120.0,5,125.0
5,47,enzyme4,1,125.0,4,129.0
7,47,enzyme4,2,169.0,7,176.0
1,48,enzyme4,0,87.0,5,92.0
6,48,enzyme4,1,105.0,4,109.0
7,48,enzyme4,2,143.0,7,150.0
1,49,enzyme4,0,77.0,5,82.0
4,49,enzyme4,1,82.0,4,86.0
8,49,enzyme4,2,86.0,7,93.0
0,50,enzyme4,0,5.0,5,10.0
3,50,enzyme4,1,10.0,4,14.0
8,50,enzyme4,2,14.0,7,21.0
2,51,enzyme4,0,11.0,5,16.0
3,51,enzyme4,1,16.0,4,20.0
8,51,enzyme4,2,28.0,7,35.0
2,52,enzyme4,0,6.0,5,11.0
6,52,enzyme4,1,121.0,4,125.0
7,52,enzyme4,2,252.0,7,259.0
1,53,enzyme4,0,82.0,5,87.0
6,53,enzyme4,1,87.0,4,91.0
7,53,enzyme4,2,91.0,7,98.0
1,54,enzyme4,0,72.0,5,77.0
4,54,enzyme4,1,126.0,4,130.0
7,54,enzyme4,2,176.0,7,183.0
3,55,enzyme5,0,31.0,8,39.0
7,55,enzyme5,1,39.0,3,42.0
3,56,enzyme5,0,23.0,8,31.0
8,56,enzyme5,1,53.0,3,56.0
4,57,enzyme5,0,16.0,8,24.0
8,57,enzyme5,1,56.0,3,59.0
3,58,enzyme5,0,39.0,8,47.0
7,58,enzyme5,1,47.0,3,50.0
4,59,enzyme5,0,8.0,8,16.0
8,59,enzyme5,1,23.0,3,26.0
6,60,enzyme5,0,12.0,8,20.0
7,60,enzyme5,1,20.0,3,23.0
4,61,enzyme5,0,24.0,8,32.0
8,61,enzyme5,1,133.0,3,136.0
4,62,enzyme5,0,-0.0,8,8.0
8,62,enzyme5,1,36.0,3,39.0
4,63,enzyme5,0,144.0,8,152.0
7,63,enzyme5,1,163.0,3,166.0
5,64,enzyme5,0,15.0,8,23.0
7,64,enzyme5,1,23.0,3,26.0
4,65,enzyme5,0,63.0,8,71.0
8,65,enzyme5,1,71.0,3,74.0
