Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,36.0,8,44.0
6,0,enzyme0,1,69.0,4,73.0
7,0,enzyme0,2,101.0,4,105.0
2,1,enzyme0,0,41.0,8,49.0
5,1,enzyme0,1,49.0,4,53.0
7,1,enzyme0,2,93.0,4,97.0
1,2,enzyme0,0,46.0,8,54.0
6,2,enzyme0,1,54.0,4,58.0
8,2,enzyme0,2,95.0,4,99.0
1,3,enzyme0,0,28.0,8,36.0
3,3,enzyme0,1,85.0,4,89.0
7,3,enzyme0,2,89.0,4,93.0
1,4,enzyme0,0,8.0,8,16.0
6,4,enzyme0,1,58.0,4,62.0
8,4,enzyme0,2,99.0,4,103.0
0,5,enzyme0,0,45.0,8,53.0
4,5,enzyme0,1,58.0,4,62.0
7,5,enzyme0,2,97.0,4,101.0
2,6,enzyme0,0,22.0,8,30.0
5,6,enzyme0,1,45.0,4,49.0
8,6,enzyme0,2,103.0,4,107.0
2,7,enzyme1,0,34.0,3,37.0
5,7,enzyme1,1,39.0,2,41.0
1,8,enzyme1,0,24.0,3,27.0
6,8,enzyme1,1,105.0,2,107.0
1,9,enzyme1,0,90.0,3,93.0
6,9,enzyme1,1,93.0,2,95.0
0,10,enzyme1,0,32.0,3,35.0
3,10,enzyme1,1,35.0,2,37.0
0,11,enzyme1,0,29.0,3,32.0
4,11,enzyme1,1,71.0,2,73.0
0,12,enzyme1,0,26.0,3,29.0
6,12,enzyme1,1,63.0,2,65.0
2,13,enzyme1,0,31.0,3,34.0
5,13,enzyme1,1,37.0,2,39.0
3,14,enzyme2,0,17.0,3,20.0
7,14,enzyme2,1,20.0,3,23.0
4,15,enzyme2,0,-0.0,3,3.0
7,15,enzyme2,1,17.0,3,20.0
4,16,enzyme2,0,6.0,3,9.0
7,16,enzyme2,1,9.0,3,12.0
4,17,enzyme2,0,3.0,3,6.0
8,17,enzyme2,1,6.0,3,9.0
3,18,enzyme2,0,14.0,3,17.0
8,18,enzyme2,1,17.0,3,20.0
5,19,enzyme2,0,11.0,3,14.0
7,19,enzyme2,1,85.0,3,88.0
3,20,enzyme2,0,11.0,3,14.0
7,20,enzyme2,1,14.0,3,17.0
1,21,enzyme3,0,19.0,4,23.0
6,21,enzyme3,1,39.0,6,45.0
8,21,enzyme3,2,45.0,6,51.0
0,22,enzyme3,0,16.0,4,20.0
3,22,enzyme3,1,40.0,6,46.0
7,22,enzyme3,2,70.0,6,76.0
0,23,enzyme3,0,12.0,4,16.0
4,23,enzyme3,1,50.0,6,56.0
7,23,enzyme3,2,76.0,6,82.0
2,24,enzyme3,0,4.0,4,8.0
4,24,enzyme3,1,28.0,6,34.0
8,24,enzyme3,2,57.0,6,63.0
1,25,enzyme3,0,-0.0,4,4.0
3,25,enzyme3,1,4.0,6,10.0
8,25,enzyme3,2,63.0,6,69.0
0,26,enzyme3,0,20.0,4,24.0
6,26,enzyme3,1,33.0,6,39.0
8,26,enzyme3,2,39.0,6,45.0
2,27,enzyme3,0,-0.0,4,4.0
6,27,enzyme3,1,45.0,6,51.0
8,27,enzyme3,2,51.0,6,57.0
2,28,enzyme4,0,16.0,5,21.0
3,28,enzyme4,1,21.0,4,25.0
7,28,enzyme4,2,38.0,7,45.0
0,29,enzyme4,0,38.0,5,43.0
4,29,enzyme4,1,43.0,4,47.0
7,29,enzyme4,2,59.0,7,66.0
2,30,enzyme4,0,11.0,5,16.0
4,30,enzyme4,1,21.0,4,25.0
8,30,enzyme4,2,71.0,7,78.0
0,31,enzyme4,0,-0.0,5,5.0
3,31,enzyme4,1,29.0,4,33.0
7,31,enzyme4,2,52.0,7,59.0
0,32,enzyme4,0,55.0,5,60.0
4,32,enzyme4,1,63.0,4,67.0
8,32,enzyme4,2,85.0,7,92.0
1,33,enzyme4,0,69.0,5,74.0
5,33,enzyme4,1,74.0,4,78.0
8,33,enzyme4,2,78.0,7,85.0
0,34,enzyme4,0,5.0,5,10.0
5,34,enzyme4,1,29.0,4,33.0
7,34,enzyme4,2,45.0,7,52.0
6,35,enzyme5,0,24.0,8,32.0
7,35,enzyme5,1,32.0,3,35.0
6,36,enzyme5,0,16.0,8,24.0
7,36,enzyme5,1,25.0,3,28.0
6,37,enzyme5,0,8.0,8,16.0
7,37,enzyme5,1,28.0,3,31.0
4,38,enzyme5,0,12.0,8,20.0
8,38,enzyme5,1,28.0,3,31.0
5,39,enzyme5,0,17.0,8,25.0
8,39,enzyme5,1,25.0,3,28.0
5,40,enzyme5,0,-0.0,8,8.0
8,40,enzyme5,1,13.0,3,16.0
6,41,enzyme5,0,-0.0,8,8.0
8,41,enzyme5,1,31.0,3,34.0
