Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,14.0,8,22.0
5,0,enzyme0,1,31.0,4,35.0
7,0,enzyme0,2,54.0,4,58.0
2,1,enzyme0,0,25.0,8,33.0
6,1,enzyme0,1,33.0,4,37.0
8,1,enzyme0,2,50.0,4,54.0
1,2,enzyme0,0,13.0,8,21.0
3,2,enzyme0,1,21.0,4,25.0
7,2,enzyme0,2,50.0,4,54.0
2,3,enzyme0,0,17.0,8,25.0
3,3,enzyme0,1,25.0,4,29.0
8,3,enzyme0,2,54.0,4,58.0
2,4,enzyme1,0,-0.0,3,3.0
6,4,enzyme1,1,38.0,2,40.0
0,5,enzyme1,0,26.0,3,29.0
4,5,enzyme1,1,35.0,2,37.0
2,6,enzyme1,0,34.0,3,37.0
4,6,enzyme1,1,37.0,2,39.0
0,7,enzyme1,0,41.0,3,44.0
6,7,enzyme1,1,56.0,2,58.0
3,8,enzyme2,0,-0.0,3,3.0
8,8,enzyme2,1,9.0,3,12.0
4,9,enzyme2,0,3.0,3,6.0
8,9,enzyme2,1,6.0,3,9.0
6,10,enzyme2,0,-0.0,3,3.0
8,10,enzyme2,1,3.0,3,6.0
4,11,enzyme2,0,-0.0,3,3.0
7,11,enzyme2,1,3.0,3,6.0
0,12,enzyme3,0,4.0,4,8.0
4,12,enzyme3,1,9.0,6,15.0
8,12,enzyme3,2,15.0,6,21.0
0,13,enzyme3,0,8.0,4,12.0
3,13,enzyme3,1,12.0,6,18.0
7,13,enzyme3,2,19.0,6,25.0
0,14,enzyme3,0,0.0,4,4.0
6,14,enzyme3,1,15.0,6,21.0
8,14,enzyme3,2,21.0,6,27.0
1,15,enzyme3,0,-0.0,4,4.0
3,15,enzyme3,1,5.0,6,11.0
7,15,enzyme3,2,12.0,6,18.0
1,16,enzyme4,0,5.0,5,10.0
4,16,enzyme4,1,17.0,4,21.0
8,16,enzyme4,2,29.0,7,36.0
2,17,enzyme4,0,11.0,5,16.0
4,17,enzyme4,1,21.0,4,25.0
7,17,enzyme4,2,34.0,7,41.0
2,18,enzyme4,0,6.0,5,11.0
5,18,enzyme4,1,12.0,4,16.0
7,18,enzyme4,2,27.0,7,34.0
0,19,enzyme4,0,32.0,5,37.0
5,19,enzyme4,1,37.0,4,41.0
7,19,enzyme4,2,41.0,7,48.0
5,20,enzyme5,0,-0.0,8,8.0
7,20,enzyme5,1,8.0,3,11.0
6,21,enzyme5,0,23.0,8,31.0
8,21,enzyme5,1,43.0,3,46.0
6,22,enzyme5,0,6.0,8,14.0
8,22,enzyme5,1,37.0,3,40.0
5,23,enzyme5,0,19.0,8,27.0
8,23,enzyme5,1,40.0,3,43.0
