Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,55.0,8,63.0
3,0,enzyme0,1,81.0,4,85.0
8,0,enzyme0,2,164.0,4,168.0
0,1,enzyme0,0,-0.0,8,8.0
4,1,enzyme0,1,109.0,4,113.0
7,1,enzyme0,2,115.0,4,119.0
0,2,enzyme0,0,17.0,8,25.0
6,2,enzyme0,1,62.0,4,66.0
8,2,enzyme0,2,160.0,4,164.0
2,3,enzyme0,0,15.0,8,23.0
6,3,enzyme0,1,98.0,4,102.0
8,3,enzyme0,2,154.0,4,158.0
2,4,enzyme0,0,93.0,8,101.0
4,4,enzyme0,1,101.0,4,105.0
8,4,enzyme0,2,150.0,4,154.0
0,5,enzyme0,0,25.0,8,33.0
5,5,enzyme0,1,53.0,4,57.0
8,5,enzyme0,2,138.0,4,142.0
0,6,enzyme0,0,41.0,8,49.0
6,6,enzyme0,1,83.0,4,87.0
8,6,enzyme0,2,146.0,4,150.0
0,7,enzyme0,0,33.0,8,41.0
3,7,enzyme0,1,66.0,4,70.0
8,7,enzyme0,2,142.0,4,146.0
2,8,enzyme0,0,77.0,8,85.0
4,8,enzyme0,1,105.0,4,109.0
7,8,enzyme0,2,111.0,4,115.0
1,9,enzyme0,0,43.0,8,51.0
4,9,enzyme0,1,60.0,4,64.0
8,9,enzyme0,2,69.0,4,73.0
2,10,enzyme0,0,23.0,8,31.0
6,10,enzyme0,1,42.0,4,46.0
8,10,enzyme0,2,134.0,4,138.0
2,11,enzyme1,0,67.0,3,70.0
4,11,enzyme1,1,173.0,2,175.0
2,12,enzyme1,0,102.0,3,105.0
6,12,enzyme1,1,105.0,2,107.0
0,13,enzyme1,0,60.0,3,63.0
4,13,enzyme1,1,66.0,2,68.0
1,14,enzyme1,0,9.0,3,12.0
6,14,enzyme1,1,129.0,2,131.0
0,15,enzyme1,0,66.0,3,69.0
5,15,enzyme1,1,79.0,2,81.0
0,16,enzyme1,0,63.0,3,66.0
6,16,enzyme1,1,127.0,2,129.0
2,17,enzyme1,0,70.0,3,73.0
6,17,enzyme1,1,109.0,2,111.0
2,18,enzyme1,0,86.0,3,89.0
6,18,enzyme1,1,111.0,2,113.0
1,19,enzyme1,0,104.0,3,107.0
6,19,enzyme1,1,107.0,2,109.0
2,20,enzyme1,0,122.0,3,125.0
6,20,enzyme1,1,125.0,2,127.0
2,21,enzyme1,0,64.0,3,67.0
