Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,22.0,8,30.0
6,0,enzyme0,1,30.0,4,34.0
7,0,enzyme0,2,50.0,4,54.0
2,1,enzyme0,0,26.0,8,34.0
3,1,enzyme0,1,46.0,4,50.0
7,1,enzyme0,2,58.0,4,62.0
0,2,enzyme0,0,38.0,8,46.0
5,2,enzyme0,1,48.0,4,52.0
7,2,enzyme0,2,54.0,4,58.0
0,3,enzyme0,0,14.0,8,22.0
3,3,enzyme0,1,27.0,4,31.0
7,3,enzyme0,2,46.0,4,50.0
0,4,enzyme0,0,22.0,8,30.0
4,4,enzyme0,1,31.0,4,35.0
7,4,enzyme0,2,42.0,4,46.0
2,5,enzyme1,0,35.0,3,38.0
4,5,enzyme1,1,38.0,2,40.0
2,6,enzyme1,0,58.0,3,61.0
6,6,enzyme1,1,61.0,2,63.0
2,7,enzyme1,0,16.0,3,19.0
6,7,enzyme1,1,43.0,2,45.0
2,8,enzyme1,0,38.0,3,41.0
5,8,enzyme1,1,68.0,2,70.0
2,9,enzyme1,0,19.0,3,22.0
5,9,enzyme1,1,35.0,2,37.0
6,10,enzyme2,0,0.0,3,3.0
7,10,enzyme2,1,3.0,3,6.0
5,11,enzyme2,0,17.0,3,20.0
8,11,enzyme2,1,67.0,3,70.0
4,12,enzyme2,0,1.0,3,4.0
8,12,enzyme2,1,4.0,3,7.0
4,13,enzyme2,0,4.0,3,7.0
7,13,enzyme2,1,10.0,3,13.0
6,14,enzyme2,0,3.0,3,6.0
7,14,enzyme2,1,7.0,3,10.0
0,15,enzyme3,0,32.0,4,36.0
6,15,enzyme3,1,36.0,6,42.0
8,15,enzyme3,2,42.0,6,48.0
1,16,enzyme3,0,33.0,4,37.0
5,16,enzyme3,1,40.0,6,46.0
7,16,enzyme3,2,64.0,6,70.0
2,17,enzyme3,0,11.0,4,15.0
5,17,enzyme3,1,26.0,6,32.0
8,17,enzyme3,2,48.0,6,54.0
0,18,enzyme3,0,7.0,4,11.0
3,18,enzyme3,1,18.0,6,24.0
7,18,enzyme3,2,25.0,6,31.0
2,19,enzyme3,0,7.0,4,11.0
3,19,enzyme3,1,33.0,6,39.0
8,19,enzyme3,2,54.0,6,60.0
1,20,enzyme4,0,5.0,5,10.0
5,20,enzyme4,1,10.0,4,14.0
8,20,enzyme4,2,30.0,7,37.0
1,21,enzyme4,0,14.0,5,19.0
4,21,enzyme4,1,19.0,4,23.0
8,21,enzyme4,2,23.0,7,30.0
2,22,enzyme4,0,0.0,5,5.0
4,22,enzyme4,1,11.0,4,15.0
8,22,enzyme4,2,16.0,7,23.0
0,23,enzyme4,0,0.0,5,5.0
5,23,enzyme4,1,5.0,4,9.0
8,23,enzyme4,2,9.0,7,16.0
1,24,enzyme4,0,0.0,5,5.0
4,24,enzyme4,1,15.0,4,19.0
7,24,enzyme4,2,33.0,7,40.0
3,25,enzyme5,0,8.0,8,16.0
7,25,enzyme5,1,18.0,3,21.0
6,26,enzyme5,0,20.0,8,28.0
8,26,enzyme5,1,38.0,3,41.0
6,27,enzyme5,0,7.0,8,15.0
7,27,enzyme5,1,21.0,3,24.0
3,28,enzyme5,0,0.0,8,8.0
7,28,enzyme5,1,15.0,3,18.0
4,29,enzyme5,0,44.0,8,52.0
8,29,enzyme5,1,63.0,3,66.0
