Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,78.0,8,86.0
3,0,enzyme0,1,88.0,4,92.0
8,0,enzyme0,2,209.0,4,213.0
1,1,enzyme0,0,43.0,8,51.0
4,1,enzyme0,1,51.0,4,55.0
8,1,enzyme0,2,222.0,4,226.0
1,2,enzyme0,0,119.0,8,127.0
4,2,enzyme0,1,141.0,4,145.0
7,2,enzyme0,2,145.0,4,149.0
2,3,enzyme0,0,70.0,8,78.0
5,3,enzyme0,1,102.0,4,106.0
8,3,enzyme0,2,159.0,4,163.0
0,4,enzyme0,0,36.0,8,44.0
5,4,enzyme0,1,122.0,4,126.0
8,4,enzyme0,2,246.0,4,250.0
2,5,enzyme0,0,78.0,8,86.0
4,5,enzyme0,1,95.0,4,99.0
8,5,enzyme0,2,171.0,4,175.0
0,6,enzyme0,0,164.0,8,172.0
4,6,enzyme0,1,206.0,4,210.0
8,6,enzyme0,2,303.0,4,307.0
1,7,enzyme0,0,62.0,8,70.0
6,7,enzyme0,1,148.0,4,152.0
8,7,enzyme0,2,295.0,4,299.0
0,8,enzyme0,0,70.0,8,78.0
4,8,enzyme0,1,78.0,4,82.0
8,8,enzyme0,2,167.0,4,171.0
1,9,enzyme0,0,100.0,8,108.0
3,9,enzyme0,1,159.0,4,163.0
8,9,enzyme0,2,299.0,4,303.0
0,10,enzyme0,0,44.0,8,52.0
3,10,enzyme0,1,84.0,4,88.0
8,10,enzyme0,2,155.0,4,159.0
2,11,enzyme0,0,98.0,8,106.0
5,11,enzyme0,1,106.0,4,110.0
8,11,enzyme0,2,242.0,4,246.0
2,12,enzyme0,0,54.0,8,62.0
5,12,enzyme0,1,110.0,4,114.0
8,12,enzyme0,2,163.0,4,167.0
1,13,enzyme0,0,16.0,8,24.0
3,13,enzyme0,1,76.0,4,80.0
8,13,enzyme0,2,316.0,4,320.0
1,14,enzyme0,0,35.0,8,43.0
4,14,enzyme0,1,55.0,4,59.0
8,14,enzyme0,2,250.0,4,254.0
2,15,enzyme0,0,62.0,8,70.0
3,15,enzyme0,1,80.0,4,84.0
8,15,enzyme0,2,226.0,4,230.0
0,16,enzyme1,0,92.0,3,95.0
6,16,enzyme1,1,279.0,2,281.0
0,17,enzyme1,0,151.0,3,154.0
6,17,enzyme1,1,281.0,2,283.0
0,18,enzyme1,0,32.0,3,35.0
6,18,enzyme1,1,67.0,2,69.0
0,19,enzyme1,0,160.0,3,163.0
6,19,enzyme1,1,292.0,2,294.0
0,20,enzyme1,0,154.0,3,157.0
6,20,enzyme1,1,277.0,2,279.0
0,21,enzyme1,0,9.0,3,12.0
6,21,enzyme1,1,17.0,2,19.0
0,22,enzyme1,0,112.0,3,115.0
6,22,enzyme1,1,296.0,2,298.0
0,23,enzyme1,0,109.0,3,112.0
6,23,enzyme1,1,294.0,2,296.0
0,24,enzyme1,0,66.0,3,69.0
6,24,enzyme1,1,71.0,2,73.0
0,25,enzyme1,0,118.0,3,121.0
6,25,enzyme1,1,224.0,2,226.0
0,26,enzyme1,0,63.0,3,66.0
6,26,enzyme1,1,69.0,2,71.0
0,27,enzyme1,0,157.0,3,160.0
6,27,enzyme1,1,275.0,2,277.0
0,28,enzyme1,0,89.0,3,92.0
6,28,enzyme1,1,248.0,2,250.0
0,29,enzyme1,0,133.0,3,136.0
6,29,enzyme1,1,205.0,2,207.0
0,30,enzyme1,0,148.0,3,151.0
6,30,enzyme1,1,234.0,2,236.0
0,31,enzyme1,0,115.0,3,118.0
6,31,enzyme1,1,177.0,2,179.0
4,32,enzyme2,0,3.0,3,6.0
8,32,enzyme2,1,288.0,3,291.0
5,33,enzyme2,0,-0.0,3,3.0
8,33,enzyme2,1,309.0,3,312.0
3,34,enzyme2,0,9.0,3,12.0
7,34,enzyme2,1,12.0,3,15.0
5,35,enzyme2,0,6.0,3,9.0
8,35,enzyme2,1,215.0,3,218.0
4,36,enzyme2,0,9.0,3,12.0
7,36,enzyme2,1,57.0,3,60.0
3,37,enzyme2,0,-0.0,3,3.0
7,37,enzyme2,1,3.0,3,6.0
4,38,enzyme2,0,-0.0,3,3.0
7,38,enzyme2,1,66.0,3,69.0
5,39,enzyme2,0,3.0,3,6.0
7,39,enzyme2,1,54.0,3,57.0
5,40,enzyme2,0,96.0,3,99.0
7,40,enzyme2,1,172.0,3,175.0
3,41,enzyme2,0,6.0,3,9.0
7,41,enzyme2,1,51.0,3,54.0
4,42,enzyme2,0,12.0,3,15.0
7,42,enzyme2,1,45.0,3,48.0
3,43,enzyme2,0,3.0,3,6.0
8,43,enzyme2,1,183.0,3,186.0
4,44,enzyme2,0,6.0,3,9.0
7,44,enzyme2,1,48.0,3,51.0
5,45,enzyme2,0,9.0,3,12.0
7,45,enzyme2,1,63.0,3,66.0
5,46,enzyme2,0,116.0,3,119.0
7,46,enzyme2,1,169.0,3,172.0
3,47,enzyme2,0,24.0,3,27.0
7,47,enzyme2,1,60.0,3,63.0
2,48,enzyme3,0,39.0,4,43.0
6,48,enzyme3,1,164.0,6,170.0
8,48,enzyme3,2,233.0,6,239.0
1,49,enzyme3,0,4.0,4,8.0
6,49,enzyme3,1,30.0,6,36.0
7,49,enzyme3,2,83.0,6,89.0
2,50,enzyme3,0,47.0,4,51.0
6,50,enzyme3,1,54.0,6,60.0
7,50,enzyme3,2,114.0,6,120.0
1,51,enzyme3,0,92.0,4,96.0
6,51,enzyme3,1,96.0,6,102.0
7,51,enzyme3,2,120.0,6,126.0
1,52,enzyme3,0,8.0,4,12.0
6,52,enzyme3,1,36.0,6,42.0
7,52,enzyme3,2,71.0,6,77.0
2,53,enzyme3,0,17.0,4,21.0
6,53,enzyme3,1,42.0,6,48.0
7,53,enzyme3,2,183.0,6,189.0
1,54,enzyme3,0,-0.0,4,4.0
6,54,enzyme3,1,261.0,6,267.0
7,54,enzyme3,2,293.0,6,299.0
2,55,enzyme3,0,21.0,4,25.0
6,55,enzyme3,1,48.0,6,54.0
7,55,enzyme3,2,77.0,6,83.0
1,56,enzyme3,0,73.0,4,77.0
6,56,enzyme3,1,227.0,6,233.0
7,56,enzyme3,2,253.0,6,259.0
2,57,enzyme3,0,35.0,4,39.0
6,57,enzyme3,1,170.0,6,176.0
7,57,enzyme3,2,189.0,6,195.0
1,58,enzyme3,0,88.0,4,92.0
6,58,enzyme3,1,198.0,6,204.0
7,58,enzyme3,2,247.0,6,253.0
1,59,enzyme3,0,77.0,4,81.0
5,59,enzyme3,1,81.0,6,87.0
7,59,enzyme3,2,208.0,6,214.0
0,60,enzyme3,0,22.0,4,26.0
6,60,enzyme3,1,60.0,6,66.0
7,60,enzyme3,2,108.0,6,114.0
2,61,enzyme3,0,43.0,4,47.0
6,61,enzyme3,1,74.0,6,80.0
7,61,enzyme3,2,102.0,6,108.0
2,62,enzyme3,0,91.0,4,95.0
6,62,enzyme3,1,134.0,6,140.0
7,62,enzyme3,2,214.0,6,220.0
0,63,enzyme3,0,26.0,4,30.0
5,63,enzyme3,1,87.0,6,93.0
7,63,enzyme3,2,177.0,6,183.0
1,64,enzyme4,0,54.0,5,59.0
6,64,enzyme4,1,286.0,4,290.0
7,64,enzyme4,2,301.0,7,308.0
0,65,enzyme4,0,54.0,5,59.0
4,65,enzyme4,1,60.0,4,64.0
8,65,enzyme4,2,256.0,7,263.0
0,66,enzyme4,0,139.0,5,144.0
3,66,enzyme4,1,152.0,4,156.0
8,66,enzyme4,2,263.0,7,270.0
1,67,enzyme4,0,130.0,5,135.0
6,67,enzyme4,1,218.0,4,222.0
7,67,enzyme4,2,222.0,7,229.0
1,68,enzyme4,0,82.0,5,87.0
4,68,enzyme4,1,87.0,4,91.0
7,68,enzyme4,2,91.0,7,98.0
0,69,enzyme4,0,-0.0,5,5.0
3,69,enzyme4,1,28.0,4,32.0
7,69,enzyme4,2,151.0,7,158.0
0,70,enzyme4,0,124.0,5,129.0
6,70,enzyme4,1,214.0,4,218.0
7,70,enzyme4,2,236.0,7,243.0
0,71,enzyme4,0,174.0,5,179.0
6,71,enzyme4,1,253.0,4,257.0
7,71,enzyme4,2,261.0,7,268.0
1,72,enzyme4,0,27.0,5,32.0
6,72,enzyme4,1,210.0,4,214.0
7,72,enzyme4,2,229.0,7,236.0
2,73,enzyme4,0,10.0,5,15.0
6,73,enzyme4,1,269.0,4,273.0
7,73,enzyme4,2,275.0,7,282.0
1,74,enzyme4,0,111.0,5,116.0
3,74,enzyme4,1,116.0,4,120.0
7,74,enzyme4,2,197.0,7,204.0
2,75,enzyme4,0,5.0,5,10.0
6,75,enzyme4,1,11.0,4,15.0
7,75,enzyme4,2,268.0,7,275.0
2,76,enzyme4,0,0.0,5,5.0
4,76,enzyme4,1,146.0,4,150.0
8,76,enzyme4,2,270.0,7,277.0
0,77,enzyme4,0,179.0,5,184.0
4,77,enzyme4,1,184.0,4,188.0
8,77,enzyme4,2,188.0,7,195.0
0,78,enzyme4,0,15.0,5,20.0
6,78,enzyme4,1,142.0,4,146.0
7,78,enzyme4,2,158.0,7,165.0
2,79,enzyme4,0,28.0,5,33.0
6,79,enzyme4,1,104.0,4,108.0
7,79,enzyme4,2,128.0,7,135.0
3,80,enzyme5,0,43.0,8,51.0
8,80,enzyme5,1,148.0,3,151.0
6,81,enzyme5,0,82.0,8,90.0
8,81,enzyme5,1,130.0,3,133.0
6,82,enzyme5,0,117.0,8,125.0
8,82,enzyme5,1,199.0,3,202.0
6,83,enzyme5,0,21.0,8,29.0
8,83,enzyme5,1,179.0,3,182.0
3,84,enzyme5,0,13.0,8,21.0
8,84,enzyme5,1,284.0,3,287.0
6,85,enzyme5,0,189.0,8,197.0
8,85,enzyme5,1,202.0,3,205.0
3,86,enzyme5,0,67.0,8,75.0
8,86,enzyme5,1,142.0,3,145.0
3,87,enzyme5,0,35.0,8,43.0
8,87,enzyme5,1,43.0,3,46.0
6,88,enzyme5,0,109.0,8,117.0
8,88,enzyme5,1,139.0,3,142.0
6,89,enzyme5,0,181.0,8,189.0
8,89,enzyme5,1,278.0,3,281.0
6,90,enzyme5,0,125.0,8,133.0
8,90,enzyme5,1,133.0,3,136.0
6,91,enzyme5,0,-0.0,8,8.0
8,91,enzyme5,1,136.0,3,139.0
6,92,enzyme5,0,238.0,8,246.0
8,92,enzyme5,1,281.0,3,284.0
6,93,enzyme5,0,155.0,8,163.0
8,93,enzyme5,1,196.0,3,199.0
3,94,enzyme5,0,59.0,8,67.0
8,94,enzyme5,1,67.0,3,70.0
3,95,enzyme5,0,51.0,8,59.0
8,95,enzyme5,1,145.0,3,148.0
