Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,58.0,8,66.0
3,0,enzyme0,1,66.0,4,70.0
8,0,enzyme0,2,152.0,4,156.0
0,1,enzyme0,0,-0.0,8,8.0
4,1,enzyme0,1,17.0,4,21.0
7,1,enzyme0,2,33.0,4,37.0
0,2,enzyme0,0,41.0,8,49.0
6,2,enzyme0,1,53.0,4,57.0
8,2,enzyme0,2,140.0,4,144.0
2,3,enzyme0,0,29.0,8,37.0
3,3,enzyme0,1,38.0,4,42.0
8,3,enzyme0,2,144.0,4,148.0
2,4,enzyme0,0,80.0,8,88.0
6,4,enzyme0,1,132.0,4,136.0
8,4,enzyme0,2,136.0,4,140.0
0,5,enzyme0,0,85.0,8,93.0
5,5,enzyme0,1,128.0,4,132.0
8,5,enzyme0,2,132.0,4,136.0
0,6,enzyme0,0,49.0,8,57.0
3,6,enzyme0,1,101.0,4,105.0
8,6,enzyme0,2,148.0,4,152.0
0,7,enzyme0,0,17.0,8,25.0
3,7,enzyme0,1,34.0,4,38.0
8,7,enzyme0,2,43.0,4,47.0
0,8,enzyme0,0,25.0,8,33.0
4,8,enzyme0,1,51.0,4,55.0
7,8,enzyme0,2,134.0,4,138.0
1,9,enzyme0,0,38.0,8,46.0
4,9,enzyme0,1,46.0,4,50.0
8,9,enzyme0,2,64.0,4,68.0
2,10,enzyme0,0,21.0,8,29.0
5,10,enzyme0,1,43.0,4,47.0
8,10,enzyme0,2,68.0,4,72.0
0,11,enzyme1,0,69.0,3,72.0
6,11,enzyme1,1,73.0,2,75.0
1,12,enzyme1,0,90.0,3,93.0
6,12,enzyme1,1,93.0,2,95.0
0,13,enzyme1,0,60.0,3,63.0
4,13,enzyme1,1,64.0,2,66.0
1,14,enzyme1,0,34.0,3,37.0
6,14,enzyme1,1,58.0,2,60.0
0,15,enzyme1,0,66.0,3,69.0
5,15,enzyme1,1,122.0,2,124.0
0,16,enzyme1,0,63.0,3,66.0
6,16,enzyme1,1,75.0,2,77.0
2,17,enzyme1,0,38.0,3,41.0
6,17,enzyme1,1,100.0,2,102.0
2,18,enzyme1,0,95.0,3,98.0
6,18,enzyme1,1,98.0,2,100.0
0,19,enzyme1,0,72.0,3,75.0
3,19,enzyme1,1,79.0,2,81.0
2,20,enzyme1,0,89.0,3,92.0
4,20,enzyme1,1,110.0,2,112.0
2,21,enzyme1,0,92.0,3,95.0
6,21,enzyme1,1,102.0,2,104.0
3,22,enzyme2,0,3.0,3,6.0
7,22,enzyme2,1,29.0,3,32.0
3,23,enzyme2,0,18.0,3,21.0
8,23,enzyme2,1,23.0,3,26.0
3,24,enzyme2,0,21.0,3,24.0
8,24,enzyme2,1,49.0,3,52.0
5,25,enzyme2,0,11.0,3,14.0
7,25,enzyme2,1,14.0,3,17.0
6,26,enzyme2,0,3.0,3,6.0
8,26,enzyme2,1,6.0,3,9.0
6,27,enzyme2,0,9.0,3,12.0
7,27,enzyme2,1,49.0,3,52.0
3,28,enzyme2,0,0.0,3,3.0
8,28,enzyme2,1,3.0,3,6.0
6,29,enzyme2,0,-0.0,3,3.0
7,29,enzyme2,1,3.0,3,6.0
5,30,enzyme2,0,14.0,3,17.0
7,30,enzyme2,1,23.0,3,26.0
5,31,enzyme2,0,17.0,3,20.0
7,31,enzyme2,1,26.0,3,29.0
6,32,enzyme2,0,6.0,3,9.0
8,32,enzyme2,1,9.0,3,12.0
2,33,enzyme3,0,4.0,4,8.0
5,33,enzyme3,1,49.0,6,55.0
8,33,enzyme3,2,114.0,6,120.0
1,34,enzyme3,0,29.0,4,33.0
5,34,enzyme3,1,55.0,6,61.0
7,34,enzyme3,2,72.0,6,78.0
0,35,enzyme3,0,35.0,4,39.0
3,35,enzyme3,1,72.0,6,78.0
7,35,enzyme3,2,84.0,6,90.0
2,36,enzyme3,0,51.0,4,55.0
5,36,enzyme3,1,61.0,6,67.0
7,36,enzyme3,2,90.0,6,96.0
2,37,enzyme3,0,8.0,4,12.0
4,37,enzyme3,1,29.0,6,35.0
8,37,enzyme3,2,55.0,6,61.0
2,38,enzyme3,0,-0.0,4,4.0
4,38,enzyme3,1,23.0,6,29.0
7,38,enzyme3,2,66.0,6,72.0
1,39,enzyme3,0,21.0,4,25.0
6,39,enzyme3,1,28.0,6,34.0
8,39,enzyme3,2,34.0,6,40.0
1,40,enzyme3,0,10.0,4,14.0
6,40,enzyme3,1,22.0,6,28.0
7,40,enzyme3,2,54.0,6,60.0
1,41,enzyme3,0,6.0,4,10.0
6,41,enzyme3,1,44.0,6,50.0
7,41,enzyme3,2,60.0,6,66.0
1,42,enzyme3,0,25.0,4,29.0
4,42,enzyme3,1,57.0,6,63.0
7,42,enzyme3,2,96.0,6,102.0
1,43,enzyme3,0,60.0,4,64.0
4,43,enzyme3,1,69.0,6,75.0
7,43,enzyme3,2,78.0,6,84.0
2,44,enzyme4,0,44.0,5,49.0
5,44,enzyme4,1,82.0,4,86.0
7,44,enzyme4,2,125.0,7,132.0
0,45,enzyme4,0,78.0,5,83.0
6,45,enzyme4,1,83.0,4,87.0
8,45,enzyme4,2,122.0,7,129.0
1,46,enzyme4,0,-0.0,5,5.0
4,46,enzyme4,1,88.0,4,92.0
8,46,enzyme4,2,95.0,7,102.0
1,47,enzyme4,0,54.0,5,59.0
6,47,enzyme4,1,63.0,4,67.0
7,47,enzyme4,2,104.0,7,111.0
2,48,enzyme4,0,15.0,5,20.0
6,48,enzyme4,1,67.0,4,71.0
8,48,enzyme4,2,88.0,7,95.0
1,49,enzyme4,0,49.0,5,54.0
4,49,enzyme4,1,114.0,4,118.0
7,49,enzyme4,2,118.0,7,125.0
2,50,enzyme4,0,74.0,5,79.0
6,50,enzyme4,1,87.0,4,91.0
7,50,enzyme4,2,111.0,7,118.0
1,51,enzyme4,0,65.0,5,70.0
5,51,enzyme4,1,78.0,4,82.0
8,51,enzyme4,2,102.0,7,109.0
1,52,enzyme4,0,15.0,5,20.0
4,52,enzyme4,1,37.0,4,41.0
8,52,enzyme4,2,74.0,7,81.0
2,53,enzyme4,0,69.0,5,74.0
5,53,enzyme4,1,74.0,4,78.0
7,53,enzyme4,2,149.0,7,156.0
0,54,enzyme4,0,10.0,5,15.0
6,54,enzyme4,1,36.0,4,40.0
8,54,enzyme4,2,81.0,7,88.0
3,55,enzyme5,0,7.0,8,15.0
8,55,enzyme5,1,16.0,3,19.0
5,56,enzyme5,0,23.0,8,31.0
7,56,enzyme5,1,45.0,3,48.0
4,57,enzyme5,0,8.0,8,16.0
8,57,enzyme5,1,19.0,3,22.0
5,58,enzyme5,0,0.0,8,8.0
7,58,enzyme5,1,10.0,3,13.0
4,59,enzyme5,0,93.0,8,101.0
7,59,enzyme5,1,140.0,3,143.0
3,60,enzyme5,0,84.0,8,92.0
8,60,enzyme5,1,110.0,3,113.0
4,61,enzyme5,0,-0.0,8,8.0
7,61,enzyme5,1,19.0,3,22.0
3,62,enzyme5,0,92.0,8,100.0
7,62,enzyme5,1,143.0,3,146.0
3,63,enzyme5,0,25.0,8,33.0
7,63,enzyme5,1,39.0,3,42.0
5,64,enzyme5,0,31.0,8,39.0
7,64,enzyme5,1,42.0,3,45.0
6,65,enzyme5,0,13.0,8,21.0
8,65,enzyme5,1,30.0,3,33.0
