Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,24.0,8,32.0
5,0,enzyme0,1,45.0,4,49.0
7,0,enzyme0,2,87.0,4,91.0
1,1,enzyme0,0,17.0,8,25.0
5,1,enzyme0,1,41.0,4,45.0
8,1,enzyme0,2,120.0,4,124.0
2,2,enzyme0,0,32.0,8,40.0
5,2,enzyme0,1,49.0,4,53.0
7,2,enzyme0,2,79.0,4,83.0
1,3,enzyme0,0,33.0,8,41.0
3,3,enzyme0,1,83.0,4,87.0
8,3,enzyme0,2,112.0,4,116.0
0,4,enzyme0,0,66.0,8,74.0
6,4,enzyme0,1,74.0,4,78.0
7,4,enzyme0,2,83.0,4,87.0
2,5,enzyme0,0,8.0,8,16.0
4,5,enzyme0,1,77.0,4,81.0
8,5,enzyme0,2,125.0,4,129.0
1,6,enzyme0,0,25.0,8,33.0
4,6,enzyme0,1,33.0,4,37.0
7,6,enzyme0,2,37.0,4,41.0
2,7,enzyme0,0,-0.0,8,8.0
5,7,enzyme0,1,37.0,4,41.0
8,7,enzyme0,2,116.0,4,120.0
1,8,enzyme1,0,52.0,3,55.0
4,8,enzyme1,1,61.0,2,63.0
1,9,enzyme1,0,55.0,3,58.0
5,9,enzyme1,1,69.0,2,71.0
2,10,enzyme1,0,17.0,3,20.0
5,10,enzyme1,1,67.0,2,69.0
1,11,enzyme1,0,49.0,3,52.0
5,11,enzyme1,1,71.0,2,73.0
0,12,enzyme1,0,43.0,3,46.0
6,12,enzyme1,1,61.0,2,63.0
0,13,enzyme1,0,80.0,3,83.0
6,13,enzyme1,1,93.0,2,95.0
0,14,enzyme1,0,77.0,3,80.0
6,14,enzyme1,1,91.0,2,93.0
1,15,enzyme1,0,67.0,3,70.0
3,15,enzyme1,1,96.0,2,98.0
4,16,enzyme2,0,24.0,3,27.0
8,16,enzyme2,1,89.0,3,92.0
6,17,enzyme2,0,40.0,3,43.0
7,17,enzyme2,1,43.0,3,46.0
4,18,enzyme2,0,-0.0,3,3.0
8,18,enzyme2,1,3.0,3,6.0
6,19,enzyme2,0,0.0,3,3.0
7,19,enzyme2,1,3.0,3,6.0
3,20,enzyme2,0,78.0,3,81.0
7,20,enzyme2,1,96.0,3,99.0
4,21,enzyme2,0,44.0,3,47.0
8,21,enzyme2,1,76.0,3,79.0
3,22,enzyme2,0,-0.0,3,3.0
8,22,enzyme2,1,6.0,3,9.0
4,23,enzyme2,0,41.0,3,44.0
7,23,enzyme2,1,93.0,3,96.0
1,24,enzyme3,0,44.0,4,48.0
3,24,enzyme3,1,48.0,6,54.0
7,24,enzyme3,2,55.0,6,61.0
0,25,enzyme3,0,11.0,4,15.0
3,25,enzyme3,1,89.0,6,95.0
7,25,enzyme3,2,111.0,6,117.0
1,26,enzyme3,0,4.0,4,8.0
6,26,enzyme3,1,8.0,6,14.0
8,26,enzyme3,2,14.0,6,20.0
1,27,enzyme3,0,-0.0,4,4.0
4,27,enzyme3,1,16.0,6,22.0
8,27,enzyme3,2,26.0,6,32.0
0,28,enzyme3,0,7.0,4,11.0
5,28,enzyme3,1,12.0,6,18.0
8,28,enzyme3,2,20.0,6,26.0
1,29,enzyme3,0,62.0,4,66.0
4,29,enzyme3,1,66.0,6,72.0
7,29,enzyme3,2,117.0,6,123.0
0,30,enzyme3,0,26.0,4,30.0
6,30,enzyme3,1,47.0,6,53.0
8,30,enzyme3,2,60.0,6,66.0
2,31,enzyme3,0,42.0,4,46.0
3,31,enzyme3,1,71.0,6,77.0
7,31,enzyme3,2,123.0,6,129.0
2,32,enzyme4,0,49.0,5,54.0
5,32,enzyme4,1,54.0,4,58.0
8,32,enzyme4,2,94.0,7,101.0
0,33,enzyme4,0,19.0,5,24.0
5,33,enzyme4,1,32.0,4,36.0
8,33,enzyme4,2,48.0,7,55.0
0,34,enzyme4,0,49.0,5,54.0
3,34,enzyme4,1,58.0,4,62.0
8,34,enzyme4,2,81.0,7,88.0
1,35,enzyme4,0,9.0,5,14.0
6,35,enzyme4,1,16.0,4,20.0
8,35,enzyme4,2,34.0,7,41.0
0,36,enzyme4,0,34.0,5,39.0
6,36,enzyme4,1,55.0,4,59.0
8,36,enzyme4,2,68.0,7,75.0
0,37,enzyme4,0,59.0,5,64.0
3,37,enzyme4,1,64.0,4,68.0
7,37,enzyme4,2,70.0,7,77.0
0,38,enzyme4,0,54.0,5,59.0
5,38,enzyme4,1,59.0,4,63.0
7,38,enzyme4,2,63.0,7,70.0
0,39,enzyme4,0,-0.0,5,5.0
3,39,enzyme4,1,5.0,4,9.0
8,39,enzyme4,2,41.0,7,48.0
5,40,enzyme5,0,-0.0,8,8.0
8,40,enzyme5,1,56.0,3,59.0
4,41,enzyme5,0,50.0,8,58.0
7,41,enzyme5,1,104.0,3,107.0
4,42,enzyme5,0,82.0,8,90.0
7,42,enzyme5,1,101.0,3,104.0
6,43,enzyme5,0,81.0,8,89.0
7,43,enzyme5,1,107.0,3,110.0
5,44,enzyme5,0,20.0,8,28.0
7,44,enzyme5,1,48.0,3,51.0
6,45,enzyme5,0,21.0,8,29.0
8,45,enzyme5,1,102.0,3,105.0
6,46,enzyme5,0,29.0,8,37.0
8,46,enzyme5,1,105.0,3,108.0
4,47,enzyme5,0,6.0,8,14.0
7,47,enzyme5,1,14.0,3,17.0
