Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,19.0,8,27.0
6,0,enzyme0,1,29.0,4,33.0
7,0,enzyme0,2,33.0,4,37.0
0,1,enzyme0,0,25.0,8,33.0
5,1,enzyme0,1,41.0,4,45.0
7,1,enzyme0,2,45.0,4,49.0
2,2,enzyme0,0,11.0,8,19.0
4,2,enzyme0,1,33.0,4,37.0
7,2,enzyme0,2,37.0,4,41.0
2,3,enzyme0,0,27.0,8,35.0
3,3,enzyme0,1,37.0,4,41.0
7,3,enzyme0,2,41.0,4,45.0
2,4,enzyme0,0,35.0,8,43.0
3,4,enzyme0,1,45.0,4,49.0
7,4,enzyme0,2,49.0,4,53.0
0,5,enzyme1,0,39.0,3,42.0
6,5,enzyme1,1,51.0,2,53.0
0,6,enzyme1,0,21.0,3,24.0
4,6,enzyme1,1,41.0,2,43.0
0,7,enzyme1,0,18.0,3,21.0
4,7,enzyme1,1,39.0,2,41.0
0,8,enzyme1,0,36.0,3,39.0
5,8,enzyme1,1,47.0,2,49.0
1,9,enzyme1,0,25.0,3,28.0
5,9,enzyme1,1,49.0,2,51.0
3,10,enzyme2,0,-0.0,3,3.0
8,10,enzyme2,1,9.0,3,12.0
5,11,enzyme2,0,-0.0,3,3.0
7,11,enzyme2,1,3.0,3,6.0
5,12,enzyme2,0,3.0,3,6.0
7,12,enzyme2,1,13.0,3,16.0
4,13,enzyme2,0,3.0,3,6.0
8,13,enzyme2,1,6.0,3,9.0
4,14,enzyme2,0,-0.0,3,3.0
7,14,enzyme2,1,10.0,3,13.0
2,15,enzyme3,0,4.0,4,8.0
6,15,enzyme3,1,9.0,6,15.0
7,15,enzyme3,2,18.0,6,24.0
2,16,enzyme3,0,-0.0,4,4.0
4,16,enzyme3,1,10.0,6,16.0
9,16,enzyme3,2,18.0,6,24.0
1,17,enzyme3,0,0.0,4,4.0
5,17,enzyme3,1,15.0,6,21.0
8,17,enzyme3,2,34.0,6,40.0
1,18,enzyme3,0,11.0,4,15.0
6,18,enzyme3,1,15.0,6,21.0
7,18,enzyme3,2,24.0,6,30.0
0,19,enzyme3,0,12.0,4,16.0
4,19,enzyme3,1,16.0,6,22.0
8,19,enzyme3,2,27.0,6,33.0
1,20,enzyme4,0,31.0,5,36.0
5,20,enzyme4,1,36.0,4,40.0
9,20,enzyme4,2,40.0,7,47.0
1,21,enzyme4,0,5.0,5,10.0
5,21,enzyme4,1,10.0,4,14.0
8,21,enzyme4,2,15.0,7,22.0
0,22,enzyme4,0,5.0,5,10.0
6,22,enzyme4,1,36.0,4,40.0
8,22,enzyme4,2,42.0,7,49.0
0,23,enzyme4,0,-0.0,5,5.0
6,23,enzyme4,1,23.0,4,27.0
9,23,enzyme4,2,33.0,7,40.0
1,24,enzyme4,0,16.0,5,21.0
5,24,enzyme4,1,22.0,4,26.0
9,24,enzyme4,2,26.0,7,33.0
6,25,enzyme5,0,41.0,8,49.0
8,25,enzyme5,1,50.0,3,53.0
3,26,enzyme5,0,6.0,8,14.0
9,26,enzyme5,1,14.0,3,17.0
6,27,enzyme5,0,-0.0,8,8.0
9,27,enzyme5,1,8.0,3,11.0
3,28,enzyme5,0,15.0,8,23.0
8,28,enzyme5,1,23.0,3,26.0
3,29,enzyme5,0,28.0,8,36.0
9,29,enzyme5,1,50.0,3,53.0
