Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,23.0,8,31.0
5,0,enzyme0,1,33.0,4,37.0
7,0,enzyme0,2,42.0,4,46.0
0,1,enzyme0,0,21.0,8,29.0
3,1,enzyme0,1,30.0,4,34.0
8,1,enzyme0,2,44.0,4,48.0
0,2,enzyme0,0,29.0,8,37.0
6,2,enzyme0,1,37.0,4,41.0
8,2,enzyme0,2,60.0,4,64.0
1,3,enzyme0,0,31.0,8,39.0
6,3,enzyme0,1,41.0,4,45.0
8,3,enzyme0,2,48.0,4,52.0
1,4,enzyme0,0,39.0,8,47.0
5,4,enzyme0,1,47.0,4,51.0
8,4,enzyme0,2,52.0,4,56.0
0,5,enzyme0,0,37.0,8,45.0
6,5,enzyme0,1,45.0,4,49.0
8,5,enzyme0,2,56.0,4,60.0
2,6,enzyme1,0,43.0,3,46.0
6,6,enzyme1,1,73.0,2,75.0
0,7,enzyme1,0,6.0,3,9.0
5,7,enzyme1,1,62.0,2,64.0
2,8,enzyme1,0,46.0,3,49.0
3,8,enzyme1,1,49.0,2,51.0
2,9,enzyme1,0,49.0,3,52.0
6,9,enzyme1,1,71.0,2,73.0
0,10,enzyme1,0,82.0,3,85.0
6,10,enzyme1,1,85.0,2,87.0
1,11,enzyme1,0,11.0,3,14.0
3,11,enzyme1,1,37.0,2,39.0
3,12,enzyme2,0,0.0,3,3.0
7,12,enzyme2,1,3.0,3,6.0
4,13,enzyme2,0,35.0,3,38.0
8,13,enzyme2,1,78.0,3,81.0
6,14,enzyme2,0,62.0,3,65.0
8,14,enzyme2,1,81.0,3,84.0
6,15,enzyme2,0,0.0,3,3.0
8,15,enzyme2,1,3.0,3,6.0
6,16,enzyme2,0,65.0,3,68.0
8,16,enzyme2,1,84.0,3,87.0
6,17,enzyme2,0,3.0,3,6.0
8,17,enzyme2,1,6.0,3,9.0
1,18,enzyme3,0,6.0,4,10.0
5,18,enzyme3,1,39.0,6,45.0
7,18,enzyme3,2,65.0,6,71.0
2,19,enzyme3,0,12.0,4,16.0
3,19,enzyme3,1,21.0,6,27.0
7,19,enzyme3,2,27.0,6,33.0
1,20,enzyme3,0,18.0,4,22.0
6,20,enzyme3,1,27.0,6,33.0
7,20,enzyme3,2,33.0,6,39.0
2,21,enzyme3,0,16.0,4,20.0
4,21,enzyme3,1,27.0,6,33.0
8,21,enzyme3,2,35.0,6,41.0
0,22,enzyme3,0,0.0,4,4.0
4,22,enzyme3,1,10.0,6,16.0
8,22,enzyme3,2,29.0,6,35.0
0,23,enzyme3,0,49.0,4,53.0
5,23,enzyme3,1,53.0,6,59.0
7,23,enzyme3,2,59.0,6,65.0
2,24,enzyme4,0,34.0,5,39.0
3,24,enzyme4,1,52.0,4,56.0
8,24,enzyme4,2,66.0,7,73.0
2,25,enzyme4,0,0.0,5,5.0
3,25,enzyme4,1,5.0,4,9.0
7,25,enzyme4,2,10.0,7,17.0
0,26,enzyme4,0,14.0,5,19.0
6,26,enzyme4,1,56.0,4,60.0
7,26,enzyme4,2,73.0,7,80.0
2,27,enzyme4,0,5.0,5,10.0
4,27,enzyme4,1,44.0,4,48.0
7,27,enzyme4,2,48.0,7,55.0
1,28,enzyme4,0,23.0,5,28.0
6,28,enzyme4,1,52.0,4,56.0
7,28,enzyme4,2,80.0,7,87.0
1,29,enzyme4,0,0.0,5,5.0
5,29,enzyme4,1,5.0,4,9.0
8,29,enzyme4,2,11.0,7,18.0
4,30,enzyme5,0,0.0,8,8.0
7,30,enzyme5,1,20.0,3,23.0
5,31,enzyme5,0,20.0,8,28.0
8,31,enzyme5,1,74.0,3,77.0
3,32,enzyme5,0,12.0,8,20.0
8,32,enzyme5,1,22.0,3,25.0
6,33,enzyme5,0,11.0,8,19.0
8,33,enzyme5,1,19.0,3,22.0
5,34,enzyme5,0,12.0,8,20.0
7,34,enzyme5,1,23.0,3,26.0
4,35,enzyme5,0,17.0,8,25.0
8,35,enzyme5,1,25.0,3,28.0
