Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,31.0,8,39.0
5,0,enzyme0,1,76.0,4,80.0
8,0,enzyme0,2,88.0,4,92.0
2,1,enzyme0,0,39.0,8,47.0
4,1,enzyme0,1,71.0,4,75.0
7,1,enzyme0,2,99.0,4,103.0
0,2,enzyme0,0,57.0,8,65.0
5,2,enzyme0,1,65.0,4,69.0
8,2,enzyme0,2,92.0,4,96.0
1,3,enzyme0,0,52.0,8,60.0
4,3,enzyme0,1,60.0,4,64.0
8,3,enzyme0,2,84.0,4,88.0
2,4,enzyme0,0,49.0,8,57.0
5,4,enzyme0,1,57.0,4,61.0
8,4,enzyme0,2,80.0,4,84.0
2,5,enzyme0,0,31.0,8,39.0
4,5,enzyme0,1,67.0,4,71.0
7,5,enzyme0,2,91.0,4,95.0
1,6,enzyme0,0,60.0,8,68.0
5,6,enzyme0,1,80.0,4,84.0
7,6,enzyme0,2,95.0,4,99.0
1,7,enzyme0,0,28.0,8,36.0
5,7,enzyme0,1,53.0,4,57.0
7,7,enzyme0,2,57.0,4,61.0
0,8,enzyme1,0,45.0,3,48.0
4,8,enzyme1,1,77.0,2,79.0
2,9,enzyme1,0,78.0,3,81.0
4,9,enzyme1,1,101.0,2,103.0
0,10,enzyme1,0,48.0,3,51.0
3,10,enzyme1,1,51.0,2,53.0
2,11,enzyme1,0,81.0,3,84.0
3,11,enzyme1,1,84.0,2,86.0
2,12,enzyme1,0,75.0,3,78.0
6,12,enzyme1,1,78.0,2,80.0
2,13,enzyme1,0,60.0,3,63.0
3,13,enzyme1,1,63.0,2,65.0
0,14,enzyme1,0,71.0,3,74.0
6,14,enzyme1,1,74.0,2,76.0
0,15,enzyme1,0,42.0,3,45.0
5,15,enzyme1,1,86.0,2,88.0
5,16,enzyme2,0,11.0,3,14.0
7,16,enzyme2,1,111.0,3,114.0
4,17,enzyme2,0,7.0,3,10.0
7,17,enzyme2,1,105.0,3,108.0
4,18,enzyme2,0,-0.0,3,3.0
7,18,enzyme2,1,3.0,3,6.0
3,19,enzyme2,0,-0.0,3,3.0
8,19,enzyme2,1,4.0,3,7.0
4,20,enzyme2,0,3.0,3,6.0
7,20,enzyme2,1,6.0,3,9.0
4,21,enzyme2,0,21.0,3,24.0
7,21,enzyme2,1,108.0,3,111.0
3,22,enzyme2,0,39.0,3,42.0
8,22,enzyme2,1,43.0,3,46.0
6,23,enzyme2,0,35.0,3,38.0
8,23,enzyme2,1,40.0,3,43.0
0,24,enzyme3,0,11.0,4,15.0
6,24,enzyme3,1,15.0,6,21.0
7,24,enzyme3,2,21.0,6,27.0
0,25,enzyme3,0,7.0,4,11.0
6,25,enzyme3,1,21.0,6,27.0
7,25,enzyme3,2,27.0,6,33.0
1,26,enzyme3,0,1.0,4,5.0
3,26,enzyme3,1,9.0,6,15.0
8,26,enzyme3,2,15.0,6,21.0
1,27,enzyme3,0,5.0,4,9.0
6,27,enzyme3,1,9.0,6,15.0
7,27,enzyme3,2,15.0,6,21.0
2,28,enzyme3,0,5.0,4,9.0
3,28,enzyme3,1,22.0,6,28.0
7,28,enzyme3,2,33.0,6,39.0
0,29,enzyme3,0,3.0,4,7.0
4,29,enzyme3,1,13.0,6,19.0
8,29,enzyme3,2,27.0,6,33.0
1,30,enzyme3,0,39.0,4,43.0
4,30,enzyme3,1,43.0,6,49.0
7,30,enzyme3,2,67.0,6,73.0
1,31,enzyme3,0,9.0,4,13.0
3,31,enzyme3,1,15.0,6,21.0
8,31,enzyme3,2,21.0,6,27.0
2,32,enzyme4,0,25.0,5,30.0
4,32,enzyme4,1,36.0,4,40.0
8,32,enzyme4,2,98.0,7,105.0
2,33,enzyme4,0,66.0,5,71.0
5,33,enzyme4,1,71.0,4,75.0
7,33,enzyme4,2,75.0,7,82.0
1,34,enzyme4,0,44.0,5,49.0
6,34,enzyme4,1,66.0,4,70.0
8,34,enzyme4,2,70.0,7,77.0
0,35,enzyme4,0,19.0,5,24.0
5,35,enzyme4,1,24.0,4,28.0
8,35,enzyme4,2,107.0,7,114.0
1,36,enzyme4,0,20.0,5,25.0
6,36,enzyme4,1,41.0,4,45.0
8,36,enzyme4,2,48.0,7,55.0
1,37,enzyme4,0,15.0,5,20.0
3,37,enzyme4,1,32.0,4,36.0
7,37,enzyme4,2,48.0,7,55.0
0,38,enzyme4,0,24.0,5,29.0
3,38,enzyme4,1,43.0,4,47.0
7,38,enzyme4,2,82.0,7,89.0
2,39,enzyme4,0,12.0,5,17.0
6,39,enzyme4,1,29.0,4,33.0
7,39,enzyme4,2,41.0,7,48.0
6,40,enzyme5,0,47.0,8,55.0
8,40,enzyme5,1,62.0,3,65.0
6,41,enzyme5,0,0.0,8,8.0
8,41,enzyme5,1,11.0,3,14.0
4,42,enzyme5,0,27.0,8,35.0
8,42,enzyme5,1,36.0,3,39.0
4,43,enzyme5,0,50.0,8,58.0
8,43,enzyme5,1,65.0,3,68.0
6,44,enzyme5,0,55.0,8,63.0
7,44,enzyme5,1,63.0,3,66.0
5,45,enzyme5,0,-0.0,8,8.0
7,45,enzyme5,1,11.0,3,14.0
5,46,enzyme5,0,41.0,8,49.0
8,46,enzyme5,1,59.0,3,62.0
5,47,enzyme5,0,31.0,8,39.0
8,47,enzyme5,1,56.0,3,59.0
