Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,42.0,8,50.0
4,0,enzyme0,1,50.0,4,54.0
7,0,enzyme0,2,73.0,4,77.0
0,1,enzyme0,0,13.0,8,21.0
3,1,enzyme0,1,36.0,4,40.0
8,1,enzyme0,2,48.0,4,52.0
2,2,enzyme0,0,65.0,8,73.0
5,2,enzyme0,1,73.0,4,77.0
7,2,enzyme0,2,85.0,4,89.0
1,3,enzyme0,0,49.0,8,57.0
5,3,enzyme0,1,69.0,4,73.0
7,3,enzyme0,2,81.0,4,85.0
2,4,enzyme0,0,13.0,8,21.0
4,4,enzyme0,1,21.0,4,25.0
7,4,enzyme0,2,25.0,4,29.0
1,5,enzyme0,0,57.0,8,65.0
5,5,enzyme0,1,65.0,4,69.0
7,5,enzyme0,2,77.0,4,81.0
2,6,enzyme1,0,25.0,3,28.0
6,6,enzyme1,1,52.0,2,54.0
1,7,enzyme1,0,13.0,3,16.0
5,7,enzyme1,1,24.0,2,26.0
1,8,enzyme1,0,45.0,3,48.0
6,8,enzyme1,1,48.0,2,50.0
2,9,enzyme1,0,22.0,3,25.0
3,9,enzyme1,1,30.0,2,32.0
0,10,enzyme1,0,47.0,3,50.0
6,10,enzyme1,1,50.0,2,52.0
0,11,enzyme1,0,24.0,3,27.0
5,11,enzyme1,1,39.0,2,41.0
5,12,enzyme2,0,0.0,3,3.0
7,12,enzyme2,1,3.0,3,6.0
3,13,enzyme2,0,3.0,3,6.0
7,13,enzyme2,1,31.0,3,34.0
5,14,enzyme2,0,20.0,3,23.0
7,14,enzyme2,1,43.0,3,46.0
3,15,enzyme2,0,0.0,3,3.0
7,15,enzyme2,1,95.0,3,98.0
4,16,enzyme2,0,17.0,3,20.0
8,16,enzyme2,1,74.0,3,77.0
5,17,enzyme2,0,3.0,3,6.0
8,17,enzyme2,1,6.0,3,9.0
0,18,enzyme3,0,37.0,4,41.0
4,18,enzyme3,1,41.0,6,47.0
8,18,enzyme3,2,55.0,6,61.0
1,19,enzyme3,0,30.0,4,34.0
6,19,enzyme3,1,34.0,6,40.0
8,19,enzyme3,2,91.0,6,97.0
0,20,enzyme3,0,7.0,4,11.0
3,20,enzyme3,1,23.0,6,29.0
8,20,enzyme3,2,61.0,6,67.0
1,21,enzyme3,0,6.0,4,10.0
4,21,enzyme3,1,56.0,6,62.0
7,21,enzyme3,2,100.0,6,106.0
1,22,enzyme3,0,38.0,4,42.0
3,22,enzyme3,1,42.0,6,48.0
7,22,enzyme3,2,48.0,6,54.0
2,23,enzyme3,0,0.0,4,4.0
3,23,enzyme3,1,16.0,6,22.0
8,23,enzyme3,2,22.0,6,28.0
1,24,enzyme4,0,0.0,5,5.0
4,24,enzyme4,1,26.0,4,30.0
8,24,enzyme4,2,30.0,7,37.0
1,25,enzyme4,0,24.0,5,29.0
4,25,enzyme4,1,30.0,4,34.0
8,25,enzyme4,2,79.0,7,86.0
2,26,enzyme4,0,36.0,5,41.0
6,26,enzyme4,1,42.0,4,46.0
8,26,enzyme4,2,99.0,7,106.0
2,27,enzyme4,0,31.0,5,36.0
3,27,enzyme4,1,52.0,4,56.0
7,27,enzyme4,2,56.0,7,63.0
1,28,enzyme4,0,19.0,5,24.0
4,28,enzyme4,1,34.0,4,38.0
8,28,enzyme4,2,38.0,7,45.0
0,29,enzyme4,0,-0.0,5,5.0
3,29,enzyme4,1,9.0,4,13.0
7,29,enzyme4,2,14.0,7,21.0
4,30,enzyme5,0,-0.0,8,8.0
7,30,enzyme5,1,8.0,3,11.0
6,31,enzyme5,0,0.0,8,8.0
7,31,enzyme5,1,91.0,3,94.0
5,32,enzyme5,0,51.0,8,59.0
8,32,enzyme5,1,70.0,3,73.0
5,33,enzyme5,0,43.0,8,51.0
8,33,enzyme5,1,87.0,3,90.0
5,34,enzyme5,0,9.0,8,17.0
7,34,enzyme5,1,39.0,3,42.0
4,35,enzyme5,0,8.0,8,16.0
7,35,enzyme5,1,66.0,3,69.0
