Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,22.0,8,30.0
5,0,enzyme0,1,35.0,4,39.0
9,0,enzyme0,2,39.0,4,43.0
2,1,enzyme0,0,25.0,8,33.0
6,1,enzyme0,1,33.0,4,37.0
7,1,enzyme0,2,39.0,4,43.0
2,2,enzyme0,0,17.0,8,25.0
6,2,enzyme0,1,29.0,4,33.0
7,2,enzyme0,2,35.0,4,39.0
1,3,enzyme0,0,22.0,8,30.0
5,3,enzyme0,1,31.0,4,35.0
9,3,enzyme0,2,35.0,4,39.0
0,4,enzyme1,0,9.0,3,12.0
6,4,enzyme1,1,41.0,2,43.0
0,5,enzyme1,0,6.0,3,9.0
3,5,enzyme1,1,41.0,2,43.0
1,6,enzyme1,0,34.0,3,37.0
5,6,enzyme1,1,41.0,2,43.0
2,7,enzyme1,0,38.0,3,41.0
4,7,enzyme1,1,41.0,2,43.0
4,8,enzyme2,0,-0.0,3,3.0
9,8,enzyme2,1,3.0,3,6.0
5,9,enzyme2,0,-0.0,3,3.0
7,9,enzyme2,1,3.0,3,6.0
3,10,enzyme2,0,-0.0,3,3.0
8,10,enzyme2,1,4.0,3,7.0
3,11,enzyme2,0,3.0,3,6.0
8,11,enzyme2,1,7.0,3,10.0
1,12,enzyme3,0,4.0,4,8.0
4,12,enzyme3,1,12.0,6,18.0
7,12,enzyme3,2,18.0,6,24.0
1,13,enzyme3,0,0.0,4,4.0
4,13,enzyme3,1,6.0,6,12.0
9,13,enzyme3,2,12.0,6,18.0
2,14,enzyme3,0,10.0,4,14.0
3,14,enzyme3,1,20.0,6,26.0
9,14,enzyme3,2,26.0,6,32.0
0,15,enzyme3,0,-0.0,4,4.0
6,15,enzyme3,1,6.0,6,12.0
7,15,enzyme3,2,12.0,6,18.0
1,16,enzyme4,0,9.0,5,14.0
6,16,enzyme4,1,14.0,4,18.0
8,16,enzyme4,2,19.0,7,26.0
2,17,enzyme4,0,-0.0,5,5.0
3,17,enzyme4,1,8.0,4,12.0
8,17,enzyme4,2,12.0,7,19.0
0,18,enzyme4,0,15.0,5,20.0
4,18,enzyme4,1,20.0,4,24.0
8,18,enzyme4,2,26.0,7,33.0
1,19,enzyme4,0,14.0,5,19.0
5,19,enzyme4,1,22.0,4,26.0
7,19,enzyme4,2,26.0,7,33.0
5,20,enzyme5,0,6.0,8,14.0
9,20,enzyme5,1,21.0,3,24.0
6,21,enzyme5,0,19.0,8,27.0
8,21,enzyme5,1,37.0,3,40.0
4,22,enzyme5,0,25.0,8,33.0
8,22,enzyme5,1,34.0,3,37.0
3,23,enzyme5,0,32.0,8,40.0
8,23,enzyme5,1,40.0,3,43.0
