Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,22.0,8,30.0
6,0,enzyme0,1,30.0,4,34.0
7,0,enzyme0,2,34.0,4,38.0
1,1,enzyme0,0,26.0,8,34.0
4,1,enzyme0,1,34.0,4,38.0
7,1,enzyme0,2,38.0,4,42.0
1,2,enzyme0,0,18.0,8,26.0
6,2,enzyme0,1,26.0,4,30.0
7,2,enzyme0,2,30.0,4,34.0
0,3,enzyme0,0,14.0,8,22.0
5,3,enzyme0,1,36.0,4,40.0
7,3,enzyme0,2,42.0,4,46.0
0,4,enzyme1,0,36.0,3,39.0
3,4,enzyme1,1,52.0,2,54.0
0,5,enzyme1,0,33.0,3,36.0
6,5,enzyme1,1,36.0,2,38.0
2,6,enzyme1,0,47.0,3,50.0
3,6,enzyme1,1,50.0,2,52.0
2,7,enzyme1,0,0.0,3,3.0
5,7,enzyme1,1,42.0,2,44.0
6,8,enzyme2,0,0.0,3,3.0
7,8,enzyme2,1,3.0,3,6.0
6,9,enzyme2,0,3.0,3,6.0
7,9,enzyme2,1,6.0,3,9.0
4,10,enzyme2,0,0.0,3,3.0
8,10,enzyme2,1,3.0,3,6.0
5,11,enzyme2,0,0.0,3,3.0
8,11,enzyme2,1,6.0,3,9.0
0,12,enzyme3,0,0.0,4,4.0
5,12,enzyme3,1,6.0,6,12.0
7,12,enzyme3,2,15.0,6,21.0
0,13,enzyme3,0,8.0,4,12.0
4,13,enzyme3,1,14.0,6,20.0
7,13,enzyme3,2,21.0,6,27.0
1,14,enzyme3,0,37.0,4,41.0
3,14,enzyme3,1,43.0,6,49.0
8,14,enzyme3,2,49.0,6,55.0
0,15,enzyme3,0,4.0,4,8.0
3,15,enzyme3,1,37.0,6,43.0
8,15,enzyme3,2,43.0,6,49.0
1,16,enzyme4,0,5.0,5,10.0
3,16,enzyme4,1,21.0,4,25.0
8,16,enzyme4,2,25.0,7,32.0
1,17,enzyme4,0,0.0,5,5.0
4,17,enzyme4,1,7.0,4,11.0
8,17,enzyme4,2,11.0,7,18.0
1,18,enzyme4,0,10.0,5,15.0
3,18,enzyme4,1,17.0,4,21.0
7,18,enzyme4,2,48.0,7,55.0
2,19,enzyme4,0,8.0,5,13.0
5,19,enzyme4,1,13.0,4,17.0
8,19,enzyme4,2,18.0,7,25.0
3,20,enzyme5,0,0.0,8,8.0
7,20,enzyme5,1,11.0,3,14.0
6,21,enzyme5,0,7.0,8,15.0
8,21,enzyme5,1,39.0,3,42.0
3,22,enzyme5,0,28.0,8,36.0
8,22,enzyme5,1,36.0,3,39.0
5,23,enzyme5,0,20.0,8,28.0
8,23,enzyme5,1,33.0,3,36.0
