Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,59.0,8,67.0
3,0,enzyme0,1,67.0,4,71.0
8,0,enzyme0,2,139.0,4,143.0
0,1,enzyme0,0,-0.0,8,8.0
4,1,enzyme0,1,57.0,4,61.0
7,1,enzyme0,2,145.0,4,149.0
0,2,enzyme0,0,8.0,8,16.0
6,2,enzyme0,1,50.0,4,54.0
8,2,enzyme0,2,159.0,4,163.0
2,3,enzyme0,0,21.0,8,29.0
6,3,enzyme0,1,101.0,4,105.0
8,3,enzyme0,2,123.0,4,127.0
2,4,enzyme0,0,86.0,8,94.0
4,4,enzyme0,1,95.0,4,99.0
8,4,enzyme0,2,155.0,4,159.0
0,5,enzyme0,0,25.0,8,33.0
5,5,enzyme0,1,125.0,4,129.0
8,5,enzyme0,2,143.0,4,147.0
0,6,enzyme0,0,52.0,8,60.0
6,6,enzyme0,1,86.0,4,90.0
8,6,enzyme0,2,151.0,4,155.0
0,7,enzyme0,0,33.0,8,41.0
3,7,enzyme0,1,48.0,4,52.0
8,7,enzyme0,2,147.0,4,151.0
2,8,enzyme0,0,51.0,8,59.0
4,8,enzyme0,1,99.0,4,103.0
7,8,enzyme0,2,149.0,4,153.0
1,9,enzyme0,0,36.0,8,44.0
4,9,enzyme0,1,53.0,4,57.0
8,9,enzyme0,2,63.0,4,67.0
2,10,enzyme0,0,29.0,8,37.0
6,10,enzyme0,1,37.0,4,41.0
8,10,enzyme0,2,107.0,4,111.0
2,11,enzyme1,0,71.0,3,74.0
4,11,enzyme1,1,171.0,2,173.0
2,12,enzyme1,0,95.0,3,98.0
6,12,enzyme1,1,106.0,2,108.0
0,13,enzyme1,0,63.0,3,66.0
4,13,enzyme1,1,70.0,2,72.0
1,14,enzyme1,0,-0.0,3,3.0
6,14,enzyme1,1,130.0,2,132.0
0,15,enzyme1,0,69.0,3,72.0
5,15,enzyme1,1,131.0,2,133.0
0,16,enzyme1,0,66.0,3,69.0
6,16,enzyme1,1,126.0,2,128.0
2,17,enzyme1,0,74.0,3,77.0
6,17,enzyme1,1,124.0,2,126.0
2,18,enzyme1,0,117.0,3,120.0
6,18,enzyme1,1,120.0,2,122.0
2,19,enzyme1,0,98.0,3,101.0
6,19,enzyme1,1,122.0,2,124.0
2,20,enzyme1,0,125.0,3,128.0
6,20,enzyme1,1,128.0,2,130.0
2,21,enzyme1,0,68.0,3,71.0
6,21,enzyme1,1,132.0,2,134.0
3,22,enzyme2,0,26.0,3,29.0
7,22,enzyme2,1,30.0,3,33.0
3,23,enzyme2,0,29.0,3,32.0
8,23,enzyme2,1,32.0,3,35.0
3,24,enzyme2,0,32.0,3,35.0
7,24,enzyme2,1,51.0,3,54.0
6,25,enzyme2,0,9.0,3,12.0
7,25,enzyme2,1,15.0,3,18.0
3,26,enzyme2,0,43.0,3,46.0
8,26,enzyme2,1,48.0,3,51.0
6,27,enzyme2,0,3.0,3,6.0
7,27,enzyme2,1,12.0,3,15.0
3,28,enzyme2,0,11.0,3,14.0
7,28,enzyme2,1,18.0,3,21.0
6,29,enzyme2,0,-0.0,3,3.0
7,29,enzyme2,1,6.0,3,9.0
5,30,enzyme2,0,19.0,3,22.0
7,30,enzyme2,1,170.0,3,173.0
5,31,enzyme2,0,22.0,3,25.0
7,31,enzyme2,1,27.0,3,30.0
6,32,enzyme2,0,6.0,3,9.0
8,32,enzyme2,1,18.0,3,21.0
2,33,enzyme3,0,4.0,4,8.0
6,33,enzyme3,1,92.0,6,98.0
8,33,enzyme3,2,98.0,6,104.0
1,34,enzyme3,0,58.0,4,62.0
5,34,enzyme3,1,62.0,6,68.0
7,34,enzyme3,2,75.0,6,81.0
1,35,enzyme3,0,47.0,4,51.0
3,35,enzyme3,1,58.0,6,64.0
7,35,enzyme3,2,87.0,6,93.0
1,36,enzyme3,0,15.0,4,19.0
4,36,enzyme3,1,24.0,6,30.0
7,36,enzyme3,2,93.0,6,99.0
2,37,enzyme3,0,8.0,4,12.0
4,37,enzyme3,1,18.0,6,24.0
8,37,enzyme3,2,70.0,6,76.0
2,38,enzyme3,0,-0.0,4,4.0
4,38,enzyme3,1,30.0,6,36.0
7,38,enzyme3,2,69.0,6,75.0
1,39,enzyme3,0,23.0,4,27.0
6,39,enzyme3,1,28.0,6,34.0
8,39,enzyme3,2,38.0,6,44.0
1,40,enzyme3,0,11.0,4,15.0
6,40,enzyme3,1,22.0,6,28.0
7,40,enzyme3,2,35.0,6,41.0
1,41,enzyme3,0,7.0,4,11.0
6,41,enzyme3,1,56.0,6,62.0
7,41,enzyme3,2,62.0,6,68.0
1,42,enzyme3,0,19.0,4,23.0
4,42,enzyme3,1,45.0,6,51.0
7,42,enzyme3,2,56.0,6,62.0
1,43,enzyme3,0,62.0,4,66.0
4,43,enzyme3,1,75.0,6,81.0
7,43,enzyme3,2,81.0,6,87.0
0,44,enzyme4,0,75.0,5,80.0
6,44,enzyme4,1,80.0,4,84.0
7,44,enzyme4,2,136.0,7,143.0
2,45,enzyme4,0,40.0,5,45.0
5,45,enzyme4,1,48.0,4,52.0
