Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,17.0,8,25.0
4,0,enzyme0,1,26.0,4,30.0
8,0,enzyme0,2,77.0,4,81.0
0,1,enzyme0,0,22.0,8,30.0
3,1,enzyme0,1,35.0,4,39.0
7,1,enzyme0,2,58.0,4,62.0
1,2,enzyme0,0,38.0,8,46.0
3,2,enzyme0,1,50.0,4,54.0
7,2,enzyme0,2,54.0,4,58.0
1,3,enzyme0,0,54.0,8,62.0
5,3,enzyme0,1,62.0,4,66.0
7,3,enzyme0,2,66.0,4,70.0
1,4,enzyme0,0,30.0,8,38.0
6,4,enzyme0,1,70.0,4,74.0
8,4,enzyme0,2,81.0,4,85.0
0,5,enzyme0,0,47.0,8,55.0
6,5,enzyme0,1,55.0,4,59.0
7,5,enzyme0,2,62.0,4,66.0
0,6,enzyme0,0,39.0,8,47.0
6,6,enzyme0,1,74.0,4,78.0
8,6,enzyme0,2,85.0,4,89.0
1,7,enzyme1,0,50.0,3,53.0
4,7,enzyme1,1,98.0,2,100.0
1,8,enzyme1,0,14.0,3,17.0
3,8,enzyme1,1,98.0,2,100.0
2,9,enzyme1,0,-0.0,3,3.0
3,9,enzyme1,1,83.0,2,85.0
0,10,enzyme1,0,63.0,3,66.0
4,10,enzyme1,1,66.0,2,68.0
1,11,enzyme1,0,26.0,3,29.0
6,11,enzyme1,1,39.0,2,41.0
2,12,enzyme1,0,46.0,3,49.0
6,12,enzyme1,1,49.0,2,51.0
2,13,enzyme1,0,49.0,3,52.0
4,13,enzyme1,1,63.0,2,65.0
5,14,enzyme2,0,-0.0,3,3.0
7,14,enzyme2,1,3.0,3,6.0
4,15,enzyme2,0,-0.0,3,3.0
7,15,enzyme2,1,6.0,3,9.0
6,16,enzyme2,0,-0.0,3,3.0
8,16,enzyme2,1,3.0,3,6.0
3,17,enzyme2,0,-0.0,3,3.0
8,17,enzyme2,1,97.0,3,100.0
6,18,enzyme2,0,17.0,3,20.0
8,18,enzyme2,1,91.0,3,94.0
5,19,enzyme2,0,3.0,3,6.0
7,19,enzyme2,1,46.0,3,49.0
3,20,enzyme2,0,77.0,3,80.0
8,20,enzyme2,1,94.0,3,97.0
0,21,enzyme3,0,57.0,4,61.0
6,21,enzyme3,1,80.0,6,86.0
7,21,enzyme3,2,94.0,6,100.0
2,22,enzyme3,0,33.0,4,37.0
5,22,enzyme3,1,54.0,6,60.0
8,22,enzyme3,2,68.0,6,74.0
0,23,enzyme3,0,16.0,4,20.0
6,23,enzyme3,1,61.0,6,67.0
7,23,enzyme3,2,82.0,6,88.0
1,24,enzyme3,0,21.0,4,25.0
5,24,enzyme3,1,26.0,6,32.0
7,24,enzyme3,2,88.0,6,94.0
2,25,enzyme3,0,37.0,4,41.0
3,25,enzyme3,1,41.0,6,47.0
8,25,enzyme3,2,56.0,6,62.0
2,26,enzyme3,0,27.0,4,31.0
4,26,enzyme3,1,56.0,6,62.0
8,26,enzyme3,2,62.0,6,68.0
2,27,enzyme3,0,41.0,4,45.0
4,27,enzyme3,1,50.0,6,56.0
7,27,enzyme3,2,76.0,6,82.0
1,28,enzyme4,0,-0.0,5,5.0
4,28,enzyme4,1,7.0,4,11.0
8,28,enzyme4,2,11.0,7,18.0
0,29,enzyme4,0,7.0,5,12.0
4,29,enzyme4,1,12.0,4,16.0
8,29,enzyme4,2,18.0,7,25.0
2,30,enzyme4,0,11.0,5,16.0
5,30,enzyme4,1,21.0,4,25.0
8,30,enzyme4,2,34.0,7,41.0
0,31,enzyme4,0,32.0,5,37.0
5,31,enzyme4,1,37.0,4,41.0
8,31,enzyme4,2,41.0,7,48.0
0,32,enzyme4,0,-0.0,5,5.0
3,32,enzyme4,1,7.0,4,11.0
7,32,enzyme4,2,29.0,7,36.0
2,33,enzyme4,0,6.0,5,11.0
6,33,enzyme4,1,11.0,4,15.0
7,33,enzyme4,2,15.0,7,22.0
1,34,enzyme4,0,5.0,5,10.0
3,34,enzyme4,1,11.0,4,15.0
7,34,enzyme4,2,22.0,7,29.0
4,35,enzyme5,0,31.0,8,39.0
7,35,enzyme5,1,39.0,3,42.0
5,36,enzyme5,0,9.0,8,17.0
8,36,enzyme5,1,26.0,3,29.0
6,37,enzyme5,0,29.0,8,37.0
7,37,enzyme5,1,42.0,3,45.0
3,38,enzyme5,0,18.0,8,26.0
8,38,enzyme5,1,52.0,3,55.0
4,39,enzyme5,0,17.0,8,25.0
7,39,enzyme5,1,72.0,3,75.0
6,40,enzyme5,0,21.0,8,29.0
8,40,enzyme5,1,29.0,3,32.0
3,41,enzyme5,0,26.0,8,34.0
8,41,enzyme5,1,49.0,3,52.0
