Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,76.0,8,84.0
4,0,enzyme0,1,84.0,4,88.0
7,0,enzyme0,2,88.0,4,92.0
2,1,enzyme0,0,65.0,8,73.0
4,1,enzyme0,1,73.0,4,77.0
8,1,enzyme0,2,102.0,4,106.0
0,2,enzyme0,0,71.0,8,79.0
4,2,enzyme0,1,79.0,4,83.0
7,2,enzyme0,2,84.0,4,88.0
0,3,enzyme0,0,24.0,8,32.0
6,3,enzyme0,1,32.0,4,36.0
7,3,enzyme0,2,36.0,4,40.0
1,4,enzyme0,0,-0.0,8,8.0
6,4,enzyme0,1,36.0,4,40.0
7,4,enzyme0,2,40.0,4,44.0
1,5,enzyme0,0,8.0,8,16.0
6,5,enzyme0,1,17.0,4,21.0
8,5,enzyme0,2,134.0,4,138.0
1,6,enzyme0,0,16.0,8,24.0
5,6,enzyme0,1,24.0,4,28.0
7,6,enzyme0,2,28.0,4,32.0
0,7,enzyme0,0,-0.0,8,8.0
6,7,enzyme0,1,8.0,4,12.0
8,7,enzyme0,2,12.0,4,16.0
2,8,enzyme0,0,11.0,8,19.0
3,8,enzyme0,1,19.0,4,23.0
7,8,enzyme0,2,24.0,4,28.0
2,9,enzyme0,0,19.0,8,27.0
4,9,enzyme0,1,27.0,4,31.0
7,9,enzyme0,2,55.0,4,59.0
1,10,enzyme0,0,68.0,8,76.0
5,10,enzyme0,1,82.0,4,86.0
7,10,enzyme0,2,137.0,4,141.0
0,11,enzyme0,0,93.0,8,101.0
6,11,enzyme0,1,110.0,4,114.0
7,11,enzyme0,2,141.0,4,145.0
1,12,enzyme0,0,60.0,8,68.0
5,12,enzyme0,1,68.0,4,72.0
9,12,enzyme0,2,72.0,4,76.0
2,13,enzyme1,0,53.0,3,56.0
3,13,enzyme1,1,127.0,2,129.0
0,14,enzyme1,0,40.0,3,43.0
4,14,enzyme1,1,48.0,2,50.0
0,15,enzyme1,0,46.0,3,49.0
6,15,enzyme1,1,57.0,2,59.0
0,16,enzyme1,0,52.0,3,55.0
6,16,enzyme1,1,55.0,2,57.0
0,17,enzyme1,0,49.0,3,52.0
3,17,enzyme1,1,52.0,2,54.0
0,18,enzyme1,0,11.0,3,14.0
3,18,enzyme1,1,26.0,2,28.0
0,19,enzyme1,0,20.0,3,23.0
3,19,enzyme1,1,54.0,2,56.0
0,20,enzyme1,0,14.0,3,17.0
4,20,enzyme1,1,50.0,2,52.0
1,21,enzyme1,0,101.0,3,104.0
5,21,enzyme1,1,104.0,2,106.0
1,22,enzyme1,0,122.0,3,125.0
3,22,enzyme1,1,125.0,2,127.0
1,23,enzyme1,0,147.0,3,150.0
3,23,enzyme1,1,150.0,2,152.0
0,24,enzyme1,0,43.0,3,46.0
3,24,enzyme1,1,50.0,2,52.0
0,25,enzyme1,0,17.0,3,20.0
5,25,enzyme1,1,56.0,2,58.0
5,26,enzyme2,0,-0.0,3,3.0
9,26,enzyme2,1,3.0,3,6.0
5,27,enzyme2,0,30.0,3,33.0
