Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,25.0,8,33.0
5,0,enzyme0,1,97.0,4,101.0
8,0,enzyme0,2,133.0,4,137.0
1,1,enzyme0,0,30.0,8,38.0
3,1,enzyme0,1,42.0,4,46.0
7,1,enzyme0,2,76.0,4,80.0
2,2,enzyme0,0,26.0,8,34.0
4,2,enzyme0,1,62.0,4,66.0
7,2,enzyme0,2,68.0,4,72.0
1,3,enzyme0,0,63.0,8,71.0
4,3,enzyme0,1,71.0,4,75.0
8,3,enzyme0,2,137.0,4,141.0
9,4,enzyme0,0,52.0,8,60.0
5,4,enzyme0,1,60.0,4,64.0
7,4,enzyme0,2,84.0,4,88.0
2,5,enzyme0,0,34.0,8,42.0
3,5,enzyme0,1,46.0,4,50.0
7,5,enzyme0,2,53.0,4,57.0
9,6,enzyme0,0,36.0,8,44.0
5,6,enzyme0,1,68.0,4,72.0
7,6,enzyme0,2,72.0,4,76.0
2,7,enzyme0,0,18.0,8,26.0
4,7,enzyme0,1,48.0,4,52.0
7,7,enzyme0,2,80.0,4,84.0
0,8,enzyme0,0,33.0,8,41.0
6,8,enzyme0,1,41.0,4,45.0
7,8,enzyme0,2,49.0,4,53.0
9,9,enzyme0,0,44.0,8,52.0
5,9,enzyme0,1,64.0,4,68.0
8,9,enzyme0,2,129.0,4,133.0
1,10,enzyme1,0,3.0,3,6.0
5,10,enzyme1,1,54.0,2,56.0
2,11,enzyme1,0,49.0,3,52.0
3,11,enzyme1,1,90.0,2,92.0
9,12,enzyme1,0,6.0,3,9.0
4,12,enzyme1,1,124.0,2,126.0
2,13,enzyme1,0,79.0,3,82.0
5,13,enzyme1,1,139.0,2,141.0
1,14,enzyme1,0,-0.0,3,3.0
5,14,enzyme1,1,124.0,2,126.0
2,15,enzyme1,0,83.0,3,86.0
3,15,enzyme1,1,92.0,2,94.0
1,16,enzyme1,0,26.0,3,29.0
4,16,enzyme1,1,120.0,2,122.0
1,17,enzyme1,0,23.0,3,26.0
5,17,enzyme1,1,122.0,2,124.0
9,18,enzyme1,0,9.0,3,12.0
4,18,enzyme1,1,122.0,2,124.0
0,19,enzyme1,0,49.0,3,52.0
4,19,enzyme1,1,126.0,2,128.0
3,20,enzyme2,0,3.0,3,6.0
8,20,enzyme2,1,9.0,3,12.0
4,21,enzyme2,0,-0.0,3,3.0
7,21,enzyme2,1,3.0,3,6.0
6,22,enzyme2,0,3.0,3,6.0
8,22,enzyme2,1,15.0,3,18.0
6,23,enzyme2,0,-0.0,3,3.0
7,23,enzyme2,1,138.0,3,141.0
4,24,enzyme2,0,42.0,3,45.0
7,24,enzyme2,1,45.0,3,48.0
5,25,enzyme2,0,-0.0,3,3.0
8,25,enzyme2,1,3.0,3,6.0
5,26,enzyme2,0,3.0,3,6.0
8,26,enzyme2,1,6.0,3,9.0
3,27,enzyme2,0,-0.0,3,3.0
8,27,enzyme2,1,20.0,3,23.0
4,28,enzyme2,0,3.0,3,6.0
7,28,enzyme2,1,135.0,3,138.0
3,29,enzyme2,0,6.0,3,9.0
8,29,enzyme2,1,12.0,3,15.0
2,30,enzyme3,0,7.0,4,11.0
5,30,enzyme3,1,45.0,6,51.0
7,30,enzyme3,2,90.0,6,96.0
9,31,enzyme3,0,-0.0,4,4.0
5,31,enzyme3,1,83.0,6,89.0
7,31,enzyme3,2,96.0,6,102.0
9,32,enzyme3,0,29.0,4,33.0
5,32,enzyme3,1,33.0,6,39.0
7,32,enzyme3,2,114.0,6,120.0
0,33,enzyme3,0,-0.0,4,4.0
3,33,enzyme3,1,77.0,6,83.0
8,33,enzyme3,2,96.0,6,102.0
2,34,enzyme3,0,11.0,4,15.0
5,34,enzyme3,1,39.0,6,45.0
7,34,enzyme3,2,108.0,6,114.0
1,35,enzyme3,0,51.0,4,55.0
3,35,enzyme3,1,58.0,6,64.0
7,35,enzyme3,2,126.0,6,132.0
1,36,enzyme3,0,47.0,4,51.0
3,36,enzyme3,1,52.0,6,58.0
8,36,enzyme3,2,90.0,6,96.0
1,37,enzyme3,0,55.0,4,59.0
6,37,enzyme3,1,75.0,6,81.0
8,37,enzyme3,2,102.0,6,108.0
2,38,enzyme3,0,44.0,4,48.0
3,38,enzyme3,1,83.0,6,89.0
7,38,enzyme3,2,120.0,6,126.0
0,39,enzyme3,0,43.0,4,47.0
6,39,enzyme3,1,81.0,6,87.0
7,39,enzyme3,2,102.0,6,108.0
1,40,enzyme4,0,41.0,5,46.0
4,40,enzyme4,1,53.0,4,57.0
8,40,enzyme4,2,65.0,7,72.0
1,41,enzyme4,0,9.0,5,14.0
3,41,enzyme4,1,14.0,4,18.0
8,41,enzyme4,2,25.0,7,32.0
0,42,enzyme4,0,13.0,5,18.0
