Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,50.0,8,58.0
4,0,enzyme0,1,58.0,4,62.0
8,0,enzyme0,2,115.0,4,119.0
2,1,enzyme0,0,27.0,8,35.0
4,1,enzyme0,1,76.0,4,80.0
7,1,enzyme0,2,88.0,4,92.0
0,2,enzyme0,0,42.0,8,50.0
4,2,enzyme0,1,84.0,4,88.0
7,2,enzyme0,2,96.0,4,100.0
0,3,enzyme0,0,66.0,8,74.0
5,3,enzyme0,1,100.0,4,104.0
7,3,enzyme0,2,104.0,4,108.0
1,4,enzyme0,0,47.0,8,55.0
6,4,enzyme0,1,64.0,4,68.0
7,4,enzyme0,2,100.0,4,104.0
1,5,enzyme0,0,39.0,8,47.0
4,5,enzyme0,1,62.0,4,66.0
8,5,enzyme0,2,119.0,4,123.0
2,6,enzyme0,0,58.0,8,66.0
3,6,enzyme0,1,88.0,4,92.0
7,6,enzyme0,2,92.0,4,96.0
2,7,enzyme0,0,66.0,8,74.0
5,7,enzyme0,1,75.0,4,79.0
7,7,enzyme0,2,80.0,4,84.0
1,8,enzyme0,0,31.0,8,39.0
5,8,enzyme0,1,79.0,4,83.0
8,8,enzyme0,2,111.0,4,115.0
1,9,enzyme0,0,23.0,8,31.0
4,9,enzyme0,1,80.0,4,84.0
7,9,enzyme0,2,84.0,4,88.0
1,10,enzyme1,0,67.0,3,70.0
6,10,enzyme1,1,87.0,2,89.0
1,11,enzyme1,0,70.0,3,73.0
6,11,enzyme1,1,85.0,2,87.0
0,12,enzyme1,0,80.0,3,83.0
6,12,enzyme1,1,83.0,2,85.0
1,13,enzyme1,0,82.0,3,85.0
5,13,enzyme1,1,106.0,2,108.0
1,14,enzyme1,0,73.0,3,76.0
4,14,enzyme1,1,92.0,2,94.0
0,15,enzyme1,0,83.0,3,86.0
4,15,enzyme1,1,96.0,2,98.0
1,16,enzyme1,0,79.0,3,82.0
4,16,enzyme1,1,94.0,2,96.0
1,17,enzyme1,0,76.0,3,79.0
3,17,enzyme1,1,82.0,2,84.0
0,18,enzyme1,0,77.0,3,80.0
4,18,enzyme1,1,98.0,2,100.0
2,19,enzyme1,0,-0.0,3,3.0
4,19,enzyme1,1,90.0,2,92.0
5,20,enzyme2,0,-0.0,3,3.0
8,20,enzyme2,1,12.0,3,15.0
3,21,enzyme2,0,-0.0,3,3.0
8,21,enzyme2,1,15.0,3,18.0
5,22,enzyme2,0,5.0,3,8.0
7,22,enzyme2,1,135.0,3,138.0
6,23,enzyme2,0,19.0,3,22.0
7,23,enzyme2,1,132.0,3,135.0
6,24,enzyme2,0,16.0,3,19.0
8,24,enzyme2,1,19.0,3,22.0
4,25,enzyme2,0,3.0,3,6.0
8,25,enzyme2,1,6.0,3,9.0
3,26,enzyme2,0,3.0,3,6.0
7,26,enzyme2,1,6.0,3,9.0
6,27,enzyme2,0,3.0,3,6.0
7,27,enzyme2,1,9.0,3,12.0
4,28,enzyme2,0,0.0,3,3.0
8,28,enzyme2,1,9.0,3,12.0
6,29,enzyme2,0,-0.0,3,3.0
8,29,enzyme2,1,3.0,3,6.0
0,30,enzyme3,0,60.0,4,64.0
3,30,enzyme3,1,72.0,6,78.0
7,30,enzyme3,2,110.0,6,116.0
0,31,enzyme3,0,7.0,4,11.0
3,31,enzyme3,1,11.0,6,17.0
7,31,enzyme3,2,27.0,6,33.0
0,32,enzyme3,0,27.0,4,31.0
4,32,enzyme3,1,50.0,6,56.0
7,32,enzyme3,2,71.0,6,77.0
1,33,enzyme3,0,11.0,4,15.0
5,33,enzyme3,1,47.0,6,53.0
8,33,enzyme3,2,90.0,6,96.0
1,34,enzyme3,0,62.0,4,66.0
3,34,enzyme3,1,66.0,6,72.0
8,34,enzyme3,2,132.0,6,138.0
1,35,enzyme3,0,15.0,4,19.0
4,35,enzyme3,1,27.0,6,33.0
7,35,enzyme3,2,33.0,6,39.0
1,36,enzyme3,0,58.0,4,62.0
4,36,enzyme3,1,68.0,6,74.0
8,36,enzyme3,2,102.0,6,108.0
2,37,enzyme3,0,37.0,4,41.0
5,37,enzyme3,1,41.0,6,47.0
8,37,enzyme3,2,126.0,6,132.0
1,38,enzyme3,0,-0.0,4,4.0
5,38,enzyme3,1,17.0,6,23.0
7,38,enzyme3,2,39.0,6,45.0
