Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,14.0,8,22.0
4,0,enzyme0,1,35.0,4,39.0
7,0,enzyme0,2,39.0,4,43.0
1,1,enzyme0,0,23.0,8,31.0
4,1,enzyme0,1,31.0,4,35.0
7,1,enzyme0,2,35.0,4,39.0
0,2,enzyme0,0,15.0,8,23.0
3,2,enzyme0,1,27.0,4,31.0
7,2,enzyme0,2,31.0,4,35.0
0,3,enzyme1,0,11.0,3,14.0
5,3,enzyme1,1,41.0,2,43.0
2,4,enzyme1,0,23.0,3,26.0
6,4,enzyme1,1,26.0,2,28.0
0,5,enzyme1,0,8.0,3,11.0
4,5,enzyme1,1,41.0,2,43.0
3,6,enzyme2,0,0.0,3,3.0
8,6,enzyme2,1,3.0,3,6.0
3,7,enzyme2,0,3.0,3,6.0
8,7,enzyme2,1,6.0,3,9.0
6,8,enzyme2,0,0.0,3,3.0
7,8,enzyme2,1,3.0,3,6.0
2,9,enzyme3,0,0.0,4,4.0
3,9,enzyme3,1,8.0,6,14.0
7,9,enzyme3,2,15.0,6,21.0
0,10,enzyme3,0,2.0,4,6.0
4,10,enzyme3,1,21.0,6,27.0
8,10,enzyme3,2,37.0,6,43.0
1,11,enzyme3,0,11.0,4,15.0
4,11,enzyme3,1,15.0,6,21.0
7,11,enzyme3,2,21.0,6,27.0
1,12,enzyme4,0,0.0,5,5.0
6,12,enzyme4,1,6.0,4,10.0
8,12,enzyme4,2,11.0,7,18.0
1,13,enzyme4,0,5.0,5,10.0
6,13,enzyme4,1,10.0,4,14.0
8,13,enzyme4,2,18.0,7,25.0
2,14,enzyme4,0,8.0,5,13.0
5,14,enzyme4,1,20.0,4,24.0
8,14,enzyme4,2,25.0,7,32.0
5,15,enzyme5,0,8.0,8,16.0
8,15,enzyme5,1,33.0,3,36.0
4,16,enzyme5,0,0.0,8,8.0
7,16,enzyme5,1,8.0,3,11.0
5,17,enzyme5,0,0.0,8,8.0
7,17,enzyme5,1,11.0,3,14.0
