Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,0.0,8,8.0
4,0,enzyme0,1,29.0,4,33.0
7,0,enzyme0,2,36.0,4,40.0
0,1,enzyme0,0,19.0,8,27.0
6,1,enzyme0,1,27.0,4,31.0
7,1,enzyme0,2,32.0,4,36.0
1,2,enzyme0,0,8.0,8,16.0
4,2,enzyme0,1,36.0,4,40.0
7,2,enzyme0,2,40.0,4,44.0
0,3,enzyme1,0,39.0,3,42.0
5,3,enzyme1,1,42.0,2,44.0
2,4,enzyme1,0,21.0,3,24.0
5,4,enzyme1,1,40.0,2,42.0
2,5,enzyme1,0,24.0,3,27.0
4,5,enzyme1,1,42.0,2,44.0
5,6,enzyme2,0,3.0,3,6.0
7,6,enzyme2,1,6.0,3,9.0
5,7,enzyme2,0,0.0,3,3.0
7,7,enzyme2,1,3.0,3,6.0
6,8,enzyme2,0,0.0,3,3.0
8,8,enzyme2,1,3.0,3,6.0
0,9,enzyme3,0,0.0,4,4.0
3,9,enzyme3,1,4.0,6,10.0
7,9,enzyme3,2,11.0,6,17.0
0,10,enzyme3,0,4.0,4,8.0
3,10,enzyme3,1,11.0,6,17.0
7,10,enzyme3,2,17.0,6,23.0
2,11,enzyme3,0,0.0,4,4.0
5,11,enzyme3,1,9.0,6,15.0
7,11,enzyme3,2,23.0,6,29.0
0,12,enzyme4,0,12.0,5,17.0
4,12,enzyme4,1,21.0,4,25.0
8,12,enzyme4,2,30.0,7,37.0
2,13,enzyme4,0,7.0,5,12.0
6,13,enzyme4,1,12.0,4,16.0
8,13,enzyme4,2,16.0,7,23.0
2,14,enzyme4,0,12.0,5,17.0
4,14,enzyme4,1,17.0,4,21.0
8,14,enzyme4,2,23.0,7,30.0
6,15,enzyme5,0,17.0,8,25.0
8,15,enzyme5,1,38.0,3,41.0
4,16,enzyme5,0,8.0,8,16.0
8,16,enzyme5,1,41.0,3,44.0
4,17,enzyme5,0,0.0,8,8.0
8,17,enzyme5,1,11.0,3,14.0
