Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,0.0,8,8.0
3,0,enzyme0,1,24.0,4,28.0
7,0,enzyme0,2,31.0,4,35.0
2,1,enzyme0,0,8.0,8,16.0
6,1,enzyme0,1,35.0,4,39.0
7,1,enzyme0,2,39.0,4,43.0
1,2,enzyme0,0,15.0,8,23.0
5,2,enzyme0,1,23.0,4,27.0
7,2,enzyme0,2,35.0,4,39.0
0,3,enzyme1,0,37.0,3,40.0
5,3,enzyme1,1,40.0,2,42.0
2,4,enzyme1,0,20.0,3,23.0
5,4,enzyme1,1,38.0,2,40.0
2,5,enzyme1,0,17.0,3,20.0
6,5,enzyme1,1,23.0,2,25.0
4,6,enzyme2,0,0.0,3,3.0
8,6,enzyme2,1,3.0,3,6.0
6,7,enzyme2,0,0.0,3,3.0
7,7,enzyme2,1,3.0,3,6.0
3,8,enzyme2,0,0.0,3,3.0
8,8,enzyme2,1,6.0,3,9.0
0,9,enzyme3,0,0.0,4,4.0
4,9,enzyme3,1,6.0,6,12.0
7,9,enzyme3,2,16.0,6,22.0
0,10,enzyme3,0,4.0,4,8.0
6,10,enzyme3,1,16.0,6,22.0
7,10,enzyme3,2,22.0,6,28.0
0,11,enzyme3,0,25.0,4,29.0
5,11,enzyme3,1,29.0,6,35.0
8,11,enzyme3,2,37.0,6,43.0
0,12,enzyme4,0,12.0,5,17.0
3,12,enzyme4,1,17.0,4,21.0
8,12,enzyme4,2,25.0,7,32.0
1,13,enzyme4,0,0.0,5,5.0
4,13,enzyme4,1,14.0,4,18.0
8,13,enzyme4,2,18.0,7,25.0
9,14,enzyme4,0,0.0,5,5.0
3,14,enzyme4,1,5.0,4,9.0
8,14,enzyme4,2,11.0,7,18.0
6,15,enzyme5,0,4.0,8,12.0
7,15,enzyme5,1,12.0,3,15.0
5,16,enzyme5,0,8.0,8,16.0
8,16,enzyme5,1,33.0,3,36.0
5,17,enzyme5,0,0.0,8,8.0
7,17,enzyme5,1,8.0,3,11.0
