Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,63.0,8,71.0
6,0,enzyme0,1,71.0,4,75.0
7,0,enzyme0,2,138.0,4,142.0
1,1,enzyme0,0,41.0,8,49.0
4,1,enzyme0,1,82.0,4,86.0
7,1,enzyme0,2,122.0,4,126.0
2,2,enzyme0,0,28.0,8,36.0
6,2,enzyme0,1,60.0,4,64.0
7,2,enzyme0,2,142.0,4,146.0
0,3,enzyme0,0,25.0,8,33.0
5,3,enzyme0,1,35.0,4,39.0
7,3,enzyme0,2,39.0,4,43.0
2,4,enzyme0,0,20.0,8,28.0
6,4,enzyme0,1,28.0,4,32.0
7,4,enzyme0,2,126.0,4,130.0
1,5,enzyme0,0,22.0,8,30.0
6,5,enzyme0,1,56.0,4,60.0
7,5,enzyme0,2,150.0,4,154.0
1,6,enzyme0,0,61.0,8,69.0
6,6,enzyme0,1,97.0,4,101.0
8,6,enzyme0,2,116.0,4,120.0
9,7,enzyme0,0,28.0,8,36.0
4,7,enzyme0,1,93.0,4,97.0
8,7,enzyme0,2,120.0,4,124.0
9,8,enzyme0,0,69.0,8,77.0
5,8,enzyme0,1,109.0,4,113.0
7,8,enzyme0,2,134.0,4,138.0
1,9,enzyme0,0,14.0,8,22.0
6,9,enzyme0,1,32.0,4,36.0
7,9,enzyme0,2,130.0,4,134.0
9,10,enzyme0,0,36.0,8,44.0
3,10,enzyme0,1,50.0,4,54.0
7,10,enzyme0,2,146.0,4,150.0
1,11,enzyme1,0,10.0,3,13.0
4,11,enzyme1,1,29.0,2,31.0
1,12,enzyme1,0,73.0,3,76.0
6,12,enzyme1,1,76.0,2,78.0
1,13,enzyme1,0,7.0,3,10.0
3,13,enzyme1,1,11.0,2,13.0
1,14,enzyme1,0,-0.0,3,3.0
6,14,enzyme1,1,80.0,2,82.0
0,15,enzyme1,0,56.0,3,59.0
6,15,enzyme1,1,82.0,2,84.0
1,16,enzyme1,0,57.0,3,60.0
6,16,enzyme1,1,125.0,2,127.0
0,17,enzyme1,0,59.0,3,62.0
5,17,enzyme1,1,132.0,2,134.0
1,18,enzyme1,0,4.0,3,7.0
6,18,enzyme1,1,129.0,2,131.0
2,19,enzyme1,0,8.0,3,11.0
6,19,enzyme1,1,152.0,2,154.0
0,20,enzyme1,0,21.0,3,24.0
6,20,enzyme1,1,78.0,2,80.0
2,21,enzyme1,0,5.0,3,8.0
6,21,enzyme1,1,13.0,2,15.0
5,22,enzyme2,0,9.0,3,12.0
8,22,enzyme2,1,24.0,3,27.0
6,23,enzyme2,0,-0.0,3,3.0
8,23,enzyme2,1,3.0,3,6.0
3,24,enzyme2,0,3.0,3,6.0
8,24,enzyme2,1,6.0,3,9.0
6,25,enzyme2,0,3.0,3,6.0
8,25,enzyme2,1,9.0,3,12.0
4,26,enzyme2,0,-0.0,3,3.0
8,26,enzyme2,1,21.0,3,24.0
3,27,enzyme2,0,-0.0,3,3.0
8,27,enzyme2,1,36.0,3,39.0
6,28,enzyme2,0,6.0,3,9.0
8,28,enzyme2,1,12.0,3,15.0
5,29,enzyme2,0,6.0,3,9.0
8,29,enzyme2,1,15.0,3,18.0
3,30,enzyme2,0,6.0,3,9.0
8,30,enzyme2,1,18.0,3,21.0
5,31,enzyme2,0,3.0,3,6.0
8,31,enzyme2,1,39.0,3,42.0
5,32,enzyme2,0,-0.0,3,3.0
7,32,enzyme2,1,3.0,3,6.0
0,33,enzyme3,0,7.0,4,11.0
3,33,enzyme3,1,41.0,6,47.0
7,33,enzyme3,2,69.0,6,75.0
0,34,enzyme3,0,15.0,4,19.0
5,34,enzyme3,1,27.0,6,33.0
7,34,enzyme3,2,45.0,6,51.0
2,35,enzyme3,0,-0.0,4,4.0
3,35,enzyme3,1,68.0,6,74.0
7,35,enzyme3,2,105.0,6,111.0
1,36,enzyme3,0,52.0,4,56.0
3,36,enzyme3,1,56.0,6,62.0
7,36,enzyme3,2,63.0,6,69.0
9,37,enzyme3,0,51.0,4,55.0
3,37,enzyme3,1,62.0,6,68.0
7,37,enzyme3,2,87.0,6,93.0
9,38,enzyme3,0,55.0,4,59.0
5,38,enzyme3,1,71.0,6,77.0
7,38,enzyme3,2,81.0,6,87.0
9,39,enzyme3,0,14.0,4,18.0
4,39,enzyme3,1,22.0,6,28.0
7,39,enzyme3,2,57.0,6,63.0
9,40,enzyme3,0,47.0,4,51.0
3,40,enzyme3,1,85.0,6,91.0
7,40,enzyme3,2,99.0,6,105.0
0,41,enzyme3,0,50.0,4,54.0
4,41,enzyme3,1,64.0,6,70.0
7,41,enzyme3,2,75.0,6,81.0
0,42,enzyme3,0,11.0,4,15.0
5,42,enzyme3,1,59.0,6,65.0
7,42,enzyme3,2,93.0,6,99.0
2,43,enzyme3,0,13.0,4,17.0
6,43,enzyme3,1,38.0,6,44.0
7,43,enzyme3,2,51.0,6,57.0
2,44,enzyme4,0,44.0,5,49.0
6,44,enzyme4,1,91.0,4,95.0
7,44,enzyme4,2,113.0,7,120.0
9,45,enzyme4,0,20.0,5,25.0
4,45,enzyme4,1,33.0,4,37.0
8,45,enzyme4,2,98.0,7,105.0
0,46,enzyme4,0,38.0,5,43.0
5,46,enzyme4,1,116.0,4,120.0
8,46,enzyme4,2,140.0,7,147.0
1,47,enzyme4,0,33.0,5,38.0
6,47,enzyme4,1,87.0,4,91.0
8,47,enzyme4,2,126.0,7,133.0
9,48,enzyme4,0,61.0,5,66.0
3,48,enzyme4,1,78.0,4,82.0
8,48,enzyme4,2,84.0,7,91.0
2,49,enzyme4,0,49.0,5,54.0
5,49,enzyme4,1,66.0,4,70.0
8,49,enzyme4,2,77.0,7,84.0
9,50,enzyme4,0,5.0,5,10.0
6,50,enzyme4,1,22.0,4,26.0
7,50,enzyme4,2,29.0,7,36.0
9,51,enzyme4,0,-0.0,5,5.0
6,51,enzyme4,1,18.0,4,22.0
8,51,enzyme4,2,91.0,7,98.0
2,52,enzyme4,0,39.0,5,44.0
4,52,enzyme4,1,47.0,4,51.0
8,52,enzyme4,2,51.0,7,58.0
0,53,enzyme4,0,43.0,5,48.0
5,53,enzyme4,1,54.0,4,58.0
8,53,enzyme4,2,58.0,7,65.0
0,54,enzyme4,0,-0.0,5,5.0
4,54,enzyme4,1,7.0,4,11.0
8,54,enzyme4,2,133.0,7,140.0
5,55,enzyme5,0,42.0,8,50.0
