Machine,Job,Product,Operation,Start,Duration,Completion
9,0,enzyme0,0,18.0,8,26.0
4,0,enzyme0,1,57.0,4,61.0
8,0,enzyme0,2,61.0,4,65.0
2,1,enzyme0,0,11.0,8,19.0
6,1,enzyme0,1,19.0,4,23.0
7,1,enzyme0,2,40.0,4,44.0
2,2,enzyme0,0,36.0,8,44.0
6,2,enzyme0,1,52.0,4,56.0
8,2,enzyme0,2,57.0,4,61.0
0,3,enzyme0,0,13.0,8,21.0
3,3,enzyme0,1,27.0,4,31.0
7,3,enzyme0,2,44.0,4,48.0
2,4,enzyme0,0,19.0,8,27.0
5,4,enzyme0,1,32.0,4,36.0
7,4,enzyme0,2,36.0,4,40.0
1,5,enzyme0,0,-0.0,8,8.0
5,5,enzyme0,1,45.0,4,49.0
8,5,enzyme0,2,49.0,4,53.0
1,6,enzyme0,0,8.0,8,16.0
5,6,enzyme0,1,16.0,4,20.0
8,6,enzyme0,2,53.0,4,57.0
2,7,enzyme1,0,88.0,3,91.0
4,7,enzyme1,1,91.0,2,93.0
1,8,enzyme1,0,31.0,3,34.0
5,8,enzyme1,1,94.0,2,96.0
0,9,enzyme1,0,9.0,3,12.0
5,9,enzyme1,1,58.0,2,60.0
1,10,enzyme1,0,28.0,3,31.0
6,10,enzyme1,1,59.0,2,61.0
1,11,enzyme1,0,34.0,3,37.0
6,11,enzyme1,1,57.0,2,59.0
2,12,enzyme1,0,91.0,3,94.0
6,12,enzyme1,1,94.0,2,96.0
2,13,enzyme1,0,85.0,3,88.0
3,13,enzyme1,1,88.0,2,90.0
4,14,enzyme2,0,-0.0,3,3.0
8,14,enzyme2,1,12.0,3,15.0
6,15,enzyme2,0,-0.0,3,3.0
8,15,enzyme2,1,42.0,3,45.0
4,16,enzyme2,0,3.0,3,6.0
7,16,enzyme2,1,6.0,3,9.0
6,17,enzyme2,0,3.0,3,6.0
8,17,enzyme2,1,6.0,3,9.0
3,18,enzyme2,0,3.0,3,6.0
8,18,enzyme2,1,9.0,3,12.0
3,19,enzyme2,0,22.0,3,25.0
8,19,enzyme2,1,39.0,3,42.0
3,20,enzyme2,0,0.0,3,3.0
8,20,enzyme2,1,3.0,3,6.0
0,21,enzyme3,0,27.0,4,31.0
5,21,enzyme3,1,72.0,6,78.0
7,21,enzyme3,2,78.0,6,84.0
1,22,enzyme3,0,23.0,4,27.0
4,22,enzyme3,1,43.0,6,49.0
7,22,enzyme3,2,72.0,6,78.0
2,23,enzyme3,0,29.0,4,33.0
3,23,enzyme3,1,62.0,6,68.0
8,23,enzyme3,2,68.0,6,74.0
0,24,enzyme3,0,23.0,4,27.0
4,24,enzyme3,1,49.0,6,55.0
7,24,enzyme3,2,66.0,6,72.0
9,25,enzyme3,0,29.0,4,33.0
3,25,enzyme3,1,56.0,6,62.0
7,25,enzyme3,2,90.0,6,96.0
1,26,enzyme3,0,19.0,4,23.0
3,26,enzyme3,1,68.0,6,74.0
8,26,enzyme3,2,74.0,6,80.0
0,27,enzyme3,0,72.0,4,76.0
6,27,enzyme3,1,78.0,6,84.0
7,27,enzyme3,2,84.0,6,90.0
0,28,enzyme4,0,-0.0,5,5.0
3,28,enzyme4,1,7.0,4,11.0
7,28,enzyme4,2,13.0,7,20.0
2,29,enzyme4,0,-0.0,5,5.0
5,29,enzyme4,1,5.0,4,9.0
7,29,enzyme4,2,20.0,7,27.0
9,30,enzyme4,0,-0.0,5,5.0
3,30,enzyme4,1,11.0,4,15.0
8,30,enzyme4,2,89.0,7,96.0
9,31,enzyme4,0,10.0,5,15.0
3,31,enzyme4,1,15.0,4,19.0
8,31,enzyme4,2,24.0,7,31.0
9,32,enzyme4,0,5.0,5,10.0
4,32,enzyme4,1,10.0,4,14.0
8,32,enzyme4,2,17.0,7,24.0
9,33,enzyme4,0,35.0,5,40.0
5,33,enzyme4,1,50.0,4,54.0
8,33,enzyme4,2,82.0,7,89.0
2,34,enzyme4,0,5.0,5,10.0
5,34,enzyme4,1,11.0,4,15.0
7,34,enzyme4,2,27.0,7,34.0
3,35,enzyme5,0,47.0,8,55.0
7,35,enzyme5,1,59.0,3,62.0
6,36,enzyme5,0,34.0,8,42.0
7,36,enzyme5,1,50.0,3,53.0
4,37,enzyme5,0,33.0,8,41.0
7,37,enzyme5,1,56.0,3,59.0
6,38,enzyme5,0,42.0,8,50.0
7,38,enzyme5,1,62.0,3,65.0
3,39,enzyme5,0,39.0,8,47.0
7,39,enzyme5,1,53.0,3,56.0
6,40,enzyme5,0,26.0,8,34.0
8,40,enzyme5,1,35.0,3,38.0
6,41,enzyme5,0,7.0,8,15.0
8,41,enzyme5,1,32.0,3,35.0
