Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,28.0,8,36.0
5,0,enzyme0,1,36.0,4,40.0
8,0,enzyme0,2,49.0,4,53.0
2,1,enzyme0,0,12.0,8,20.0
5,1,enzyme0,1,40.0,4,44.0
8,1,enzyme0,2,53.0,4,57.0
2,2,enzyme0,0,24.0,8,32.0
4,2,enzyme0,1,32.0,4,36.0
8,2,enzyme0,2,57.0,4,61.0
0,3,enzyme0,0,6.0,8,14.0
4,3,enzyme0,1,18.0,4,22.0
7,3,enzyme0,2,32.0,4,36.0
0,4,enzyme1,0,51.0,3,54.0
3,4,enzyme1,1,54.0,2,56.0
0,5,enzyme1,0,48.0,3,51.0
4,5,enzyme1,1,51.0,2,53.0
1,6,enzyme1,0,18.0,3,21.0
3,6,enzyme1,1,42.0,2,44.0
2,7,enzyme1,0,5.0,3,8.0
6,7,enzyme1,1,50.0,2,52.0
6,8,enzyme2,0,-0.0,3,3.0
8,8,enzyme2,1,3.0,3,6.0
6,9,enzyme2,0,3.0,3,6.0
7,9,enzyme2,1,6.0,3,9.0
5,10,enzyme2,0,3.0,3,6.0
8,10,enzyme2,1,6.0,3,9.0
5,11,enzyme2,0,-0.0,3,3.0
7,11,enzyme2,1,3.0,3,6.0
1,12,enzyme3,0,-0.0,4,4.0
4,12,enzyme3,1,4.0,6,10.0
7,12,enzyme3,2,11.0,6,17.0
1,13,enzyme3,0,4.0,4,8.0
4,13,enzyme3,1,10.0,6,16.0
7,13,enzyme3,2,17.0,6,23.0
0,14,enzyme3,0,0.0,4,4.0
6,14,enzyme3,1,10.0,6,16.0
7,14,enzyme3,2,23.0,6,29.0
2,15,enzyme3,0,-0.0,4,4.0
3,15,enzyme3,1,18.0,6,24.0
8,15,enzyme3,2,24.0,6,30.0
1,16,enzyme4,0,9.0,5,14.0
4,16,enzyme4,1,37.0,4,41.0
7,16,enzyme4,2,47.0,7,54.0
0,17,enzyme4,0,21.0,5,26.0
3,17,enzyme4,1,32.0,4,36.0
8,17,enzyme4,2,39.0,7,46.0
0,18,enzyme4,0,39.0,5,44.0
6,18,enzyme4,1,44.0,4,48.0
7,18,enzyme4,2,54.0,7,61.0
0,19,enzyme4,0,16.0,5,21.0
3,19,enzyme4,1,28.0,4,32.0
8,19,enzyme4,2,32.0,7,39.0
3,20,enzyme5,0,8.0,8,16.0
8,20,enzyme5,1,16.0,3,19.0
3,21,enzyme5,0,-0.0,8,8.0
8,21,enzyme5,1,19.0,3,22.0
4,22,enzyme5,0,23.0,8,31.0
7,22,enzyme5,1,38.0,3,41.0
5,23,enzyme5,0,9.0,8,17.0
7,23,enzyme5,1,41.0,3,44.0
