Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,21.0,8,29.0
4,0,enzyme0,1,33.0,4,37.0
7,0,enzyme0,2,48.0,4,52.0
1,1,enzyme0,0,12.0,8,20.0
4,1,enzyme0,1,29.0,4,33.0
7,1,enzyme0,2,44.0,4,48.0
2,2,enzyme0,0,16.0,8,24.0
6,2,enzyme0,1,30.0,4,34.0
7,2,enzyme0,2,40.0,4,44.0
0,3,enzyme0,0,29.0,8,37.0
5,3,enzyme0,1,37.0,4,41.0
7,3,enzyme0,2,52.0,4,56.0
0,4,enzyme1,0,43.0,3,46.0
3,4,enzyme1,1,46.0,2,48.0
0,5,enzyme1,0,40.0,3,43.0
6,5,enzyme1,1,43.0,2,45.0
2,6,enzyme1,0,28.0,3,31.0
3,6,enzyme1,1,31.0,2,33.0
2,7,enzyme1,0,25.0,3,28.0
5,7,enzyme1,1,45.0,2,47.0
4,8,enzyme2,0,0.0,3,3.0
8,8,enzyme2,1,3.0,3,6.0
5,9,enzyme2,0,0.0,3,3.0
7,9,enzyme2,1,6.0,3,9.0
6,10,enzyme2,0,3.0,3,6.0
8,10,enzyme2,1,6.0,3,9.0
6,11,enzyme2,0,0.0,3,3.0
7,11,enzyme2,1,3.0,3,6.0
1,12,enzyme3,0,4.0,4,8.0
4,12,enzyme3,1,21.0,6,27.0
8,12,enzyme3,2,38.0,6,44.0
1,13,enzyme3,0,0.0,4,4.0
6,13,enzyme3,1,36.0,6,42.0
8,13,enzyme3,2,44.0,6,50.0
0,14,enzyme3,0,15.0,4,19.0
3,14,enzyme3,1,19.0,6,25.0
8,14,enzyme3,2,50.0,6,56.0
0,15,enzyme3,0,0.0,4,4.0
4,15,enzyme3,1,6.0,6,12.0
8,15,enzyme3,2,12.0,6,18.0
2,16,enzyme4,0,10.0,5,15.0
5,16,enzyme4,1,27.0,4,31.0
7,16,enzyme4,2,31.0,7,38.0
2,17,enzyme4,0,5.0,5,10.0
6,17,enzyme4,1,11.0,4,15.0
7,17,enzyme4,2,17.0,7,24.0
2,18,enzyme4,0,0.0,5,5.0
6,18,enzyme4,1,15.0,4,19.0
7,18,enzyme4,2,24.0,7,31.0
0,19,enzyme4,0,8.0,5,13.0
4,19,enzyme4,1,14.0,4,18.0
8,19,enzyme4,2,20.0,7,27.0
3,20,enzyme5,0,8.0,8,16.0
8,20,enzyme5,1,31.0,3,34.0
5,21,enzyme5,0,15.0,8,23.0
8,21,enzyme5,1,34.0,3,37.0
3,22,enzyme5,0,0.0,8,8.0
7,22,enzyme5,1,11.0,3,14.0
6,23,enzyme5,0,20.0,8,28.0
8,23,enzyme5,1,28.0,3,31.0
