Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,37.0,8,45.0
5,0,enzyme0,1,45.0,4,49.0
7,0,enzyme0,2,86.0,4,90.0
1,1,enzyme0,0,17.0,8,25.0
5,1,enzyme0,1,41.0,4,45.0
8,1,enzyme0,2,113.0,4,117.0
2,2,enzyme0,0,8.0,8,16.0
5,2,enzyme0,1,49.0,4,53.0
7,2,enzyme0,2,78.0,4,82.0
1,3,enzyme0,0,33.0,8,41.0
3,3,enzyme0,1,85.0,4,89.0
8,3,enzyme0,2,109.0,4,113.0
0,4,enzyme0,0,61.0,8,69.0
6,4,enzyme0,1,78.0,4,82.0
7,4,enzyme0,2,82.0,4,86.0
2,5,enzyme0,0,55.0,8,63.0
4,5,enzyme0,1,76.0,4,80.0
8,5,enzyme0,2,121.0,4,125.0
1,6,enzyme0,0,25.0,8,33.0
4,6,enzyme0,1,33.0,4,37.0
7,6,enzyme0,2,37.0,4,41.0
2,7,enzyme0,0,-0.0,8,8.0
5,7,enzyme0,1,37.0,4,41.0
8,7,enzyme0,2,117.0,4,121.0
1,8,enzyme1,0,57.0,3,60.0
4,8,enzyme1,1,63.0,2,65.0
1,9,enzyme1,0,52.0,3,55.0
5,9,enzyme1,1,98.0,2,100.0
2,10,enzyme1,0,64.0,3,67.0
5,10,enzyme1,1,89.0,2,91.0
1,11,enzyme1,0,49.0,3,52.0
5,11,enzyme1,1,123.0,2,125.0
0,12,enzyme1,0,43.0,3,46.0
6,12,enzyme1,1,57.0,2,59.0
0,13,enzyme1,0,91.0,3,94.0
6,13,enzyme1,1,106.0,2,108.0
0,14,enzyme1,0,88.0,3,91.0
6,14,enzyme1,1,104.0,2,106.0
1,15,enzyme1,0,83.0,3,86.0
3,15,enzyme1,1,123.0,2,125.0
4,16,enzyme2,0,29.0,3,32.0
8,16,enzyme2,1,89.0,3,92.0
6,17,enzyme2,0,22.0,3,25.0
7,17,enzyme2,1,25.0,3,28.0
4,18,enzyme2,0,0.0,3,3.0
8,18,enzyme2,1,3.0,3,6.0
6,19,enzyme2,0,-0.0,3,3.0
7,19,enzyme2,1,14.0,3,17.0
3,20,enzyme2,0,80.0,3,83.0
7,20,enzyme2,1,92.0,3,95.0
4,21,enzyme2,0,44.0,3,47.0
8,21,enzyme2,1,86.0,3,89.0
3,22,enzyme2,0,0.0,3,3.0
8,22,enzyme2,1,6.0,3,9.0
4,23,enzyme2,0,41.0,3,44.0
7,23,enzyme2,1,49.0,3,52.0
1,24,enzyme3,0,44.0,4,48.0
3,24,enzyme3,1,48.0,6,54.0
7,24,enzyme3,2,54.0,6,60.0
0,25,enzyme3,0,17.0,4,21.0
3,25,enzyme3,1,91.0,6,97.0
7,25,enzyme3,2,107.0,6,113.0
1,26,enzyme3,0,4.0,4,8.0
6,26,enzyme3,1,8.0,6,14.0
8,26,enzyme3,2,19.0,6,25.0
1,27,enzyme3,0,-0.0,4,4.0
4,27,enzyme3,1,6.0,6,12.0
8,27,enzyme3,2,13.0,6,19.0
0,28,enzyme3,0,13.0,4,17.0
5,28,enzyme3,1,17.0,6,23.0
8,28,enzyme3,2,25.0,6,31.0
1,29,enzyme3,0,64.0,4,68.0
4,29,enzyme3,1,68.0,6,74.0
7,29,enzyme3,2,113.0,6,119.0
0,30,enzyme3,0,21.0,4,25.0
6,30,enzyme3,1,43.0,6,49.0
8,30,enzyme3,2,59.0,6,65.0
2,31,enzyme3,0,69.0,4,73.0
3,31,enzyme3,1,73.0,6,79.0
7,31,enzyme3,2,119.0,6,125.0
2,32,enzyme4,0,49.0,5,54.0
5,32,enzyme4,1,54.0,4,58.0
8,32,enzyme4,2,94.0,7,101.0
0,33,enzyme4,0,6.0,5,11.0
5,33,enzyme4,1,12.0,4,16.0
8,33,enzyme4,2,47.0,7,54.0
0,34,enzyme4,0,34.0,5,39.0
3,34,enzyme4,1,58.0,4,62.0
8,34,enzyme4,2,74.0,7,81.0
1,35,enzyme4,0,9.0,5,14.0
6,35,enzyme4,1,16.0,4,20.0
8,35,enzyme4,2,33.0,7,40.0
0,36,enzyme4,0,29.0,5,34.0
6,36,enzyme4,1,51.0,4,55.0
8,36,enzyme4,2,67.0,7,74.0
0,37,enzyme4,0,54.0,5,59.0
3,37,enzyme4,1,63.0,4,67.0
7,37,enzyme4,2,69.0,7,76.0
0,38,enzyme4,0,49.0,5,54.0
5,38,enzyme4,1,58.0,4,62.0
7,38,enzyme4,2,62.0,7,69.0
0,39,enzyme4,0,-0.0,5,5.0
3,39,enzyme4,1,27.0,4,31.0
8,39,enzyme4,2,40.0,7,47.0
5,40,enzyme5,0,-0.0,8,8.0
8,40,enzyme5,1,55.0,3,58.0
4,41,enzyme5,0,50.0,8,58.0
7,41,enzyme5,1,100.0,3,103.0
4,42,enzyme5,0,81.0,8,89.0
7,42,enzyme5,1,97.0,3,100.0
6,43,enzyme5,0,85.0,8,93.0
7,43,enzyme5,1,103.0,3,106.0
5,44,enzyme5,0,25.0,8,33.0
7,44,enzyme5,1,43.0,3,46.0
6,45,enzyme5,0,26.0,8,34.0
8,45,enzyme5,1,82.0,3,85.0
6,46,enzyme5,0,34.0,8,42.0
8,46,enzyme5,1,102.0,3,105.0
4,47,enzyme5,0,13.0,8,21.0
7,47,enzyme5,1,21.0,3,24.0
