Machine,Job,Product,Operation,Start,Duration,Completion
2,0,enzyme0,0,11.0,8,19.0
5,0,enzyme0,1,27.0,4,31.0
7,0,enzyme0,2,31.0,4,35.0
0,1,enzyme0,0,13.0,8,21.0
5,1,enzyme0,1,23.0,4,27.0
7,1,enzyme0,2,35.0,4,39.0
1,2,enzyme0,0,14.0,8,22.0
3,2,enzyme0,1,22.0,4,26.0
7,2,enzyme0,2,39.0,4,43.0
0,3,enzyme1,0,24.0,3,27.0
6,3,enzyme1,1,27.0,2,29.0
1,4,enzyme1,0,38.0,3,41.0
4,4,enzyme1,1,41.0,2,43.0
1,5,enzyme1,0,26.0,3,29.0
3,5,enzyme1,1,29.0,2,31.0
5,6,enzyme2,0,0.0,3,3.0
7,6,enzyme2,1,4.0,3,7.0
4,7,enzyme2,0,0.0,3,3.0
8,7,enzyme2,1,6.0,3,9.0
6,8,enzyme2,0,0.0,3,3.0
8,8,enzyme2,1,3.0,3,6.0
2,9,enzyme3,0,4.0,4,8.0
5,9,enzyme3,1,8.0,6,14.0
7,9,enzyme3,2,16.0,6,22.0
2,10,enzyme3,0,0.0,4,4.0
6,10,enzyme3,1,13.0,6,19.0
7,10,enzyme3,2,22.0,6,28.0
0,11,enzyme3,0,7.0,4,11.0
4,11,enzyme3,1,18.0,6,24.0
8,11,enzyme3,2,37.0,6,43.0
1,12,enzyme4,0,0.0,5,5.0
3,12,enzyme4,1,13.0,4,17.0
8,12,enzyme4,2,18.0,7,25.0
1,13,enzyme4,0,6.0,5,11.0
4,13,enzyme4,1,11.0,4,15.0
8,13,enzyme4,2,25.0,7,32.0
0,14,enzyme4,0,0.0,5,5.0
4,14,enzyme4,1,7.0,4,11.0
8,14,enzyme4,2,11.0,7,18.0
4,15,enzyme5,0,25.0,8,33.0
8,15,enzyme5,1,33.0,3,36.0
3,16,enzyme5,0,1.0,8,9.0
7,16,enzyme5,1,9.0,3,12.0
6,17,enzyme5,0,4.0,8,12.0
7,17,enzyme5,1,12.0,3,15.0
