Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,21.0,8,29.0
6,0,enzyme0,1,30.0,4,34.0
7,0,enzyme0,2,34.0,4,38.0
0,1,enzyme0,0,38.0,8,46.0
3,1,enzyme0,1,52.0,4,56.0
7,1,enzyme0,2,67.0,4,71.0
1,2,enzyme0,0,40.0,8,48.0
3,2,enzyme0,1,48.0,4,52.0
8,2,enzyme0,2,79.0,4,83.0
2,3,enzyme0,0,39.0,8,47.0
5,3,enzyme0,1,61.0,4,65.0
8,3,enzyme0,2,75.0,4,79.0
2,4,enzyme0,0,31.0,8,39.0
4,4,enzyme0,1,71.0,4,75.0
7,4,enzyme0,2,75.0,4,79.0
1,5,enzyme0,0,48.0,8,56.0
4,5,enzyme0,1,63.0,4,67.0
7,5,enzyme0,2,71.0,4,75.0
2,6,enzyme0,0,51.0,8,59.0
3,6,enzyme0,1,79.0,4,83.0
8,6,enzyme0,2,83.0,4,87.0
2,7,enzyme0,0,59.0,8,67.0
5,7,enzyme0,1,67.0,4,71.0
8,7,enzyme0,2,71.0,4,75.0
0,8,enzyme0,0,13.0,8,21.0
6,8,enzyme0,1,34.0,4,38.0
8,8,enzyme0,2,87.0,4,91.0
0,9,enzyme1,0,52.0,3,55.0
3,9,enzyme1,1,87.0,2,89.0
0,10,enzyme1,0,55.0,3,58.0
5,10,enzyme1,1,81.0,2,83.0
0,11,enzyme1,0,58.0,3,61.0
6,11,enzyme1,1,106.0,2,108.0
1,12,enzyme1,0,71.0,3,74.0
6,12,enzyme1,1,104.0,2,106.0
2,13,enzyme1,0,-0.0,3,3.0
3,13,enzyme1,1,103.0,2,105.0
1,14,enzyme1,0,74.0,3,77.0
6,14,enzyme1,1,110.0,2,112.0
1,15,enzyme1,0,68.0,3,71.0
6,15,enzyme1,1,108.0,2,110.0
0,16,enzyme1,0,49.0,3,52.0
4,16,enzyme1,1,80.0,2,82.0
2,17,enzyme1,0,75.0,3,78.0
4,17,enzyme1,1,78.0,2,80.0
6,18,enzyme2,0,39.0,3,42.0
7,18,enzyme2,1,97.0,3,100.0
3,19,enzyme2,0,36.0,3,39.0
8,19,enzyme2,1,93.0,3,96.0
3,20,enzyme2,0,33.0,3,36.0
8,20,enzyme2,1,96.0,3,99.0
4,21,enzyme2,0,40.0,3,43.0
7,21,enzyme2,1,91.0,3,94.0
5,22,enzyme2,0,-0.0,3,3.0
7,22,enzyme2,1,6.0,3,9.0
5,23,enzyme2,0,92.0,3,95.0
8,23,enzyme2,1,102.0,3,105.0
6,24,enzyme2,0,97.0,3,100.0
7,24,enzyme2,1,100.0,3,103.0
3,25,enzyme2,0,30.0,3,33.0
