Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,95.0,8,103.0
6,0,enzyme0,1,186.0,4,190.0
8,0,enzyme0,2,211.0,4,215.0
2,1,enzyme0,0,86.0,8,94.0
3,1,enzyme0,1,94.0,4,98.0
8,1,enzyme0,2,179.0,4,183.0
2,2,enzyme0,0,70.0,8,78.0
6,2,enzyme0,1,98.0,4,102.0
7,2,enzyme0,2,177.0,4,181.0
2,3,enzyme0,0,124.0,8,132.0
4,3,enzyme0,1,132.0,4,136.0
7,3,enzyme0,2,185.0,4,189.0
0,4,enzyme0,0,70.0,8,78.0
5,4,enzyme0,1,120.0,4,124.0
8,4,enzyme0,2,171.0,4,175.0
1,5,enzyme0,0,87.0,8,95.0
4,5,enzyme0,1,136.0,4,140.0
7,5,enzyme0,2,211.0,4,215.0
1,6,enzyme0,0,4.0,8,12.0
6,6,enzyme0,1,102.0,4,106.0
8,6,enzyme0,2,175.0,4,179.0
0,7,enzyme0,0,78.0,8,86.0
3,7,enzyme0,1,112.0,4,116.0
7,7,enzyme0,2,126.0,4,130.0
2,8,enzyme0,0,78.0,8,86.0
6,8,enzyme0,1,90.0,4,94.0
7,8,enzyme0,2,103.0,4,107.0
0,9,enzyme0,0,86.0,8,94.0
6,9,enzyme0,1,94.0,4,98.0
7,9,enzyme0,2,122.0,4,126.0
1,10,enzyme0,0,71.0,8,79.0
3,10,enzyme0,1,150.0,4,154.0
7,10,enzyme0,2,207.0,4,211.0
0,11,enzyme0,0,94.0,8,102.0
6,11,enzyme0,1,106.0,4,110.0
7,11,enzyme0,2,118.0,4,122.0
1,12,enzyme0,0,79.0,8,87.0
3,12,enzyme0,1,117.0,4,121.0
7,12,enzyme0,2,181.0,4,185.0
0,13,enzyme0,0,102.0,8,110.0
6,13,enzyme0,1,110.0,4,114.0
8,13,enzyme0,2,207.0,4,211.0
2,14,enzyme1,0,-0.0,3,3.0
5,14,enzyme1,1,36.0,2,38.0
0,15,enzyme1,0,38.0,3,41.0
4,15,enzyme1,1,128.0,2,130.0
0,16,enzyme1,0,32.0,3,35.0
3,16,enzyme1,1,35.0,2,37.0
2,17,enzyme1,0,58.0,3,61.0
4,17,enzyme1,1,118.0,2,120.0
0,18,enzyme1,0,29.0,3,32.0
5,18,enzyme1,1,62.0,2,64.0
1,19,enzyme1,0,-0.0,3,3.0
3,19,enzyme1,1,33.0,2,35.0
0,20,enzyme1,0,26.0,3,29.0
3,20,enzyme1,1,29.0,2,31.0
1,21,enzyme1,0,64.0,3,67.0
3,21,enzyme1,1,71.0,2,73.0
2,22,enzyme1,0,21.0,3,24.0
3,22,enzyme1,1,31.0,2,33.0
0,23,enzyme1,0,35.0,3,38.0
6,23,enzyme1,1,50.0,2,52.0
2,24,enzyme1,0,117.0,3,120.0
4,24,enzyme1,1,120.0,2,122.0
1,25,enzyme1,0,67.0,3,70.0
4,25,enzyme1,1,126.0,2,128.0
2,26,enzyme1,0,3.0,3,6.0
4,26,enzyme1,1,122.0,2,124.0
2,27,enzyme1,0,133.0,3,136.0
3,27,enzyme1,1,136.0,2,138.0
6,28,enzyme2,0,14.0,3,17.0
8,28,enzyme2,1,133.0,3,136.0
4,29,enzyme2,0,3.0,3,6.0
8,29,enzyme2,1,15.0,3,18.0
6,30,enzyme2,0,11.0,3,14.0
7,30,enzyme2,1,66.0,3,69.0
4,31,enzyme2,0,21.0,3,24.0
7,31,enzyme2,1,96.0,3,99.0
4,32,enzyme2,0,6.0,3,9.0
7,32,enzyme2,1,60.0,3,63.0
3,33,enzyme2,0,11.0,3,14.0
7,33,enzyme2,1,63.0,3,66.0
4,34,enzyme2,0,85.0,3,88.0
8,34,enzyme2,1,124.0,3,127.0
4,35,enzyme2,0,0.0,3,3.0
8,35,enzyme2,1,121.0,3,124.0
3,36,enzyme2,0,14.0,3,17.0
7,36,enzyme2,1,53.0,3,56.0
3,37,enzyme2,0,20.0,3,23.0
8,37,enzyme2,1,23.0,3,26.0
6,38,enzyme2,0,54.0,3,57.0
7,38,enzyme2,1,57.0,3,60.0
3,39,enzyme2,0,17.0,3,20.0
8,39,enzyme2,1,127.0,3,130.0
6,40,enzyme2,0,17.0,3,20.0
8,40,enzyme2,1,130.0,3,133.0
3,41,enzyme2,0,76.0,3,79.0
7,41,enzyme2,1,99.0,3,102.0
0,42,enzyme3,0,4.0,4,8.0
4,42,enzyme3,1,63.0,6,69.0
8,42,enzyme3,2,186.0,6,192.0
1,43,enzyme3,0,15.0,4,19.0
6,43,enzyme3,1,24.0,6,30.0
8,43,enzyme3,2,30.0,6,36.0
2,44,enzyme3,0,107.0,4,111.0
6,44,enzyme3,1,122.0,6,128.0
7,44,enzyme3,2,138.0,6,144.0
2,45,enzyme3,0,112.0,4,116.0
6,45,enzyme3,1,116.0,6,122.0
8,45,enzyme3,2,162.0,6,168.0
1,46,enzyme3,0,19.0,4,23.0
5,46,enzyme3,1,53.0,6,59.0
8,46,enzyme3,2,192.0,6,198.0
2,47,enzyme3,0,49.0,4,53.0
6,47,enzyme3,1,138.0,6,144.0
7,47,enzyme3,2,168.0,6,174.0
0,48,enzyme3,0,64.0,4,68.0
3,48,enzyme3,1,123.0,6,129.0
7,48,enzyme3,2,162.0,6,168.0
0,49,enzyme3,0,60.0,4,64.0
4,49,enzyme3,1,69.0,6,75.0
7,49,enzyme3,2,77.0,6,83.0
2,50,enzyme3,0,16.0,4,20.0
5,50,enzyme3,1,126.0,6,132.0
7,50,enzyme3,2,132.0,6,138.0
2,51,enzyme3,0,8.0,4,12.0
5,51,enzyme3,1,73.0,6,79.0
7,51,enzyme3,2,156.0,6,162.0
2,52,enzyme3,0,53.0,4,57.0
4,52,enzyme3,1,57.0,6,63.0
7,52,enzyme3,2,71.0,6,77.0
2,53,enzyme3,0,12.0,4,16.0
6,53,enzyme3,1,144.0,6,150.0
7,53,enzyme3,2,150.0,6,156.0
0,54,enzyme3,0,-0.0,4,4.0
5,54,enzyme3,1,47.0,6,53.0
8,54,enzyme3,2,198.0,6,204.0
0,55,enzyme3,0,125.0,4,129.0
3,55,enzyme3,1,129.0,6,135.0
7,55,enzyme3,2,144.0,6,150.0
0,56,enzyme4,0,12.0,5,17.0
6,56,enzyme4,1,32.0,4,36.0
8,56,enzyme4,2,78.0,7,85.0
2,57,enzyme4,0,37.0,5,42.0
3,57,enzyme4,1,42.0,4,46.0
8,57,enzyme4,2,57.0,7,64.0
0,58,enzyme4,0,112.0,5,117.0
4,58,enzyme4,1,141.0,4,145.0
7,58,enzyme4,2,198.0,7,205.0
2,59,enzyme4,0,27.0,5,32.0
3,59,enzyme4,1,46.0,4,50.0
8,59,enzyme4,2,50.0,7,57.0
2,60,enzyme4,0,32.0,5,37.0
6,60,enzyme4,1,60.0,4,64.0
8,60,enzyme4,2,64.0,7,71.0
0,61,enzyme4,0,53.0,5,58.0
5,61,enzyme4,1,68.0,4,72.0
8,61,enzyme4,2,106.0,7,113.0
2,62,enzyme4,0,97.0,5,102.0
3,62,enzyme4,1,105.0,4,109.0
7,62,enzyme4,2,109.0,7,116.0
1,63,enzyme4,0,29.0,5,34.0
6,63,enzyme4,1,44.0,4,48.0
8,63,enzyme4,2,92.0,7,99.0
0,64,enzyme4,0,17.0,5,22.0
5,64,enzyme4,1,42.0,4,46.0
8,64,enzyme4,2,138.0,7,145.0
1,65,enzyme4,0,39.0,5,44.0
5,65,enzyme4,1,80.0,4,84.0
8,65,enzyme4,2,85.0,7,92.0
1,66,enzyme4,0,34.0,5,39.0
6,66,enzyme4,1,40.0,4,44.0
8,66,enzyme4,2,99.0,7,106.0
2,67,enzyme4,0,42.0,5,47.0
3,67,enzyme4,1,65.0,4,69.0
8,67,enzyme4,2,71.0,7,78.0
2,68,enzyme4,0,64.0,5,69.0
4,68,enzyme4,1,145.0,4,149.0
7,68,enzyme4,2,191.0,7,198.0
1,69,enzyme4,0,24.0,5,29.0
6,69,enzyme4,1,36.0,4,40.0
8,69,enzyme4,2,43.0,7,50.0
5,70,enzyme5,0,87.0,8,95.0
8,70,enzyme5,1,158.0,3,161.0
6,71,enzyme5,0,-0.0,8,8.0
8,71,enzyme5,1,11.0,3,14.0
5,72,enzyme5,0,8.0,8,16.0
7,72,enzyme5,1,23.0,3,26.0
5,73,enzyme5,0,-0.0,8,8.0
8,73,enzyme5,1,8.0,3,11.0
4,74,enzyme5,0,28.0,8,36.0
8,74,enzyme5,1,114.0,3,117.0
3,75,enzyme5,0,141.0,8,149.0
8,75,enzyme5,1,152.0,3,155.0
3,76,enzyme5,0,0.0,8,8.0
8,76,enzyme5,1,117.0,3,120.0
4,77,enzyme5,0,12.0,8,20.0
7,77,enzyme5,1,20.0,3,23.0
4,78,enzyme5,0,36.0,8,44.0
7,78,enzyme5,1,92.0,3,95.0
3,79,enzyme5,0,53.0,8,61.0
7,79,enzyme5,1,89.0,3,92.0
5,80,enzyme5,0,24.0,8,32.0
8,80,enzyme5,1,155.0,3,158.0
3,81,enzyme5,0,80.0,8,88.0
8,81,enzyme5,1,146.0,3,149.0
6,82,enzyme5,0,65.0,8,73.0
7,82,enzyme5,1,86.0,3,89.0
5,83,enzyme5,0,16.0,8,24.0
8,83,enzyme5,1,149.0,3,152.0
