Machine,Job,Product,Operation,Start,Duration,Completion
1,0,enzyme0,0,80.0,8,88.0
5,0,enzyme0,1,88.0,4,92.0
7,0,enzyme0,2,97.0,4,101.0
1,1,enzyme0,0,24.0,8,32.0
6,1,enzyme0,1,69.0,4,73.0
8,1,enzyme0,2,99.0,4,103.0
2,2,enzyme0,0,41.0,8,49.0
5,2,enzyme0,1,78.0,4,82.0
8,2,enzyme0,2,103.0,4,107.0
1,3,enzyme0,0,72.0,8,80.0
5,3,enzyme0,1,82.0,4,86.0
8,3,enzyme0,2,95.0,4,99.0
1,4,enzyme0,0,8.0,8,16.0
5,4,enzyme0,1,23.0,4,27.0
7,4,enzyme0,2,31.0,4,35.0
1,5,enzyme0,0,32.0,8,40.0
5,5,enzyme0,1,51.0,4,55.0
7,5,enzyme0,2,85.0,4,89.0
2,6,enzyme0,0,49.0,8,57.0
3,6,enzyme0,1,85.0,4,89.0
7,6,enzyme0,2,89.0,4,93.0
0,7,enzyme0,0,68.0,8,76.0
4,7,enzyme0,1,76.0,4,80.0
7,7,enzyme0,2,112.0,4,116.0
1,8,enzyme0,0,16.0,8,24.0
3,8,enzyme0,1,35.0,4,39.0
7,8,enzyme0,2,81.0,4,85.0
2,9,enzyme0,0,11.0,8,19.0
6,9,enzyme0,1,65.0,4,69.0
7,9,enzyme0,2,93.0,4,97.0
2,10,enzyme1,0,20.0,3,23.0
4,10,enzyme1,1,23.0,2,25.0
0,11,enzyme1,0,45.0,3,48.0
3,11,enzyme1,1,67.0,2,69.0
2,12,enzyme1,0,23.0,3,26.0
3,12,enzyme1,1,48.0,2,50.0
1,13,enzyme1,0,48.0,3,51.0
3,13,enzyme1,1,69.0,2,71.0
2,14,enzyme1,0,58.0,3,61.0
6,14,enzyme1,1,107.0,2,109.0
1,15,enzyme1,0,111.0,3,114.0
4,15,enzyme1,1,114.0,2,116.0
0,16,enzyme1,0,58.0,3,61.0
5,16,enzyme1,1,114.0,2,116.0
1,17,enzyme1,0,65.0,3,68.0
3,17,enzyme1,1,71.0,2,73.0
1,18,enzyme1,0,68.0,3,71.0
6,18,enzyme1,1,105.0,2,107.0
1,19,enzyme1,0,104.0,3,107.0
3,19,enzyme1,1,114.0,2,116.0
4,20,enzyme2,0,12.0,3,15.0
7,20,enzyme2,1,15.0,3,18.0
5,21,enzyme2,0,-0.0,3,3.0
7,21,enzyme2,1,3.0,3,6.0
