Machine,Job,Product,Operation,Start,Duration,Completion
9,0,enzyme0,0,0.0,8,8.0
6,0,enzyme0,1,12.0,4,16.0
7,0,enzyme0,2,25.0,4,29.0
2,1,enzyme0,0,0.0,8,8.0
4,1,enzyme0,1,25.0,4,29.0
7,1,enzyme0,2,29.0,4,33.0
2,2,enzyme1,0,9.0,3,12.0
3,2,enzyme1,1,15.0,2,17.0
2,3,enzyme1,0,24.0,3,27.0
5,3,enzyme1,1,31.0,2,33.0
6,4,enzyme2,0,0.0,3,3.0
8,4,enzyme2,1,3.0,3,6.0
3,5,enzyme2,0,0.0,3,3.0
7,5,enzyme2,1,5.0,3,8.0
1,6,enzyme3,0,4.0,4,8.0
3,6,enzyme3,1,8.0,6,14.0
7,6,enzyme3,2,16.0,6,22.0
1,7,enzyme3,0,0.0,4,4.0
5,7,enzyme3,1,4.0,6,10.0
7,7,enzyme3,2,10.0,6,16.0
0,8,enzyme4,0,0.0,5,5.0
6,8,enzyme4,1,6.0,4,10.0
8,8,enzyme4,2,12.0,7,19.0
0,9,enzyme4,0,5.0,5,10.0
4,9,enzyme4,1,10.0,4,14.0
8,9,enzyme4,2,19.0,7,26.0
4,10,enzyme5,0,0.0,8,8.0
8,10,enzyme5,1,30.0,3,33.0
4,11,enzyme5,0,15.0,8,23.0
8,11,enzyme5,1,27.0,3,30.0
