Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,93.0,8,101.0
5,0,enzyme0,1,103.0,4,107.0
7,0,enzyme0,2,107.0,4,111.0
1,1,enzyme0,0,16.0,8,24.0
5,1,enzyme0,1,24.0,4,28.0
8,1,enzyme0,2,28.0,4,32.0
2,2,enzyme0,0,49.0,8,57.0
4,2,enzyme0,1,134.0,4,138.0
7,2,enzyme0,2,138.0,4,142.0
0,3,enzyme0,0,49.0,8,57.0
5,3,enzyme0,1,57.0,4,61.0
7,3,enzyme0,2,65.0,4,69.0
1,4,enzyme0,0,8.0,8,16.0
3,4,enzyme0,1,44.0,4,48.0
8,4,enzyme0,2,71.0,4,75.0
0,5,enzyme0,0,129.0,8,137.0
5,5,enzyme0,1,149.0,4,153.0
7,5,enzyme0,2,153.0,4,157.0
1,6,enzyme0,0,118.0,8,126.0
3,6,enzyme0,1,178.0,4,182.0
7,6,enzyme0,2,182.0,4,186.0
1,7,enzyme0,0,-0.0,8,8.0
3,7,enzyme0,1,96.0,4,100.0
7,7,enzyme0,2,111.0,4,115.0
0,8,enzyme0,0,10.0,8,18.0
4,8,enzyme0,1,43.0,4,47.0
7,8,enzyme0,2,50.0,4,54.0
0,9,enzyme0,0,101.0,8,109.0
6,9,enzyme0,1,181.0,4,185.0
8,9,enzyme0,2,185.0,4,189.0
2,10,enzyme0,0,-0.0,8,8.0
4,10,enzyme0,1,11.0,4,15.0
8,10,enzyme0,2,15.0,4,19.0
0,11,enzyme0,0,71.0,8,79.0
3,11,enzyme0,1,100.0,4,104.0
8,11,enzyme0,2,162.0,4,166.0
0,12,enzyme0,0,41.0,8,49.0
6,12,enzyme0,1,49.0,4,53.0
8,12,enzyme0,2,55.0,4,59.0
1,13,enzyme1,0,32.0,3,35.0
3,13,enzyme1,1,118.0,2,120.0
1,14,enzyme1,0,86.0,3,89.0
5,14,enzyme1,1,92.0,2,94.0
2,15,enzyme1,0,32.0,3,35.0
3,15,enzyme1,1,116.0,2,118.0
2,16,enzyme1,0,105.0,3,108.0
4,16,enzyme1,1,128.0,2,130.0
2,17,enzyme1,0,29.0,3,32.0
6,17,enzyme1,1,73.0,2,75.0
0,18,enzyme1,0,6.0,3,9.0
4,18,enzyme1,1,130.0,2,132.0
0,19,enzyme1,0,3.0,3,6.0
4,19,enzyme1,1,7.0,2,9.0
1,20,enzyme1,0,83.0,3,86.0
5,20,enzyme1,1,90.0,2,92.0
2,21,enzyme1,0,23.0,3,26.0
6,21,enzyme1,1,75.0,2,77.0
1,22,enzyme1,0,98.0,3,101.0
3,22,enzyme1,1,120.0,2,122.0
0,23,enzyme1,0,0.0,3,3.0
3,23,enzyme1,1,38.0,2,40.0
2,24,enzyme1,0,26.0,3,29.0
3,24,enzyme1,1,168.0,2,170.0
1,25,enzyme1,0,62.0,3,65.0
6,25,enzyme1,1,71.0,2,73.0
6,26,enzyme2,0,54.0,3,57.0
8,26,enzyme2,1,205.0,3,208.0
3,27,enzyme2,0,173.0,3,176.0
8,27,enzyme2,1,211.0,3,214.0
3,28,enzyme2,0,11.0,3,14.0
8,28,enzyme2,1,106.0,3,109.0
6,29,enzyme2,0,27.0,3,30.0
8,29,enzyme2,1,208.0,3,211.0
4,30,enzyme2,0,26.0,3,29.0
7,30,enzyme2,1,35.0,3,38.0
4,31,enzyme2,0,102.0,3,105.0
7,31,enzyme2,1,134.0,3,137.0
5,32,enzyme2,0,15.0,3,18.0
7,32,enzyme2,1,38.0,3,41.0
6,33,enzyme2,0,57.0,3,60.0
8,33,enzyme2,1,112.0,3,115.0
4,34,enzyme2,0,-0.0,3,3.0
7,34,enzyme2,1,3.0,3,6.0
6,35,enzyme2,0,79.0,3,82.0
8,35,enzyme2,1,109.0,3,112.0
3,36,enzyme2,0,26.0,3,29.0
7,36,enzyme2,1,29.0,3,32.0
5,37,enzyme2,0,12.0,3,15.0
8,37,enzyme2,1,21.0,3,24.0
5,38,enzyme2,0,18.0,3,21.0
7,38,enzyme2,1,32.0,3,35.0
1,39,enzyme3,0,43.0,4,47.0
3,39,enzyme3,1,50.0,6,56.0
7,39,enzyme3,2,71.0,6,77.0
2,40,enzyme3,0,18.0,4,22.0
3,40,enzyme3,1,86.0,6,92.0
8,40,enzyme3,2,192.0,6,198.0
0,41,enzyme3,0,27.0,4,31.0
6,41,enzyme3,1,34.0,6,40.0
8,41,enzyme3,2,46.0,6,52.0
1,42,enzyme3,0,39.0,4,43.0
5,42,enzyme3,1,43.0,6,49.0
8,42,enzyme3,2,124.0,6,130.0
1,43,enzyme3,0,105.0,4,109.0
3,43,enzyme3,1,109.0,6,115.0
8,43,enzyme3,2,118.0,6,124.0
2,44,enzyme3,0,14.0,4,18.0
4,44,enzyme3,1,108.0,6,114.0
8,44,enzyme3,2,136.0,6,142.0
2,45,enzyme3,0,10.0,4,14.0
4,45,enzyme3,1,69.0,6,75.0
8,45,enzyme3,2,130.0,6,136.0
1,46,enzyme3,0,93.0,4,97.0
6,46,enzyme3,1,172.0,6,178.0
7,46,enzyme3,2,188.0,6,194.0
1,47,enzyme3,0,69.0,4,73.0
5,47,enzyme3,1,81.0,6,87.0
8,47,enzyme3,2,169.0,6,175.0
1,48,enzyme3,0,27.0,4,31.0
3,48,enzyme3,1,31.0,6,37.0
7,48,enzyme3,2,56.0,6,62.0
0,49,enzyme3,0,35.0,4,39.0
3,49,enzyme3,1,56.0,6,62.0
8,49,enzyme3,2,62.0,6,68.0
2,50,enzyme3,0,72.0,4,76.0
4,50,enzyme3,1,76.0,6,82.0
7,50,enzyme3,2,83.0,6,89.0
0,51,enzyme3,0,31.0,4,35.0
6,51,enzyme3,1,64.0,6,70.0
7,51,enzyme3,2,77.0,6,83.0
2,52,enzyme4,0,65.0,5,70.0
4,52,enzyme4,1,88.0,4,92.0
7,52,enzyme4,2,123.0,7,130.0
0,53,enzyme4,0,64.0,5,69.0
3,53,enzyme4,1,70.0,4,74.0
8,53,enzyme4,2,144.0,7,151.0
0,54,enzyme4,0,86.0,5,91.0
5,54,enzyme4,1,98.0,4,102.0
7,54,enzyme4,2,144.0,7,151.0
1,55,enzyme4,0,53.0,5,58.0
4,55,enzyme4,1,58.0,4,62.0
8,55,enzyme4,2,77.0,7,84.0
1,56,enzyme4,0,48.0,5,53.0
4,56,enzyme4,1,62.0,4,66.0
7,56,enzyme4,2,173.0,7,180.0
2,57,enzyme4,0,60.0,5,65.0
3,57,enzyme4,1,66.0,4,70.0
8,57,enzyme4,2,91.0,7,98.0
1,58,enzyme4,0,74.0,5,79.0
6,58,enzyme4,1,85.0,4,89.0
7,58,enzyme4,2,166.0,7,173.0
0,59,enzyme4,0,59.0,5,64.0
4,59,enzyme4,1,84.0,4,88.0
7,59,enzyme4,2,91.0,7,98.0
0,60,enzyme4,0,20.0,5,25.0
4,60,enzyme4,1,48.0,4,52.0
8,60,enzyme4,2,98.0,7,105.0
2,61,enzyme4,0,38.0,5,43.0
4,61,enzyme4,1,52.0,4,56.0
8,61,enzyme4,2,84.0,7,91.0
0,62,enzyme4,0,81.0,5,86.0
6,62,enzyme4,1,155.0,4,159.0
7,62,enzyme4,2,159.0,7,166.0
1,63,enzyme4,0,110.0,5,115.0
6,63,enzyme4,1,193.0,4,197.0
7,63,enzyme4,2,203.0,7,210.0
2,64,enzyme4,0,43.0,5,48.0
5,64,enzyme4,1,62.0,4,66.0
7,64,enzyme4,2,98.0,7,105.0
4,65,enzyme5,0,93.0,8,101.0
8,65,enzyme5,1,155.0,3,158.0
4,66,enzyme5,0,117.0,8,125.0
8,66,enzyme5,1,178.0,3,181.0
5,67,enzyme5,0,31.0,8,39.0
8,67,enzyme5,1,39.0,3,42.0
6,68,enzyme5,0,16.0,8,24.0
7,68,enzyme5,1,197.0,3,200.0
6,69,enzyme5,0,8.0,8,16.0
7,69,enzyme5,1,25.0,3,28.0
3,70,enzyme5,0,15.0,8,23.0
7,70,enzyme5,1,43.0,3,46.0
3,71,enzyme5,0,-0.0,8,8.0
7,71,enzyme5,1,8.0,3,11.0
6,72,enzyme5,0,-0.0,8,8.0
8,72,enzyme5,1,201.0,3,204.0
4,73,enzyme5,0,34.0,8,42.0
8,73,enzyme5,1,42.0,3,45.0
5,74,enzyme5,0,-0.0,8,8.0
8,74,enzyme5,1,8.0,3,11.0
4,75,enzyme5,0,16.0,8,24.0
8,75,enzyme5,1,36.0,3,39.0
3,76,enzyme5,0,77.0,8,85.0
7,76,enzyme5,1,117.0,3,120.0
5,77,enzyme5,0,137.0,8,145.0
8,77,enzyme5,1,152.0,3,155.0
