Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,25.0,8,33.0
5,0,enzyme0,1,33.0,4,37.0
7,0,enzyme0,2,48.0,4,52.0
2,1,enzyme0,0,14.0,8,22.0
6,1,enzyme0,1,37.0,4,41.0
7,1,enzyme0,2,44.0,4,48.0
1,2,enzyme0,0,23.0,8,31.0
6,2,enzyme0,1,33.0,4,37.0
7,2,enzyme0,2,40.0,4,44.0
2,3,enzyme0,0,6.0,8,14.0
3,3,enzyme0,1,14.0,4,18.0
7,3,enzyme0,2,52.0,4,56.0
1,4,enzyme1,0,3.0,3,6.0
6,4,enzyme1,1,20.0,2,22.0
0,5,enzyme1,0,36.0,3,39.0
5,5,enzyme1,1,39.0,2,41.0
1,6,enzyme1,0,43.0,3,46.0
4,6,enzyme1,1,47.0,2,49.0
1,7,enzyme1,0,0.0,3,3.0
6,7,enzyme1,1,42.0,2,44.0
3,8,enzyme2,0,0.0,3,3.0
7,8,enzyme2,1,3.0,3,6.0
5,9,enzyme2,0,0.0,3,3.0
8,9,enzyme2,1,3.0,3,6.0
4,10,enzyme2,0,0.0,3,3.0
8,10,enzyme2,1,9.0,3,12.0
4,11,enzyme2,0,3.0,3,6.0
8,11,enzyme2,1,6.0,3,9.0
0,12,enzyme3,0,4.0,4,8.0
3,12,enzyme3,1,26.0,6,32.0
8,12,enzyme3,2,35.0,6,41.0
0,13,enzyme3,0,0.0,4,4.0
5,13,enzyme3,1,10.0,6,16.0
7,13,enzyme3,2,16.0,6,22.0
0,14,enzyme3,0,19.0,4,23.0
6,14,enzyme3,1,23.0,6,29.0
8,14,enzyme3,2,29.0,6,35.0
1,15,enzyme3,0,10.0,4,14.0
5,15,enzyme3,1,16.0,6,22.0
8,15,enzyme3,2,41.0,6,47.0
1,16,enzyme4,0,34.0,5,39.0
4,16,enzyme4,1,39.0,4,43.0
8,16,enzyme4,2,49.0,7,56.0
0,17,enzyme4,0,12.0,5,17.0
3,17,enzyme4,1,19.0,4,23.0
7,17,enzyme4,2,24.0,7,31.0
2,18,enzyme4,0,0.0,5,5.0
4,18,enzyme4,1,10.0,4,14.0
8,18,enzyme4,2,14.0,7,21.0
1,19,enzyme4,0,15.0,5,20.0
5,19,enzyme4,1,23.0,4,27.0
7,19,enzyme4,2,31.0,7,38.0
6,20,enzyme5,0,8.0,8,16.0
8,20,enzyme5,1,22.0,3,25.0
3,21,enzyme5,0,4.0,8,12.0
7,21,enzyme5,1,12.0,3,15.0
4,22,enzyme5,0,17.0,8,25.0
8,22,enzyme5,1,25.0,3,28.0
6,23,enzyme5,0,0.0,8,8.0
7,23,enzyme5,1,8.0,3,11.0
