Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,50.0,8,58.0
4,0,enzyme0,1,147.0,4,151.0
7,0,enzyme0,2,151.0,4,155.0
1,1,enzyme0,0,47.0,8,55.0
5,1,enzyme0,1,60.0,4,64.0
7,1,enzyme0,2,74.0,4,78.0
1,2,enzyme0,0,31.0,8,39.0
3,2,enzyme0,1,39.0,4,43.0
7,2,enzyme0,2,43.0,4,47.0
0,3,enzyme0,0,42.0,8,50.0
3,3,enzyme0,1,50.0,4,54.0
7,3,enzyme0,2,55.0,4,59.0
0,4,enzyme0,0,58.0,8,66.0
3,4,enzyme0,1,66.0,4,70.0
7,4,enzyme0,2,70.0,4,74.0
0,5,enzyme0,0,34.0,8,42.0
4,5,enzyme0,1,92.0,4,96.0
7,5,enzyme0,2,96.0,4,100.0
1,6,enzyme0,0,39.0,8,47.0
6,6,enzyme0,1,47.0,4,51.0
7,6,enzyme0,2,51.0,4,55.0
2,7,enzyme0,0,48.0,8,56.0
3,7,enzyme0,1,56.0,4,60.0
7,7,enzyme0,2,100.0,4,104.0
2,8,enzyme0,0,-0.0,8,8.0
6,8,enzyme0,1,43.0,4,47.0
7,8,enzyme0,2,47.0,4,51.0
2,9,enzyme0,0,8.0,8,16.0
6,9,enzyme0,1,55.0,4,59.0
7,9,enzyme0,2,63.0,4,67.0
1,10,enzyme0,0,23.0,8,31.0
6,10,enzyme0,1,51.0,4,55.0
7,10,enzyme0,2,59.0,4,63.0
1,11,enzyme1,0,62.0,3,65.0
4,11,enzyme1,1,79.0,2,81.0
1,12,enzyme1,0,68.0,3,71.0
3,12,enzyme1,1,84.0,2,86.0
1,13,enzyme1,0,71.0,3,74.0
6,13,enzyme1,1,101.0,2,103.0
2,14,enzyme1,0,97.0,3,100.0
5,14,enzyme1,1,100.0,2,102.0
2,15,enzyme1,0,77.0,3,80.0
5,15,enzyme1,1,102.0,2,104.0
1,16,enzyme1,0,65.0,3,68.0
6,16,enzyme1,1,99.0,2,101.0
1,17,enzyme1,0,59.0,3,62.0
5,17,enzyme1,1,104.0,2,106.0
2,18,enzyme1,0,119.0,3,122.0
3,18,enzyme1,1,127.0,2,129.0
2,19,enzyme1,0,91.0,3,94.0
3,19,enzyme1,1,107.0,2,109.0
2,20,enzyme1,0,116.0,3,119.0
4,20,enzyme1,1,143.0,2,145.0
2,21,enzyme1,0,94.0,3,97.0
6,21,enzyme1,1,97.0,2,99.0
4,22,enzyme2,0,22.0,3,25.0
8,22,enzyme2,1,25.0,3,28.0
6,23,enzyme2,0,24.0,3,27.0
8,23,enzyme2,1,37.0,3,40.0
6,24,enzyme2,0,-0.0,3,3.0
8,24,enzyme2,1,3.0,3,6.0
4,25,enzyme2,0,19.0,3,22.0
8,25,enzyme2,1,40.0,3,43.0
4,26,enzyme2,0,0.0,3,3.0
8,26,enzyme2,1,34.0,3,37.0
3,27,enzyme2,0,14.0,3,17.0
7,27,enzyme2,1,34.0,3,37.0
6,28,enzyme2,0,21.0,3,24.0
8,28,enzyme2,1,31.0,3,34.0
3,29,enzyme2,0,11.0,3,14.0
7,29,enzyme2,1,14.0,3,17.0
4,30,enzyme2,0,16.0,3,19.0
8,30,enzyme2,1,28.0,3,31.0
3,31,enzyme2,0,17.0,3,20.0
7,31,enzyme2,1,37.0,3,40.0
5,32,enzyme2,0,0.0,3,3.0
7,32,enzyme2,1,3.0,3,6.0
0,33,enzyme3,0,28.0,4,32.0
5,33,enzyme3,1,52.0,6,58.0
8,33,enzyme3,2,58.0,6,64.0
2,34,enzyme3,0,58.0,4,62.0
6,34,enzyme3,1,62.0,6,68.0
7,34,enzyme3,2,130.0,6,136.0
1,35,enzyme3,0,-0.0,4,4.0
4,35,enzyme3,1,84.0,6,90.0
7,35,enzyme3,2,142.0,6,148.0
2,36,enzyme3,0,72.0,4,76.0
3,36,enzyme3,1,94.0,6,100.0
8,36,enzyme3,2,148.0,6,154.0
0,37,enzyme3,0,12.0,4,16.0
6,37,enzyme3,1,68.0,6,74.0
7,37,enzyme3,2,112.0,6,118.0
0,38,enzyme3,0,24.0,4,28.0
5,38,enzyme3,1,40.0,6,46.0
8,38,enzyme3,2,46.0,6,52.0
2,39,enzyme3,0,37.0,4,41.0
5,39,enzyme3,1,46.0,6,52.0
8,39,enzyme3,2,52.0,6,58.0
0,40,enzyme3,0,16.0,4,20.0
3,40,enzyme3,1,112.0,6,118.0
7,40,enzyme3,2,118.0,6,124.0
2,41,enzyme3,0,41.0,4,45.0
3,41,enzyme3,1,100.0,6,106.0
7,41,enzyme3,2,106.0,6,112.0
2,42,enzyme3,0,18.0,4,22.0
6,42,enzyme3,1,130.0,6,136.0
7,42,enzyme3,2,136.0,6,142.0
0,43,enzyme3,0,20.0,4,24.0
3,43,enzyme3,1,118.0,6,124.0
7,43,enzyme3,2,124.0,6,130.0
0,44,enzyme4,0,-0.0,5,5.0
4,44,enzyme4,1,59.0,4,63.0
8,44,enzyme4,2,66.0,7,73.0
1,45,enzyme4,0,10.0,5,15.0
6,45,enzyme4,1,15.0,4,19.0
8,45,enzyme4,2,103.0,7,110.0
1,46,enzyme4,0,77.0,5,82.0
6,46,enzyme4,1,82.0,4,86.0
7,46,enzyme4,2,87.0,7,94.0
2,47,enzyme4,0,30.0,5,35.0
3,47,enzyme4,1,75.0,4,79.0
8,47,enzyme4,2,80.0,7,87.0
0,48,enzyme4,0,5.0,5,10.0
5,48,enzyme4,1,35.0,4,39.0
8,48,enzyme4,2,87.0,7,94.0
0,49,enzyme4,0,147.0,5,152.0
4,49,enzyme4,1,152.0,4,156.0
8,49,enzyme4,2,156.0,7,163.0
1,50,enzyme4,0,15.0,5,20.0
5,50,enzyme4,1,20.0,4,24.0
8,50,enzyme4,2,133.0,7,140.0
1,51,enzyme4,0,82.0,5,87.0
3,51,enzyme4,1,87.0,4,91.0
8,51,enzyme4,2,126.0,7,133.0
2,52,enzyme4,0,25.0,5,30.0
3,52,enzyme4,1,71.0,4,75.0
7,52,enzyme4,2,80.0,7,87.0
2,53,enzyme4,0,65.0,5,70.0
6,53,enzyme4,1,76.0,4,80.0
8,53,enzyme4,2,96.0,7,103.0
1,54,enzyme4,0,5.0,5,10.0
4,54,enzyme4,1,63.0,4,67.0
8,54,enzyme4,2,73.0,7,80.0
4,55,enzyme5,0,68.0,8,76.0
8,55,enzyme5,1,141.0,3,144.0
5,56,enzyme5,0,6.0,8,14.0
8,56,enzyme5,1,21.0,3,24.0
4,57,enzyme5,0,50.0,8,58.0
7,57,enzyme5,1,157.0,3,160.0
5,58,enzyme5,0,67.0,8,75.0
8,58,enzyme5,1,111.0,3,114.0
3,59,enzyme5,0,-0.0,8,8.0
8,59,enzyme5,1,10.0,3,13.0
5,60,enzyme5,0,75.0,8,83.0
7,60,enzyme5,1,160.0,3,163.0
6,61,enzyme5,0,4.0,8,12.0
7,61,enzyme5,1,30.0,3,33.0
6,62,enzyme5,0,105.0,8,113.0
8,62,enzyme5,1,114.0,3,117.0
6,63,enzyme5,0,113.0,8,121.0
8,63,enzyme5,1,121.0,3,124.0
6,64,enzyme5,0,87.0,8,95.0
8,64,enzyme5,1,117.0,3,120.0
6,65,enzyme5,0,28.0,8,36.0
8,65,enzyme5,1,144.0,3,147.0
