Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,82.0,8,90.0
5,0,enzyme0,1,140.0,4,144.0
7,0,enzyme0,2,144.0,4,148.0
2,1,enzyme0,0,84.0,8,92.0
6,1,enzyme0,1,136.0,4,140.0
7,1,enzyme0,2,140.0,4,144.0
1,2,enzyme0,0,38.0,8,46.0
4,2,enzyme0,1,78.0,4,82.0
7,2,enzyme0,2,86.0,4,90.0
0,3,enzyme0,0,140.0,8,148.0
6,3,enzyme0,1,148.0,4,152.0
8,3,enzyme0,2,176.0,4,180.0
1,4,enzyme0,0,65.0,8,73.0
5,4,enzyme0,1,90.0,4,94.0
7,4,enzyme0,2,94.0,4,98.0
2,5,enzyme0,0,76.0,8,84.0
3,5,enzyme0,1,84.0,4,88.0
7,5,enzyme0,2,98.0,4,102.0
0,6,enzyme0,0,60.0,8,68.0
5,6,enzyme0,1,98.0,4,102.0
7,6,enzyme0,2,102.0,4,106.0
0,7,enzyme0,0,90.0,8,98.0
3,7,enzyme0,1,113.0,4,117.0
8,7,enzyme0,2,172.0,4,176.0
1,8,enzyme0,0,109.0,8,117.0
3,8,enzyme0,1,117.0,4,121.0
8,8,enzyme0,2,129.0,4,133.0
2,9,enzyme0,0,68.0,8,76.0
3,9,enzyme0,1,121.0,4,125.0
8,9,enzyme0,2,125.0,4,129.0
0,10,enzyme0,0,7.0,8,15.0
5,10,enzyme0,1,32.0,4,36.0
7,10,enzyme0,2,62.0,4,66.0
1,11,enzyme0,0,57.0,8,65.0
5,11,enzyme0,1,86.0,4,90.0
7,11,enzyme0,2,90.0,4,94.0
0,12,enzyme1,0,0.0,3,3.0
6,12,enzyme1,1,12.0,2,14.0
0,13,enzyme1,0,71.0,3,74.0
4,13,enzyme1,1,74.0,2,76.0
1,14,enzyme1,0,-0.0,3,3.0
5,14,enzyme1,1,26.0,2,28.0
2,15,enzyme1,0,52.0,3,55.0
4,15,enzyme1,1,101.0,2,103.0
1,16,enzyme1,0,22.0,3,25.0
5,16,enzyme1,1,42.0,2,44.0
2,17,enzyme1,0,136.0,3,139.0
5,17,enzyme1,1,178.0,2,180.0
2,18,enzyme1,0,133.0,3,136.0
3,18,enzyme1,1,178.0,2,180.0
2,19,enzyme1,0,130.0,3,133.0
6,19,enzyme1,1,142.0,2,144.0
0,20,enzyme1,0,3.0,3,6.0
4,20,enzyme1,1,84.0,2,86.0
1,21,enzyme1,0,19.0,3,22.0
6,21,enzyme1,1,42.0,2,44.0
1,22,enzyme1,0,3.0,3,6.0
6,22,enzyme1,1,30.0,2,32.0
1,23,enzyme1,0,34.0,3,37.0
6,23,enzyme1,1,40.0,2,42.0
4,24,enzyme2,0,47.0,3,50.0
7,24,enzyme2,1,68.0,3,71.0
6,25,enzyme2,0,16.0,3,19.0
7,25,enzyme2,1,30.0,3,33.0
5,26,enzyme2,0,53.0,3,56.0
8,26,enzyme2,1,56.0,3,59.0
4,27,enzyme2,0,-0.0,3,3.0
8,27,enzyme2,1,17.0,3,20.0
6,28,enzyme2,0,3.0,3,6.0
8,28,enzyme2,1,29.0,3,32.0
5,29,enzyme2,0,38.0,3,41.0
8,29,enzyme2,1,59.0,3,62.0
6,30,enzyme2,0,-0.0,3,3.0
7,30,enzyme2,1,9.0,3,12.0
3,31,enzyme2,0,17.0,3,20.0
8,31,enzyme2,1,20.0,3,23.0
6,32,enzyme2,0,6.0,3,9.0
8,32,enzyme2,1,26.0,3,29.0
3,33,enzyme2,0,11.0,3,14.0
8,33,enzyme2,1,23.0,3,26.0
3,34,enzyme2,0,14.0,3,17.0
8,34,enzyme2,1,32.0,3,35.0
5,35,enzyme2,0,-0.0,3,3.0
7,35,enzyme2,1,3.0,3,6.0
2,36,enzyme3,0,-0.0,4,4.0
3,36,enzyme3,1,156.0,6,162.0
7,36,enzyme3,2,162.0,6,168.0
2,37,enzyme3,0,8.0,4,12.0
4,37,enzyme3,1,33.0,6,39.0
7,37,enzyme3,2,45.0,6,51.0
2,38,enzyme3,0,4.0,4,8.0
4,38,enzyme3,1,8.0,6,14.0
7,38,enzyme3,2,14.0,6,20.0
2,39,enzyme3,0,12.0,4,16.0
4,39,enzyme3,1,27.0,6,33.0
7,39,enzyme3,2,77.0,6,83.0
0,40,enzyme3,0,52.0,4,56.0
4,40,enzyme3,1,56.0,6,62.0
8,40,enzyme3,2,147.0,6,153.0
1,41,enzyme3,0,14.0,4,18.0
6,41,enzyme3,1,33.0,6,39.0
8,41,enzyme3,2,39.0,6,45.0
2,42,enzyme3,0,16.0,4,20.0
4,42,enzyme3,1,39.0,6,45.0
8,42,enzyme3,2,45.0,6,51.0
0,43,enzyme3,0,24.0,4,28.0
5,43,enzyme3,1,132.0,6,138.0
7,43,enzyme3,2,150.0,6,156.0
1,44,enzyme3,0,29.0,4,33.0
3,44,enzyme3,1,162.0,6,168.0
7,44,enzyme3,2,168.0,6,174.0
0,45,enzyme3,0,44.0,4,48.0
6,45,enzyme3,1,48.0,6,54.0
8,45,enzyme3,2,65.0,6,71.0
0,46,enzyme3,0,48.0,4,52.0
5,46,enzyme3,1,126.0,6,132.0
7,46,enzyme3,2,156.0,6,162.0
1,47,enzyme3,0,10.0,4,14.0
3,47,enzyme3,1,51.0,6,57.0
7,47,enzyme3,2,174.0,6,180.0
1,48,enzyme4,0,85.0,5,90.0
6,48,enzyme4,1,90.0,4,94.0
8,48,enzyme4,2,94.0,7,101.0
0,49,enzyme4,0,100.0,5,105.0
4,49,enzyme4,1,105.0,4,109.0
7,49,enzyme4,2,124.0,7,131.0
0,50,enzyme4,0,37.0,5,42.0
5,50,enzyme4,1,81.0,4,85.0
7,50,enzyme4,2,108.0,7,115.0
2,51,enzyme4,0,43.0,5,48.0
5,51,enzyme4,1,48.0,4,52.0
7,51,enzyme4,2,53.0,7,60.0
2,52,enzyme4,0,23.0,5,28.0
3,52,enzyme4,1,61.0,4,65.0
8,52,enzyme4,2,87.0,7,94.0
1,53,enzyme4,0,49.0,5,54.0
5,53,enzyme4,1,77.0,4,81.0
8,53,enzyme4,2,155.0,7,162.0
2,54,enzyme4,0,38.0,5,43.0
3,54,enzyme4,1,69.0,4,73.0
8,54,enzyme4,2,73.0,7,80.0
2,55,enzyme4,0,28.0,5,33.0
3,55,enzyme4,1,65.0,4,69.0
8,55,enzyme4,2,80.0,7,87.0
2,56,enzyme4,0,33.0,5,38.0
3,56,enzyme4,1,77.0,4,81.0
8,56,enzyme4,2,101.0,7,108.0
2,57,enzyme4,0,62.0,5,67.0
6,57,enzyme4,1,86.0,4,90.0
8,57,enzyme4,2,135.0,7,142.0
0,58,enzyme4,0,17.0,5,22.0
4,58,enzyme4,1,136.0,4,140.0
8,58,enzyme4,2,162.0,7,169.0
0,59,enzyme4,0,32.0,5,37.0
3,59,enzyme4,1,73.0,4,77.0
7,59,enzyme4,2,131.0,7,138.0
4,60,enzyme5,0,63.0,8,71.0
8,60,enzyme5,1,115.0,3,118.0
3,61,enzyme5,0,21.0,8,29.0
8,61,enzyme5,1,112.0,3,115.0
5,62,enzyme5,0,14.0,8,22.0
7,62,enzyme5,1,41.0,3,44.0
4,63,enzyme5,0,110.0,8,118.0
7,63,enzyme5,1,118.0,3,121.0
6,64,enzyme5,0,20.0,8,28.0
7,64,enzyme5,1,35.0,3,38.0
4,65,enzyme5,0,15.0,8,23.0
7,65,enzyme5,1,23.0,3,26.0
6,66,enzyme5,0,121.0,8,129.0
8,66,enzyme5,1,143.0,3,146.0
5,67,enzyme5,0,6.0,8,14.0
7,67,enzyme5,1,26.0,3,29.0
3,68,enzyme5,0,-0.0,8,8.0
7,68,enzyme5,1,38.0,3,41.0
6,69,enzyme5,0,56.0,8,64.0
8,69,enzyme5,1,109.0,3,112.0
5,70,enzyme5,0,59.0,8,67.0
8,70,enzyme5,1,118.0,3,121.0
6,71,enzyme5,0,65.0,8,73.0
7,71,enzyme5,1,73.0,3,76.0
