Machine,Job,Product,Operation,Start,Duration,Completion
0,0,enzyme0,0,46.0,8,54.0
4,0,enzyme0,1,54.0,4,58.0
7,0,enzyme0,2,148.0,4,152.0
1,1,enzyme0,0,47.0,8,55.0
5,1,enzyme0,1,67.0,4,71.0
7,1,enzyme0,2,71.0,4,75.0
1,2,enzyme0,0,31.0,8,39.0
3,2,enzyme0,1,39.0,4,43.0
7,2,enzyme0,2,43.0,4,47.0
0,3,enzyme0,0,30.0,8,38.0
3,3,enzyme0,1,43.0,4,47.0
7,3,enzyme0,2,55.0,4,59.0
0,4,enzyme0,0,54.0,8,62.0
3,4,enzyme0,1,62.0,4,66.0
7,4,enzyme0,2,67.0,4,71.0
0,5,enzyme0,0,38.0,8,46.0
4,5,enzyme0,1,46.0,4,50.0
7,5,enzyme0,2,93.0,4,97.0
1,6,enzyme0,0,39.0,8,47.0
6,6,enzyme0,1,47.0,4,51.0
7,6,enzyme0,2,51.0,4,55.0
2,7,enzyme0,0,46.0,8,54.0
3,7,enzyme0,1,54.0,4,58.0
7,7,enzyme0,2,97.0,4,101.0
2,8,enzyme0,0,-0.0,8,8.0
6,8,enzyme0,1,43.0,4,47.0
7,8,enzyme0,2,47.0,4,51.0
2,9,enzyme0,0,8.0,8,16.0
6,9,enzyme0,1,55.0,4,59.0
7,9,enzyme0,2,63.0,4,67.0
1,10,enzyme0,0,23.0,8,31.0
6,10,enzyme0,1,51.0,4,55.0
7,10,enzyme0,2,59.0,4,63.0
1,11,enzyme1,0,62.0,3,65.0
4,11,enzyme1,1,128.0,2,130.0
1,12,enzyme1,0,68.0,3,71.0
3,12,enzyme1,1,81.0,2,83.0
1,13,enzyme1,0,88.0,3,91.0
6,13,enzyme1,1,124.0,2,126.0
2,14,enzyme1,0,84.0,3,87.0
5,14,enzyme1,1,87.0,2,89.0
2,15,enzyme1,0,75.0,3,78.0
5,15,enzyme1,1,89.0,2,91.0
1,16,enzyme1,0,65.0,3,68.0
6,16,enzyme1,1,122.0,2,124.0
1,17,enzyme1,0,59.0,3,62.0
5,17,enzyme1,1,91.0,2,93.0
2,18,enzyme1,0,115.0,3,118.0
3,18,enzyme1,1,122.0,2,124.0
2,19,enzyme1,0,78.0,3,81.0
3,19,enzyme1,1,104.0,2,106.0
2,20,enzyme1,0,112.0,3,115.0
